state_long,state_short,utility,building_id,latitude,longitude,year,run_type,savings_year1,annual_energy,npv,year_1_bill,annual_energy
california,CA,sdge,111549,32.87,-117.15,2018,amy,2839.113929,11279.39166,10817.40161,1980.124437,11009.28234
california,CA,sdge,111549,32.87,-117.15,2019,tmy,2685.570257,11233.73141,9005.215334,1874.943189,10456.99979
california,CA,sdge,111549,32.87,-117.15,2019,amy,2743.194859,11166.95321,9717.019125,1817.318587,10456.99979
california,CA,sdge,111549,32.87,-117.15,2020,tmy,2872.351293,11233.73141,11175.93664,2173.078989,11535.79214
california,CA,sdge,111549,32.87,-117.15,2020,amy,2983.909279,11558.10561,12528.82565,2061.521002,11535.79214
california,CA,sdge,111549,32.87,-117.15,2021,tmy,2751.509017,11233.73141,9773.688064,1943.251089,10765.48288
california,CA,sdge,111549,32.87,-117.15,2021,amy,2807.631127,11237.14299,10450.53093,1887.128979,10765.48288
california,CA,sdge,111549,32.87,-117.15,2022,tmy,2906.823237,11233.73141,11582.63143,2205.054121,11706.92698
california,CA,sdge,111549,32.87,-117.15,2022,amy,2980.739199,11681.25777,12494.79272,2131.138159,11706.92698
california,CA,sdge,111549,32.87,-117.15,2023,tmy,2573.964,11233.73141,7679.627907,1775.570441,9977.309182
california,CA,sdge,111549,32.87,-117.15,2023,amy,2576.942536,10568.64465,7710.003607,1772.591905,9977.309182
colorado,CO,xcel,126745,39.81,-105.14,2018,tmy,1432.293021,9971.32668,-6259.006251,300.7146261,11042.22642
colorado,CO,xcel,126745,39.81,-105.14,2018,amy,1463.172178,10132.41967,-5904.336111,269.8354687,11042.22642
colorado,CO,xcel,126745,39.81,-105.14,2019,tmy,1432.293021,9971.32668,-6259.006251,285.3427712,10965.85176
colorado,CO,xcel,126745,39.81,-105.14,2019,amy,1447.300454,10064.84796,-6086.93133,270.335338,10965.85176
colorado,CO,xcel,126745,39.81,-105.14,2020,tmy,1432.293021,9971.32668,-6259.006251,307.1645976,11104.61967
colorado,CO,xcel,126745,39.81,-105.14,2020,amy,1488.141417,10412.76516,-5617.043593,251.3162016,11104.61967
colorado,CO,xcel,126745,39.81,-105.14,2021,tmy,1432.293021,9971.32668,-6259.006251,304.9136632,11073.90298
colorado,CO,xcel,126745,39.81,-105.14,2021,amy,1495.119065,10363.64358,-5536.917307,242.0876194,11073.90298
colorado,CO,xcel,126745,39.81,-105.14,2022,tmy,1432.293021,9971.32668,-6259.006251,309.2855358,11135.29282
colorado,CO,xcel,126745,39.81,-105.14,2022,amy,1495.079374,10419.89279,-5536.898254,246.4991829,11135.29282
colorado,CO,xcel,126745,39.81,-105.14,2023,tmy,1432.293021,9971.32668,-6259.006251,264.8882754,10819.68629
colorado,CO,xcel,126745,39.81,-105.14,2023,amy,1470.333397,10218.62569,-5821.663884,226.8478992,10819.68629
massachusetts,MA,nationalgrid,305,41.88,-71.02,2018,tmy,3712.455895,8661.447818,20087.47077,1093.212138,10808.9228
massachusetts,MA,nationalgrid,305,41.88,-71.02,2018,amy,3457.217821,8004.459992,17038.19538,1348.450212,10808.9228
massachusetts,MA,nationalgrid,305,41.88,-71.02,2019,tmy,3701.366011,8661.447818,19955.5542,1002.786363,10574.74596
massachusetts,MA,nationalgrid,305,41.88,-71.02,2019,amy,3595.051441,8341.02152,18681.10166,1109.100933,10574.74596
massachusetts,MA,nationalgrid,305,41.88,-71.02,2020,tmy,3721.365296,8661.447818,20125.44585,1120.748684,10892.9965
massachusetts,MA,nationalgrid,305,41.88,-71.02,2020,amy,3558.359519,8298.35237,18199.42707,1283.754462,10892.9965
massachusetts,MA,nationalgrid,305,41.88,-71.02,2021,tmy,3723.510504,8661.447818,20151.23832,1026.652037,10680.88245
massachusetts,MA,nationalgrid,305,41.88,-71.02,2021,amy,3640.608325,8528.918269,19257.26258,1109.554216,10680.88245
massachusetts,MA,nationalgrid,305,41.88,-71.02,2022,tmy,3724.470266,8661.447818,20174.67141,1154.024428,10976.91971
massachusetts,MA,nationalgrid,305,41.88,-71.02,2022,amy,3807.390127,8899.974283,21128.50711,1071.104567,10976.91971
massachusetts,MA,nationalgrid,305,41.88,-71.02,2023,tmy,3711.563855,8661.447818,20075.38702,968.7427873,10519.73851
massachusetts,MA,nationalgrid,305,41.88,-71.02,2023,amy,3503.397086,8217.021556,17621.44429,1176.909556,10519.73851
minnesota,MN,xcel,442412,44.85,-93.03,2018,tmy,1787.876903,8445.320416,-2177.542902,193.1434535,11000.79492
minnesota,MN,xcel,442412,44.85,-93.03,2018,amy,1687.301095,8107.646343,-3330.630639,293.7192617,11000.79492
minnesota,MN,xcel,442412,44.85,-93.03,2019,tmy,1787.876903,8445.320416,-2177.542904,138.3343979,10630.34452
minnesota,MN,xcel,442412,44.85,-93.03,2019,amy,1691.376841,7903.069663,-3286.345165,234.83446,10630.34452
minnesota,MN,xcel,442412,44.85,-93.03,2020,tmy,1787.876903,8445.320416,-2177.542904,153.6268508,10726.98988
minnesota,MN,xcel,442412,44.85,-93.03,2020,amy,1769.329627,8379.580504,-2390.666325,172.1741264,10726.98988
minnesota,MN,xcel,442412,44.85,-93.03,2021,tmy,1787.876903,8445.320416,-2177.542903,247.4351118,11161.56593
minnesota,MN,xcel,442412,44.85,-93.03,2021,amy,1841.785108,8654.302005,-1558.202455,193.5269069,11161.56593
minnesota,MN,xcel,442412,44.85,-93.03,2022,tmy,1787.876903,8445.320416,-2177.542903,208.7427494,11038.36486
minnesota,MN,xcel,442412,44.85,-93.03,2022,amy,1768.076641,8352.737072,-2404.892394,228.5430119,11038.36486
minnesota,MN,xcel,442412,44.85,-93.03,2023,tmy,1787.876903,8445.320416,-2177.542902,243.5100229,11155.9566
minnesota,MN,xcel,442412,44.85,-93.03,2023,amy,1793.29383,8455.475524,-2115.15282,238.0930962,11155.9566
newyork,NY,coned,404322,40.68,-74.17,2018,tmy,2850.286649,8355.766941,10048.00637,1974.716733,10715.71064
newyork,NY,coned,404322,40.68,-74.17,2018,amy,2571.417934,7487.318372,6847.993602,2253.585448,10715.71064
newyork,NY,coned,404322,40.68,-74.17,2019,tmy,2822.313815,8355.766941,9715.729397,1936.616074,10652.35913
newyork,NY,coned,404322,40.68,-74.17,2019,amy,2718.901961,8037.865608,8528.374276,2040.027928,10652.35913
newyork,NY,coned,404322,40.68,-74.17,2020,tmy,2827.929255,8355.766941,9783.470247,1971.133362,10724.22212
newyork,NY,coned,404322,40.68,-74.17,2020,amy,2736.309834,8032.299365,8737.115083,2062.752783,10724.22212
newyork,NY,coned,404322,40.68,-74.17,2021,tmy,2815.925087,8355.766941,9639.158788,1952.430477,10620.67218
newyork,NY,coned,404322,40.68,-74.17,2021,amy,2773.866759,8141.28735,9171.47938,1994.488805,10620.67218
newyork,NY,coned,404322,40.68,-74.17,2022,tmy,2842.467201,8355.766941,9955.463718,2016.9906,10858.46252
newyork,NY,coned,404322,40.68,-74.17,2022,amy,2939.515799,8605.690709,11076.26061,1919.942002,10858.46252
newyork,NY,coned,404322,40.68,-74.17,2023,tmy,2825.66583,8355.766941,9752.647372,1913.238023,10526.54845
newyork,NY,coned,404322,40.68,-74.17,2023,amy,2784.596719,8181.523205,9291.951155,1954.307133,10526.54845
ohio,OH,aep,448494,39.99,-82.88,2018,tmy,1291.742315,8065.731731,-7836.737995,626.022972,10763.9349
ohio,OH,aep,448494,39.99,-82.88,2018,amy,1239.42637,7731.719773,-8438.242671,678.3389174,10763.9349
ohio,OH,aep,448494,39.99,-82.88,2019,tmy,1285.892116,8065.731731,-7892.590258,585.1307354,10470.60859
ohio,OH,aep,448494,39.99,-82.88,2019,amy,1287.96731,8031.496167,-7886.324446,583.0555409,10470.60859
ohio,OH,aep,448494,39.99,-82.88,2020,tmy,1284.753995,8065.731731,-7902.665141,560.4972938,10314.04152
ohio,OH,aep,448494,39.99,-82.88,2020,amy,1233.810176,7701.004779,-8510.267432,611.4411125,10314.04152
ohio,OH,aep,448494,39.99,-82.88,2021,tmy,1284.845128,8065.731731,-7892.42346,569.5992093,10366.99311
ohio,OH,aep,448494,39.99,-82.88,2021,amy,1321.342916,8351.881294,-7454.369781,533.1014212,10366.99311
ohio,OH,aep,448494,39.99,-82.88,2022,tmy,1288.541484,8065.731731,-7858.517482,556.850051,10313.81702
ohio,OH,aep,448494,39.99,-82.88,2022,amy,1330.620134,8335.161928,-7384.330411,514.7714013,10313.81702
ohio,OH,aep,448494,39.99,-82.88,2023,tmy,1285.226501,8065.731731,-7898.257645,541.3890088,10195.46352
ohio,OH,aep,448494,39.99,-82.88,2023,amy,1308.232096,8222.711315,-7632.477157,518.3834137,10195.46352
oregon,OR,pge,67263,45.59,-122.6,2018,tmy,989.8822396,7536.409273,-10449.95528,1379.806875,11053.28635
oregon,OR,pge,67263,45.59,-122.6,2018,amy,967.2929803,7517.605886,-10633.76138,1402.396135,11053.28635
oregon,OR,pge,67263,45.59,-122.6,2019,tmy,958.6133503,7536.409273,-10794.4004,1368.576273,10917.66554
oregon,OR,pge,67263,45.59,-122.6,2019,amy,946.6967633,7367.789629,-10927.14217,1380.49286,10917.66554
oregon,OR,pge,67263,45.59,-122.6,2020,tmy,961.4181913,7536.409273,-10834.3265,1338.187093,10761.71697
oregon,OR,pge,67263,45.59,-122.6,2020,amy,948.9677294,7490.585384,-10947.18897,1350.637555,10761.71697
oregon,OR,pge,67263,45.59,-122.6,2021,tmy,1021.293508,7536.409273,-10073.93328,1436.358584,11433.27685
oregon,OR,pge,67263,45.59,-122.6,2021,amy,1016.656528,7658.561302,-10127.2107,1440.995564,11433.27685
oregon,OR,pge,67263,45.59,-122.6,2022,tmy,1012.669123,7536.409273,-10190.72441,1426.033061,11373.10541
oregon,OR,pge,67263,45.59,-122.6,2022,amy,1017.920354,7610.132104,-10306.9003,1420.781829,11373.10541
oregon,OR,pge,67263,45.59,-122.6,2023,tmy,998.9263931,7536.409273,-10324.7593,1419.818247,11288.59066
oregon,OR,pge,67263,45.59,-122.6,2023,amy,1014.615001,7762.927334,-10225.72611,1404.12964,11288.59066
texas,TX,xcel,168160,35.22,-101.71,2018,tmy,1114.52096,10998.32847,-9155.350738,273.3966653,11793.42223
texas,TX,xcel,168160,35.22,-101.71,2018,amy,1133.402952,10896.03051,-9181.509609,254.5146735,11793.42223
texas,TX,xcel,168160,35.22,-101.71,2019,tmy,1122.779798,10998.32847,-9043.895957,247.5281319,11495.72433
texas,TX,xcel,168160,35.22,-101.71,2019,amy,1102.189993,10725.06085,-9305.367047,268.1179368,11495.72433
texas,TX,xcel,168160,35.22,-101.71,2020,tmy,1138.834248,10998.32847,-8993.944313,262.1336203,11841.67535
texas,TX,xcel,168160,35.22,-101.71,2020,amy,1144.563992,11154.43105,-8874.500551,256.4038763,11841.67535
texas,TX,xcel,168160,35.22,-101.71,2021,tmy,1117.628663,10998.32847,-9220.903805,236.6643056,11437.47107
texas,TX,xcel,168160,35.22,-101.71,2021,amy,1109.258852,11020.13128,-9187.91243,245.0341175,11437.47107
texas,TX,xcel,168160,35.22,-101.71,2022,tmy,1135.210701,10998.32847,-8962.602804,299.6315478,12232.56231
texas,TX,xcel,168160,35.22,-101.71,2022,amy,1174.483941,11221.65577,-8699.707933,260.3583079,12232.56231
texas,TX,xcel,168160,35.22,-101.71,2023,tmy,1137.188237,10998.32847,-9057.869422,259.9028677,11854.74333
texas,TX,xcel,168160,35.22,-101.71,2023,amy,1138.729252,11162.80451,-8941.347459,258.361853,11854.74333
vermont,VT,gmp,1652,44.47,-73.15,2018,tmy,1487.966552,7791.181648,-5590.495451,1009.293175,11230.82893
vermont,VT,gmp,1652,44.47,-73.15,2018,amy,1431.629066,7545.070305,-6229.444601,1065.630661,11230.82893
vermont,VT,gmp,1652,44.47,-73.15,2019,tmy,1486.933897,7791.181648,-5599.06123,998.4016672,11180.7679
vermont,VT,gmp,1652,44.47,-73.15,2019,amy,1472.99201,7718.560204,-5765.711254,1012.343554,11180.7679
vermont,VT,gmp,1652,44.47,-73.15,2020,tmy,1488.508375,7791.181648,-5584.441332,980.1915766,11078.54061
vermont,VT,gmp,1652,44.47,-73.15,2020,amy,1445.00209,7556.448359,-6074.706733,1023.697861,11078.54061
vermont,VT,gmp,1652,44.47,-73.15,2021,tmy,1488.605367,7791.181648,-5581.00968,981.9567739,11087.89157
vermont,VT,gmp,1652,44.47,-73.15,2021,amy,1462.789631,7588.467359,-5912.882936,1007.77251,11087.89157
vermont,VT,gmp,1652,44.47,-73.15,2022,tmy,1488.387736,7791.181648,-5586.666019,992.942033,11140.04728
vermont,VT,gmp,1652,44.47,-73.15,2022,amy,1502.771091,7848.736534,-5424.688276,978.5586786,11140.04728
vermont,VT,gmp,1652,44.47,-73.15,2023,tmy,1486.815462,7791.181648,-5598.898897,978.3947696,11053.55127
vermont,VT,gmp,1652,44.47,-73.15,2023,amy,1324.176949,6978.258082,-7482.629963,1141.033283,11053.55127
wisconsin,WI,we_energies,467842,42.95,-87.9,2018,tmy,1385.865949,8292.551603,-6627.782531,470.8985728,10793.26002
wisconsin,WI,we_energies,467842,42.95,-87.9,2018,amy,1382.809623,8261.603288,-6683.683982,473.9548991,10793.26002
wisconsin,WI,we_energies,467842,42.95,-87.9,2019,tmy,1353.68981,8292.551603,-7012.869736,434.2736463,10393.32359
wisconsin,WI,we_energies,467842,42.95,-87.9,2019,amy,1325.227702,7831.385429,-7391.21213,462.7357545,10393.32359
wisconsin,WI,we_energies,467842,42.95,-87.9,2020,tmy,1382.490001,8292.551603,-6695.516626,448.0620267,10640.88838
wisconsin,WI,we_energies,467842,42.95,-87.9,2020,amy,1381.288736,8311.232393,-6687.65511,449.2632916,10640.88838
wisconsin,WI,we_energies,467842,42.95,-87.9,2021,tmy,1388.461971,8292.551603,-6663.667245,494.0354128,10942.8436
wisconsin,WI,we_energies,467842,42.95,-87.9,2021,amy,1409.684449,8448.423958,-6392.699499,472.8129352,10942.8436
wisconsin,WI,we_energies,467842,42.95,-87.9,2022,tmy,1389.392413,8292.551603,-6623.490837,464.9726721,10779.31224
wisconsin,WI,we_energies,467842,42.95,-87.9,2022,amy,1361.794952,7999.748963,-6975.475717,492.5701335,10779.31224
wisconsin,WI,we_energies,467842,42.95,-87.9,2023,tmy,1386.604713,8292.551603,-6640.192053,456.6283014,10714.60219
wisconsin,WI,we_energies,467842,42.95,-87.9,2023,amy,1353.033562,8143.426622,-7035.719573,490.1994521,10714.60219
