state_long,utility,building_id,latitude,longitude,year,run_type,savings_year1_pvonly_anloss,annual_energy_pvonly_anloss,year_1_bill_pvonly_anloss,savings_year1_withbattery_anloss,annual_energy_withbattery_anloss,year_1_bill_withbattery_anloss,savings_year1_pvonly_3dshade,annual_energy_pvonly_3dshade,year_1_bill_pvonly_3dshade,savings_year1_withbattery_3dshade,annual_energy_withbattery_3dshade,year_1_bill_withbattery_3dshade
arizona,aps,112157,35.14,-111.67,2018,tmy,924.939431974622,11330.22237422229,705.9252528552471,1117.537322452467,11106.883639154366,513.3273623774065,924.939431974622,11330.22237422229,705.9252528552471,1117.537322452467,11106.883639154366,513.3273623774065
arizona,aps,112157,35.14,-111.67,2018,amy,932.1699767125117,11312.075696728703,698.6947081173583,1258.514130358142,11082.609277864387,372.35055447173147,932.1699767125117,11312.075696728703,698.6947081173583,1258.514130358142,11082.609277864387,372.35055447173147
arizona,aps,112157,35.14,-111.67,2019,tmy,922.6919209222131,11330.22237422229,663.691060934972,1187.048998749066,11102.286690403884,399.3339831081212,922.6919209222131,11330.22237422229,663.691060934972,1187.048998749066,11102.286690403884,399.3339831081212
arizona,aps,112157,35.14,-111.67,2019,amy,929.0352007801364,11336.78690213039,657.3477810770474,1243.503867506592,11101.817595094295,342.8791143505963,929.0352007801364,11336.78690213039,657.3477810770474,1243.503867506592,11101.817595094295,342.8791143505963
arizona,aps,112157,35.14,-111.67,2020,tmy,901.6978000894246,11330.22237422229,815.2374917596566,1088.9915414053316,11103.89417083127,627.9437504437518,901.6978000894246,11330.22237422229,815.2374917596566,1088.9915414053316,11103.89417083127,627.9437504437518
arizona,aps,112157,35.14,-111.67,2020,amy,965.4413457051061,11855.872040646602,751.4939461439754,1258.8251278339267,11617.410859111535,458.11016401516105,965.4413457051061,11855.872040646602,751.4939461439754,1258.8251278339267,11617.410859111535,458.11016401516105
arizona,aps,112157,35.14,-111.67,2021,tmy,907.6216745034537,11330.22237422229,735.9748765238935,1197.5220873968358,11102.26335911967,446.0744636305128,907.6216745034537,11330.22237422229,735.9748765238935,1197.5220873968358,11102.26335911967,446.0744636305128
arizona,aps,112157,35.14,-111.67,2021,amy,940.0877440187419,11443.475055556753,703.5088070086067,1234.7893381095778,11217.462572172733,408.80721291776996,940.0877440187419,11443.475055556753,703.5088070086067,1234.7893381095778,11217.462572172733,408.80721291776996
arizona,aps,112157,35.14,-111.67,2022,tmy,910.2480058496063,11330.22237422229,736.4997529608695,1162.4023996342394,11102.8699020674,484.3453591762398,910.2480058496063,11330.22237422229,736.4997529608695,1162.4023996342394,11102.8699020674,484.3453591762398
arizona,aps,112157,35.14,-111.67,2022,amy,933.560280208711,11395.42201984899,713.1874786017681,1264.5751948728778,11171.974502452062,382.1725639375999,933.560280208711,11395.42201984899,713.1874786017681,1264.5751948728778,11171.974502452062,382.1725639375999
arizona,aps,112157,35.14,-111.67,2023,tmy,918.9043784686091,11330.22237422229,705.2237511103518,1129.5631693921318,11106.867577183972,494.56496018683447,918.9043784686091,11330.22237422229,705.2237511103518,1129.5631693921318,11106.867577183972,494.56496018683447
