state_long,utility,building_id,latitude,longitude,year,run_type,savings_year1_pvonly_anloss,annual_energy_pvonly_anloss,year_1_bill_pvonly_anloss,savings_year1_withbattery_anloss,annual_energy_withbattery_anloss,year_1_bill_withbattery_anloss,savings_year1_pvonly_3dshade,annual_energy_pvonly_3dshade,year_1_bill_pvonly_3dshade,savings_year1_withbattery_3dshade,annual_energy_withbattery_3dshade,year_1_bill_withbattery_3dshade
california,sdge,112157,35.14,-111.67,2018,tmy,2231.4707328553773,10661.061598165294,3242.966764533121,3407.4860394522093,10444.228281881595,2066.951457936291,2244.835824310367,10658.506898274953,3229.6016730781275,3463.047185157887,10431.884196221316,2011.3903122306172
california,sdge,112157,35.14,-111.67,2018,amy,2255.8927693575683,10650.104536170453,3218.544728030921,3469.7858338763144,10429.57053,2004.651663512188,2269.004362701713,10648.904729942415,3205.433134686792,3536.1248532452246,10417.046359904478,1938.3126441432767
california,sdge,112157,35.14,-111.67,2019,tmy,2184.209526158357,10661.061598165294,3193.2994375458784,3356.2834363684487,10443.14419463709,2021.2255273357998,2194.3174870969838,10658.506898274953,3183.1914766072587,3420.615741133518,10430.277933239908,1956.8932225707356
california,sdge,112157,35.14,-111.67,2019,amy,2246.768212748622,10719.254722873073,3130.740750955626,3469.6807798493755,10494.686400897066,1907.8281838548742,2259.479517942715,10717.35566061659,3118.029446,3516.789618563153,10484.540174892982,1860.7193451410922
california,sdge,112157,35.14,-111.67,2020,tmy,2320.940849,10661.061598165294,3454.828106248041,3479.6953323197536,10447.64911227592,2296.0736228551114,2336.2172590791884,10658.506898274953,3439.551696,3554.1459863252257,10432.891780519109,2221.6229688496333
california,sdge,112157,35.14,-111.67,2020,amy,2423.392617129822,11125.508316655689,3352.3763380450446,3626.4816652684967,10904.311910106982,2149.2872899063614,2441.007620110983,11121.899018270953,3334.7613350638744,3704.3212649024426,10888.969310005725,2071.4476902724114
california,sdge,112157,35.14,-111.67,2021,tmy,2247.1904731331047,10661.061598165294,3240.675998259015,3444.937347627348,10440.917467242216,2042.929123764782,2260.7893684701753,10658.506898274953,3227.077102921939,3519.0581365444305,10426.446430713077,1968.8083348476916
california,sdge,112157,35.14,-111.67,2021,amy,2266.715069,10742.528350121114,3221.151402399649,3461.9072109563917,10523.151647505025,2025.959260435736,2282.245461,10741.579942424125,3205.6210105670875,3547.818659398588,10508.226155820565,1940.0478119935435
california,sdge,112157,35.14,-111.67,2022,tmy,2238.004313390674,10661.061598165294,3242.291348632263,3436.0311972968175,10440.426426014357,2044.2644647261254,2250.130489536976,10658.506898274953,3230.1651724859553,3498.880854,10427.450803766917,1981.4148080987754
california,sdge,112157,35.14,-111.67,2022,amy,2246.508293,10700.79259534596,3233.787368783618,3453.627675330686,10480.221143579603,2026.6679866922495,2260.2064479732967,10698.840499947202,3220.089214049644,3531.3700844829336,10465.464544184779,1948.9255775400081
california,sdge,112157,35.14,-111.67,2023,tmy,2199.6322730530596,10661.061598165294,3265.248368783964,3333.106753898435,10450.30401464235,2131.7738879385956,2211.150297755442,10658.506898274953,3253.7303440815826,3407.7348852617056,10434.509436499651,2057.145756575322
california,sdge,112157,35.14,-111.67,2023,amy,2282.225776216052,10899.815068224143,3182.654865620976,3439.5605276331326,10682.277000454053,2025.3201142038938,2297.0524319639817,10895.528972262284,3167.828209873045,3523.429454110811,10665.010238152328,1941.4511877262235
colorado,xcel,112157,35.14,-111.67,2018,tmy,1576.8197124841474,10661.061598165294,435.25032109112163,1667.8746394234695,10544.204025265639,344.1953941517995,1591.6759517016692,10658.506898274953,420.3940818735998,1675.6481522274692,10538.10984676043,336.4218813477999
colorado,xcel,112157,35.14,-111.67,2018,amy,1571.8338237150085,10650.104536170453,440.23620986026043,1674.6341041344617,10526.06841747458,337.43592944080723,1586.4420181831392,10648.904729942415,425.62801539212967,1682.5791040648446,10522.428523168435,329.4909295104243
colorado,xcel,112157,35.14,-111.67,2019,tmy,1576.819712484147,10661.061598165294,399.6606877,1664.3140698230009,10547.746663009579,312.16633037127815,1591.6759517016687,10658.506898274953,384.80444849261016,1674.5125935352312,10546.49611093857,301.96780665904765
colorado,xcel,112157,35.14,-111.67,2019,amy,1591.6032041804538,10719.254722873073,384.87719601382526,1685.5828552866712,10607.51007503636,290.8975449076076,1605.2886607958374,10717.35566061659,371.1917393984415,1695.5731031282317,10605.738307558446,280.90729706604725
colorado,xcel,112157,35.14,-111.67,2020,tmy,1576.8197124841472,10661.061598165294,531.2675881163077,1665.0118336437579,10537.97249028193,443.075467,1591.675951701669,10658.506898274953,516.4113488987858,1677.9359879155459,10533.82163097929,430.15131268490893
colorado,xcel,112157,35.14,-111.67,2020,amy,1643.6203975395367,11125.508316655689,464.4669030609182,1734.3619127583374,10998.167396038622,373.7253878421174,1659.8419422556765,11121.899018270953,448.24535834477837,1747.973406,10989.03965609795,360.11389411340485
colorado,xcel,112157,35.14,-111.67,2021,tmy,1576.8197124841472,10661.061598165294,437.17383966567775,1672.0572880655343,10547.093561738175,341.9362640842907,1591.6759517016694,10658.506898274953,422.31760044815576,1679.5558021907304,10536.235453896785,334.43774995909456
colorado,xcel,112157,35.14,-111.67,2021,amy,1591.2258509500641,10742.528350121114,422.7677012,1687.2094890280398,10627.298487309847,326.7840631217852,1607.1750783131463,10741.579942424125,406.8184738366788,1697.7100360047466,10622.46161481674,316.2835161450786
colorado,xcel,112157,35.14,-111.67,2022,tmy,1576.8197124841474,10661.061598165294,431.34044613364335,1667.8078090318536,10538.775436513053,340.3523495859373,1591.6759517016694,10658.506898274953,416.4842069161214,1676.7742823301207,10536.653337116904,331.3858763
colorado,xcel,112157,35.14,-111.67,2022,amy,1580.2528062799242,10700.79259534596,427.9073523378664,1673.5964484515466,10582.7711,334.5637101662443,1595.799258487485,10698.840499947202,412.3609001303058,1686.9294043662169,10579.331047452322,321.23075425157396
colorado,xcel,112157,35.14,-111.67,2023,tmy,1576.8197124841477,10661.061598165294,424.82407655673506,1650.5763771451518,10549.200123174876,351.0674118957308,1591.6759517016694,10658.506898274953,409.9678373392132,1660.0480831910886,10546.652628157293,341.5957058497942
colorado,xcel,112157,35.14,-111.67,2023,amy,1623.6070779678723,10899.815068224143,378.0367110730103,1707.526466450262,10786.20742660675,294.11732259062074,1638.7105131708936,10895.528972262284,362.9332758699891,1716.7605229801077,10776.885735696605,284.8832661
