state_long,state_short,utility,building_id,latitude,longitude,year,run_type,savings_year1,annual_energy,npv,year_1_bill,annual_energy
arizona,AZ,aps,112157,35.14,-111.67,2021,tmy,1202.092629,11102.03608,-9676.858478,441.503922,12416.01156
arizona,AZ,aps,112157,35.14,-111.67,2021,amy,1234.848938,11217.73885,-9243.473892,408.7476132,12416.01156
arizona,AZ,aps,112157,35.14,-111.67,2022,tmy,1162.562051,11103.62419,-9640.071019,484.1857082,12433.61385
arizona,AZ,aps,112157,35.14,-111.67,2022,amy,1264.591841,11172.11352,-8714.875898,382.1559173,12433.61385
arizona,AZ,aps,112157,35.14,-111.67,2023,tmy,1129.657227,11106.9891,-10045.26416,494.4709021,12404.0256
arizona,AZ,aps,112157,35.14,-111.67,2023,amy,1240.275933,11327.24446,-8819.025075,383.852197,12404.0256
california,CA,sdge,111549,32.87,-117.15,2018,tmy,3767.456492,11056.18286,20598.98966,1051.781874,11009.28234
california,CA,sdge,111549,32.87,-117.15,2018,amy,3838.393585,11098.6379,21466.32318,980.844781,11009.28234
california,CA,sdge,111549,32.87,-117.15,2019,tmy,3638.750144,11059.79129,19226.09423,921.7633018,10456.99979
california,CA,sdge,111549,32.87,-117.15,2019,amy,3743.768007,10984.06777,20359.99373,816.7454383,10456.99979
california,CA,sdge,111549,32.87,-117.15,2020,tmy,3810.938502,11063.22196,21062.01168,1234.49178,11535.79214
california,CA,sdge,111549,32.87,-117.15,2020,amy,3972.248441,11375.75504,22947.25698,1073.181841,11535.79214
california,CA,sdge,111549,32.87,-117.15,2021,tmy,3732.307043,11056.41114,20150.46445,962.4530624,10765.48288
california,CA,sdge,111549,32.87,-117.15,2021,amy,3790.433106,11055.66467,20887.6665,904.3269994,10765.48288
california,CA,sdge,111549,32.87,-117.15,2022,tmy,3867.316961,11060.31264,21657.15655,1244.560397,11706.92698
california,CA,sdge,111549,32.87,-117.15,2022,amy,3967.384847,11502.58572,22869.41138,1144.492511,11706.92698
california,CA,sdge,111549,32.87,-117.15,2023,tmy,3522.818028,11060.06366,17861.4519,826.7164131,9977.309182
california,CA,sdge,111549,32.87,-117.15,2023,amy,3522.217216,10395.14625,17835.49528,827.3172251,9977.309182
colorado,CO,xcel,126745,39.81,-105.14,2018,tmy,1499.631748,9846.66278,-5438.84184,233.3758985,11042.22642
colorado,CO,xcel,126745,39.81,-105.14,2018,amy,1524.997104,10021.84055,-5148.798607,208.010543,11042.22642
colorado,CO,xcel,126745,39.81,-105.14,2019,tmy,1496.733572,9858.286695,-5472.206406,220.9022204,10965.85176
colorado,CO,xcel,126745,39.81,-105.14,2019,amy,1508.445318,9941.714815,-5335.303925,209.1904745,10965.85176
colorado,CO,xcel,126745,39.81,-105.14,2020,tmy,1499.379487,9852.017993,-5450.776279,240.078131,11104.61967
colorado,CO,xcel,126745,39.81,-105.14,2020,amy,1557.272263,10295.1371,-4777.420941,182.1853558,11104.61967
colorado,CO,xcel,126745,39.81,-105.14,2021,tmy,1498.783256,9851.847022,-5415.918784,238.4234279,11073.90298
colorado,CO,xcel,126745,39.81,-105.14,2021,amy,1557.018903,10246.02088,-4772.472795,180.1877807,11073.90298
colorado,CO,xcel,126745,39.81,-105.14,2022,tmy,1498.48224,9851.789346,-5457.44652,243.0963165,11135.29282
colorado,CO,xcel,126745,39.81,-105.14,2022,amy,1554.059301,10295.09876,-4765.252992,187.5192553,11135.29282
colorado,CO,xcel,126745,39.81,-105.14,2023,tmy,1496.417209,9856.72484,-5482.86274,200.7640872,10819.68629
colorado,CO,xcel,126745,39.81,-105.14,2023,amy,1532.965671,10101.97862,-5066.167931,164.2156253,10819.68629
massachusetts,MA,nationalgrid,305,41.88,-71.02,2018,tmy,3712.355313,8657.679835,20075.81368,1093.31272,10808.9228
massachusetts,MA,nationalgrid,305,41.88,-71.02,2018,amy,3457.847888,8002.921919,17038.58646,1347.820145,10808.9228
massachusetts,MA,nationalgrid,305,41.88,-71.02,2019,tmy,3701.741103,8659.175511,19947.23132,1002.411272,10574.74596
massachusetts,MA,nationalgrid,305,41.88,-71.02,2019,amy,3595.054137,8337.799821,18672.69651,1109.098237,10574.74596
massachusetts,MA,nationalgrid,305,41.88,-71.02,2020,tmy,3720.801431,8656.669493,20104.73527,1121.31255,10892.9965
massachusetts,MA,nationalgrid,305,41.88,-71.02,2020,amy,3558.110684,8294.774002,18186.17499,1284.003296,10892.9965
massachusetts,MA,nationalgrid,305,41.88,-71.02,2021,tmy,3722.083319,8654.596943,20125.18511,1028.079222,10680.88245
massachusetts,MA,nationalgrid,305,41.88,-71.02,2021,amy,3640.458343,8524.712912,19244.93492,1109.704198,10680.88245
massachusetts,MA,nationalgrid,305,41.88,-71.02,2022,tmy,3724.795823,8658.439997,20161.20716,1153.698871,10976.91971
massachusetts,MA,nationalgrid,305,41.88,-71.02,2022,amy,3807.390524,8896.09513,21111.61414,1071.104169,10976.91971
massachusetts,MA,nationalgrid,305,41.88,-71.02,2023,tmy,3710.527472,8656.072598,20051.8715,969.7791705,10519.73851
massachusetts,MA,nationalgrid,305,41.88,-71.02,2023,amy,3502.415635,8211.662193,17602.38722,1177.891008,10519.73851
minnesota,MN,xcel,442412,44.85,-93.03,2018,tmy,1666.660302,8364.193349,-3373.254102,314.3600548,11000.79492
minnesota,MN,xcel,442412,44.85,-93.03,2018,amy,1611.268155,8032.937202,-4080.049248,369.7522017,11000.79492
minnesota,MN,xcel,442412,44.85,-93.03,2019,tmy,1674.749243,8363.85721,-3368.155725,251.4620583,10630.34452
minnesota,MN,xcel,442412,44.85,-93.03,2019,amy,1595.850233,7830.034497,-4201.66343,330.3610684,10630.34452
minnesota,MN,xcel,442412,44.85,-93.03,2020,tmy,1672.041875,8362.005449,-3392.79078,269.4618786,10726.98988
minnesota,MN,xcel,442412,44.85,-93.03,2020,amy,1643.623445,8293.492473,-3657.158561,297.8803084,10726.98988
minnesota,MN,xcel,442412,44.85,-93.03,2021,tmy,1716.643212,8367.306033,-2901.524981,318.6688031,11161.56593
minnesota,MN,xcel,442412,44.85,-93.03,2021,amy,1728.130503,8563.226201,-2639.045086,307.181512,11161.56593
minnesota,MN,xcel,442412,44.85,-93.03,2022,tmy,1685.686852,8364.401223,-3204.502749,310.9328009,11038.36486
minnesota,MN,xcel,442412,44.85,-93.03,2022,amy,1667.697946,8258.12449,-3382.27287,328.9217064,11038.36486
minnesota,MN,xcel,442412,44.85,-93.03,2023,tmy,1698.889068,8366.895842,-3070.814684,332.4978581,11155.9566
minnesota,MN,xcel,442412,44.85,-93.03,2023,amy,1705.755202,8371.682264,-2955.800918,325.6317242,11155.9566
newyork,NY,coned,404322,40.68,-74.17,2018,tmy,2964.257909,8286.821735,11087.59997,1860.745473,10715.71064
newyork,NY,coned,404322,40.68,-74.17,2018,amy,2667.797974,7415.270642,8024.58872,2157.205408,10715.71064
newyork,NY,coned,404322,40.68,-74.17,2019,tmy,2921.856758,8274.899077,10677.30584,1837.073131,10652.35913
newyork,NY,coned,404322,40.68,-74.17,2019,amy,2820.115765,7966.086846,9643.705403,1938.814125,10652.35913
newyork,NY,coned,404322,40.68,-74.17,2020,tmy,2903.305785,8281.28226,10672.49161,1895.756832,10724.22212
newyork,NY,coned,404322,40.68,-74.17,2020,amy,2845.03648,7957.388933,9973.483083,1954.026137,10724.22212
newyork,NY,coned,404322,40.68,-74.17,2021,tmy,2901.849012,8285.029514,10592.42279,1866.506553,10620.67218
newyork,NY,coned,404322,40.68,-74.17,2021,amy,2871.891995,8069.355229,10382.54629,1896.463569,10620.67218
newyork,NY,coned,404322,40.68,-74.17,2022,tmy,2941.983568,8276.239185,11133.97318,1917.474233,10858.46252
newyork,NY,coned,404322,40.68,-74.17,2022,amy,3042.259927,8533.047322,12211.21862,1817.197874,10858.46252
newyork,NY,coned,404322,40.68,-74.17,2023,tmy,2921.576682,8285.678365,10807.32648,1817.327171,10526.54845
newyork,NY,coned,404322,40.68,-74.17,2023,amy,2889.928004,8096.118317,10547.5164,1848.975848,10526.54845
ohio,OH,aep,448494,39.99,-82.88,2018,tmy,1292.249026,8042.740565,-7847.802748,625.5162616,10763.9349
ohio,OH,aep,448494,39.99,-82.88,2018,amy,1240.513876,7713.473588,-8443.48939,677.2514116,10763.9349
ohio,OH,aep,448494,39.99,-82.88,2019,tmy,1285.622449,8038.17962,-7904.908057,585.4004026,10470.60859
ohio,OH,aep,448494,39.99,-82.88,2019,amy,1288.354958,8012.08525,-7898.587292,582.6678934,10470.60859
ohio,OH,aep,448494,39.99,-82.88,2020,tmy,1283.265203,8036.233346,-7927.371647,561.9860864,10314.04152
ohio,OH,aep,448494,39.99,-82.88,2020,amy,1232.784107,7679.387452,-8521.070915,612.467182,10314.04152
ohio,OH,aep,448494,39.99,-82.88,2021,tmy,1284.196774,8037.437918,-7922.979328,570.2475628,10366.99311
ohio,OH,aep,448494,39.99,-82.88,2021,amy,1322.658504,8325.65861,-7451.903609,531.785833,10366.99311
ohio,OH,aep,448494,39.99,-82.88,2022,tmy,1288.241838,8041.316618,-7883.995315,557.1496972,10313.81702
ohio,OH,aep,448494,39.99,-82.88,2022,amy,1331.05275,8312.875477,-7387.135466,514.3387856,10313.81702
ohio,OH,aep,448494,39.99,-82.88,2023,tmy,1285.236824,8041.419886,-7913.174409,541.3786859,10195.46352
ohio,OH,aep,448494,39.99,-82.88,2023,amy,1306.911276,8199.939674,-7650.199988,519.7042333,10195.46352
oregon,OR,pge,67263,45.59,-122.6,2018,tmy,1408.885284,7422.274213,-5495.706234,960.803831,11053.28635
oregon,OR,pge,67263,45.59,-122.6,2018,amy,1415.759274,7398.809668,-5473.923327,953.9298413,11053.28635
oregon,OR,pge,67263,45.59,-122.6,2019,tmy,1361.423917,7429.353903,-5962.461275,965.7657059,10917.66554
oregon,OR,pge,67263,45.59,-122.6,2019,amy,1386.38024,7258.834428,-5812.469768,940.8093834,10917.66554
oregon,OR,pge,67263,45.59,-122.6,2020,tmy,1364.119702,7427.770441,-6013.345012,935.4855828,10761.71697
oregon,OR,pge,67263,45.59,-122.6,2020,amy,1384.55147,7377.323103,-5853.07265,915.053814,10761.71697
oregon,OR,pge,67263,45.59,-122.6,2021,tmy,1445.87212,7425.01093,-5147.30106,1011.779972,11433.27685
oregon,OR,pge,67263,45.59,-122.6,2021,amy,1448.698585,7549.459029,-5061.126814,1008.953507,11433.27685
oregon,OR,pge,67263,45.59,-122.6,2022,tmy,1434.558954,7429.31669,-5306.668056,1004.143229,11373.10541
oregon,OR,pge,67263,45.59,-122.6,2022,amy,1477.219047,7490.642319,-4895.757022,961.4831361,11373.10541
oregon,OR,pge,67263,45.59,-122.6,2023,tmy,1420.130849,7424.015183,-5339.323398,998.6137911,11288.59066
oregon,OR,pge,67263,45.59,-122.6,2023,amy,1437.99453,7652.986894,-5125.781183,980.7501106,11288.59066
texas,TX,xcel,168160,35.22,-101.71,2018,tmy,1134.738771,10965.33281,-8986.283853,253.1788546,11793.42223
texas,TX,xcel,168160,35.22,-101.71,2018,amy,1151.396626,10863.67329,-9045.128373,236.5209989,11793.42223
texas,TX,xcel,168160,35.22,-101.71,2019,tmy,1136.313583,10973.0956,-8926.201907,233.9943465,11495.72433
texas,TX,xcel,168160,35.22,-101.71,2019,amy,1115.540696,10700.20134,-9182.686041,254.7672334,11495.72433
texas,TX,xcel,168160,35.22,-101.71,2020,tmy,1156.257855,10968.28844,-8853.167832,244.7100137,11841.67535
texas,TX,xcel,168160,35.22,-101.71,2020,amy,1162.715944,11123.58375,-8718.217582,238.2519243,11841.67535
texas,TX,xcel,168160,35.22,-101.71,2021,tmy,1132.273418,10971.01976,-9066.293539,222.0195513,11437.47107
texas,TX,xcel,168160,35.22,-101.71,2021,amy,1124.192249,10996.18865,-9049.813926,230.1007203,11437.47107
texas,TX,xcel,168160,35.22,-101.71,2022,tmy,1152.038071,10966.3286,-8831.796862,282.8041778,12232.56231
texas,TX,xcel,168160,35.22,-101.71,2022,amy,1186.808044,11193.33468,-8607.977613,248.0342052,12232.56231
texas,TX,xcel,168160,35.22,-101.71,2023,tmy,1150.032921,10974.85566,-8951.2877,247.0581845,11854.74333
texas,TX,xcel,168160,35.22,-101.71,2023,amy,1151.923503,11138.77366,-8825.821043,245.1676023,11854.74333
vermont,VT,gmp,1652,44.47,-73.15,2018,tmy,1554.479182,7731.463189,-4791.267462,942.7805459,11230.82893
vermont,VT,gmp,1652,44.47,-73.15,2018,amy,1508.947475,7479.6608,-5322.665018,988.3122522,11230.82893
vermont,VT,gmp,1652,44.47,-73.15,2019,tmy,1551.051548,7734.113495,-4835.213851,934.2840161,11180.7679
vermont,VT,gmp,1652,44.47,-73.15,2019,amy,1550.68228,7653.970364,-4828.95381,934.653284,11180.7679
vermont,VT,gmp,1652,44.47,-73.15,2020,tmy,1555.009197,7730.874375,-4799.82684,913.6907542,11078.54061
vermont,VT,gmp,1652,44.47,-73.15,2020,amy,1512.410025,7489.503709,-5258.877386,956.2899267,11078.54061
vermont,VT,gmp,1652,44.47,-73.15,2021,tmy,1553.481248,7732.478849,-4805.212554,917.0808937,11087.89157
vermont,VT,gmp,1652,44.47,-73.15,2021,amy,1534.895113,7516.862509,-4986.566083,935.6670285,11087.89157
vermont,VT,gmp,1652,44.47,-73.15,2022,tmy,1553.363194,7731.928971,-4803.807301,927.9665758,11140.04728
vermont,VT,gmp,1652,44.47,-73.15,2022,amy,1586.572325,7775.746886,-4411.308971,894.757444,11140.04728
vermont,VT,gmp,1652,44.47,-73.15,2023,tmy,1551.244109,7734.601367,-4818.985609,913.9661234,11053.55127
vermont,VT,gmp,1652,44.47,-73.15,2023,amy,1394.783418,6911.212591,-6631.126033,1070.426813,11053.55127
wisconsin,WI,we_energies,467842,42.95,-87.9,2018,tmy,1386.075228,8288.696878,-6629.084224,470.6892942,10793.26002
wisconsin,WI,we_energies,467842,42.95,-87.9,2018,amy,1383.539607,8257.932098,-6677.184214,473.2249147,10793.26002
wisconsin,WI,we_energies,467842,42.95,-87.9,2019,tmy,1354.207868,8288.088004,-7007.48511,433.7555887,10393.32359
wisconsin,WI,we_energies,467842,42.95,-87.9,2019,amy,1325.597087,7828.04678,-7389.994814,462.3663693,10393.32359
wisconsin,WI,we_energies,467842,42.95,-87.9,2020,tmy,1383.448086,8290.650762,-6688.230449,447.1039414,10640.88838
wisconsin,WI,we_energies,467842,42.95,-87.9,2020,amy,1381.92429,8307.095513,-6685.965059,448.6277371,10640.88838
wisconsin,WI,we_energies,467842,42.95,-87.9,2021,tmy,1389.451474,8291.147668,-6657.09768,493.04591,10942.8436
wisconsin,WI,we_energies,467842,42.95,-87.9,2021,amy,1410.904668,8447.149317,-6386.998287,471.592716,10942.8436
wisconsin,WI,we_energies,467842,42.95,-87.9,2022,tmy,1390.118347,8289.260188,-6618.359317,464.2467384,10779.31224
wisconsin,WI,we_energies,467842,42.95,-87.9,2022,amy,1362.690245,7997.231415,-6976.77397,491.6748405,10779.31224
wisconsin,WI,we_energies,467842,42.95,-87.9,2023,tmy,1387.000652,8289.322181,-6637.805429,456.2323624,10714.60219
wisconsin,WI,we_energies,467842,42.95,-87.9,2023,amy,1353.759861,8141.306634,-7032.016578,489.4731538,10714.60219
