occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
1.0,0.0739,0.0739,0.0,0.0,0.0,0.0,0.358,0.529,0.529,0.0,0.0,0.0,0,0
1.0,0.0739,0.0739,0.0,0.0,0.0,0.0,0.358,0.529,0.529,0.0,0.0,0.0,0,0
1.0,0.0739,0.0739,0.0,0.0,0.0,0.0,0.358,0.529,0.529,0.0,0.0,0.0,0,0
1.0,0.0739,0.0739,0.0,0.0,0.0,0.0,0.358,0.529,0.529,0.0,0.0,0.0,0,0
1.0,0.0575,0.0575,0.0,0.0,0.0,0.0,0.344,0.516,0.516,0.0,0.0,0.0,0,0
1.0,0.0575,0.0575,0.0,0.0,0.0,0.0,0.344,0.516,0.516,0.0,0.0,0.0,0,0
1.0,0.0575,0.0575,0.0,0.0,0.0,0.0,0.344,0.516,0.516,0.0,0.0,0.0,0,0
1.0,0.0575,0.0575,0.0,0.0,0.0,0.0,0.344,0.516,0.516,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.344,0.51,0.51,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0493,0.0493,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
