Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,2653373.2012955565,1138338.066841883,180000.0,0.0,147020.6307031405,1083329.909329749
 01/01  02:00:00,2762057.4572702264,1253339.0714745438,180000.0,0.0,147020.6307031405,1077013.160671757
 01/01  03:00:00,2820263.8922010893,1317862.255063399,180000.0,0.0,147020.6307031405,1070696.4120137647
 01/01  04:00:00,2876885.548900968,1358075.7350519302,180000.0,0.0,147020.6307031405,1087104.5887251126
 01/01  05:00:00,2996675.512108973,1393282.7454405685,180000.0,0.0,147020.6307031405,1171687.54154448
 01/01  06:00:00,3164914.2160871853,1422928.7403070321,180000.0,0.0,147020.6307031405,1330762.0191298593
 01/01  07:00:00,4012441.648053622,2012399.9999999995,180000.0,0.0,147020.6307031405,1593369.6955085807
 01/01  08:00:00,4431848.049965095,2012399.9999999995,180000.0,0.0,147020.6307031405,2015051.8494726801
 01/01  09:00:00,5229372.383115267,1896886.3217712112,180000.0,0.0,147020.6307031405,2930365.612904265
 01/01  10:00:00,7121822.528567365,1439240.6853093358,180000.0,0.0,1128054.635984462,4310806.149800047
 01/01  11:00:00,7336256.03167887,1236042.3700514329,180000.0,0.0,1416418.2714083046,4453728.845061367
 01/01  12:00:00,9931731.742818104,1133032.6155838433,180000.0,0.0,1359642.0115839213,7224920.834860953
 01/01  13:00:00,13673026.81839913,1227878.3848362612,180000.0,0.0,1320795.0969672378,10917044.311964123
 01/01  14:00:00,6456250.617134656,926528.0559434923,180000.0,0.0,1308842.2001621043,4015847.0884501766
 01/01  15:00:00,5704130.922456946,835013.2882784478,180000.0,0.0,1344700.8905775044,3319383.471022112
 01/01  16:00:00,5741606.075440235,941544.905493747,180000.0,0.0,1535947.2394596385,3056804.905855341
 01/01  17:00:00,5859169.923558673,1077008.2583665987,180000.0,0.0,1963263.3002431565,2595659.0759490263
 01/01  18:00:00,5058483.753581479,1311202.104075812,180000.0,0.0,1362630.2357852047,2120448.587773311
 01/01  19:00:00,4978285.630115371,1301479.3335006041,180000.0,0.0,1568817.7056737551,1816476.7403623497
 01/01  20:00:00,4804660.341056508,1350657.3666411417,180000.0,0.0,1479170.9796352547,1646908.1113594386
 01/01  21:00:00,5391814.579360021,1508276.9406878059,180000.0,0.0,1704781.9068321474,1791662.2950511237
 01/01  22:00:00,4582631.7796542905,707535.0889261104,180000.0,0.0,1685358.4495238054,1770784.275678671
 01/01  23:00:00,3423480.657672968,866952.1809554041,180000.0,0.0,815785.2069503528,1353649.8329782682
 01/01  24:00:00,3033595.9084888063,996476.5688772826,180000.0,0.0,442257.18178993475,1271489.7785061668
 01/02  01:00:00,2866444.497307855,1079790.3044392755,180000.0,0.0,256987.28131036749,1244982.3171374276
 01/02  02:00:00,2643250.8714319384,1134532.4856362564,180000.0,0.0,147020.6307031405,1077013.160671757
 01/02  03:00:00,2661920.2879765406,1159518.6508388505,180000.0,0.0,147020.6307031405,1070696.4120137647
 01/02  04:00:00,2696283.3878665417,1177473.5740175038,180000.0,0.0,147020.6307031405,1087104.5887251126
