Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,370.8430929037984,143.22672926632123,514.0698221701196,1850651.3598124303,335616.2253587564,180000.0,0.0,147020.6307031405,1083329.909329749
 01/01  02:00:00,369.0884404988006,179.5200528368302,548.6084933356308,1974990.576008271,466272.1902125887,180000.0,0.0,147020.6307031405,1077013.160671757
 01/01  03:00:00,367.3337880938028,197.06996740176328,564.4037554955661,2031853.519784038,529451.8826463477,180000.0,0.0,147020.6307031405,1070696.4120137647
 01/01  04:00:00,371.89161495806604,209.07390440511983,580.9655193631859,2091475.8697074694,572666.0558584314,180000.0,0.0,147020.6307031405,1087104.5887251126
 01/01  05:00:00,395.38687963011256,220.02392322361507,615.4108028537275,2215478.890273419,612086.1236050143,180000.0,0.0,147020.6307031405,1171687.54154448
 01/01  06:00:00,433.88485438337574,228.8880682290083,662.772922612384,2385982.5214045825,643997.04562443,180000.0,0.0,147020.6307031405,1330762.0191298593
 01/01  07:00:00,505.5671244593396,466.85706749058875,972.4241919499283,3500727.091019742,1500685.4429661194,180000.0,0.0,147020.6307031405,1593369.6955085807
 01/01  08:00:00,622.0689027680821,394.4987356893727,1016.5676384574549,3659643.4984468375,1240195.4484817418,180000.0,0.0,147020.6307031405,2015051.8494726801
 01/01  09:00:00,875.690572595571,311.85006692662427,1187.5406395221953,4275146.302279903,942660.2409358472,180000.0,0.0,147020.6307031405,2930365.612904265
 01/01  10:00:00,1528.4949564605638,202.47687977470463,1730.9718362352685,6231498.610446967,548916.7671889366,180000.0,0.0,1128054.635984462,4310806.149800047
 01/01  11:00:00,1644.5037948965105,155.23233393711197,1799.7361288336224,6479050.063801041,378836.4021736032,180000.0,0.0,1416418.2714083046,4453728.845061367
 01/01  12:00:00,2394.0830908984053,139.63761341537747,2533.7207043137832,9121394.53552962,322695.408295359,180000.0,0.0,1359642.0115839213,7224920.834860953
 01/01  13:00:00,3406.985675989686,163.8947402243254,3570.8804162140113,12855169.498370439,410021.06480757147,180000.0,0.0,1320795.0969672378,10917044.311964123
 01/01  14:00:00,1486.0340447753235,128.98157259131534,1615.0156173666387,5814056.222519899,284333.6613287352,180000.0,0.0,1308842.2001621043,4015847.0884501766
 01/01  15:00:00,1302.532676160694,133.18741660429748,1435.7200927649917,5168592.33395397,299474.6997754709,180000.0,0.0,1344700.8905775044,3319383.471022112
 01/01  16:00:00,1283.3503249851356,152.21200379426284,1435.5623287793983,5168024.383605834,367963.2136593462,180000.0,0.0,1535947.2394596385,3056804.905855341
 01/01  17:00:00,1278.3782403311313,170.76565608791992,1449.143896419051,5216918.027108585,434756.3619165118,180000.0,0.0,1963263.3002431565,2595659.0759490263
 01/01  18:00:00,990.91156930713,211.92103392528824,1202.832603232418,4330197.3716367055,582915.7221310377,180000.0,0.0,1362630.2357852047,2120448.587773311
 01/01  19:00:00,971.3350823929909,208.25418811184267,1179.5892705048336,4246521.373817401,569715.0772026335,180000.0,0.0,1568817.7056737551,1816476.7403623497
 01/01  20:00:00,909.4452706709353,213.80544959222172,1123.250720263157,4043702.5929473653,589699.6185319981,180000.0,0.0,1479170.9796352547,1646908.1113594386
 01/01  21:00:00,1028.7604551867262,238.593726000808,1267.3541811875343,4562475.052275124,678937.4136029088,180000.0,0.0,1704781.9068321474,1791662.2950511237
 01/01  22:00:00,1026.4157474244946,61.05693537271361,1087.472682797208,3914901.6580699496,39804.967341768985,180000.0,0.0,1685358.4495238054,1770784.275678671
 01/01  23:00:00,660.1467990882123,80.92051153612293,741.0673106243353,2667842.3182476065,111313.84153004255,180000.0,0.0,815785.2069503528,1353649.8329782682
 01/01  24:00:00,515.8664832254233,105.83994343672408,621.7064266621474,2238143.1359837307,201023.79637220677,180000.0,0.0,442257.18178993475,1271489.7785061668
 01/02  01:00:00,446.29283135238325,125.07022077685801,571.3630521292413,2056906.9876652686,270252.79479668883,180000.0,0.0,256987.28131036749,1244982.3171374276
 01/02  02:00:00,369.0884404988006,141.08700014945347,510.17544064825404,1836631.5863337144,327913.20053803246,180000.0,0.0,147020.6307031405,1077013.160671757
 01/02  03:00:00,367.3337880938028,150.59479815437732,517.9285862481802,1864542.9104934484,362141.27335575834,180000.0,0.0,147020.6307031405,1070696.4120137647
 01/02  04:00:00,371.89161495806604,156.73914326803578,528.6307582261019,1903070.7296139668,384260.9157649288,180000.0,0.0,147020.6307031405,1087104.5887251126
 01/02  05:00:00,395.38687963011256,157.97992746904046,553.366807099153,1992120.5055569508,388727.7388885456,180000.0,0.0,147020.6307031405,1171687.54154448
 01/02  06:00:00,433.88485438337574,156.292223812152,590.1770781955277,2124637.4815039,382652.0057237472,180000.0,0.0,147020.6307031405,1330762.0191298593
 01/02  07:00:00,550.5008286737684,366.9107478228624,917.4115764966307,3302681.675387871,1140878.6921623047,180000.0,0.0,260423.73914184337,1641727.9222418214
 01/02  08:00:00,878.3783589240148,293.1921395424065,1171.5704984664214,4217653.794479117,875491.7023526633,180000.0,0.0,738091.3777169858,2346695.1446201913
 01/02  09:00:00,1384.0837247850177,236.69152531332466,1620.7752500983422,5834790.900354032,672089.4911279688,180000.0,0.0,1416418.2714083046,3491183.320081109
 01/02  10:00:00,1622.7348208909818,212.4284204064851,1835.163241297467,6606587.668670882,584742.3134633462,180000.0,0.0,1455265.186024988,4322859.111709026
 01/02  11:00:00,1517.6219696101164,200.14165163138657,1717.7636212415027,6183949.03646941,540509.9458729916,180000.0,0.0,1098172.3939716285,4315200.151467024
 01/02  12:00:00,1345.5486095848455,188.60570588231832,1534.154315467164,5522955.53568179,498980.5411763459,180000.0,0.0,753032.4987234025,4056806.2149926545
 01/02  13:00:00,1339.7688222734278,139.85447222805578,1479.6232945014838,5326643.860205341,323476.10002100084,180000.0,0.0,735103.1535157023,4060755.582037129
 01/02  14:00:00,1348.1466375780612,87.22384250979837,1435.3704800878597,5167333.728316295,134005.83303527412,180000.0,0.0,1163913.3263998623,3664381.296302275
 01/02  15:00:00,1123.0668387369908,50.0,1173.0668387369908,4223040.619453168,0.0,180000.0,0.0,747056.0503208358,3270951.296553448
 01/02  16:00:00,1178.3124798110614,58.20762718316602,1236.5201069942275,4451472.385179219,29547.45785939768,180000.0,0.0,1189313.2321107707,3025302.670577541
 01/02  17:00:00,1281.7719536901807,87.710441664283,1369.4823953544637,4930136.62327607,135757.58999141876,180000.0,0.0,1963263.3002431565,2607876.444041604
 01/02  18:00:00,1446.9490282438362,132.5821054736117,1579.531133717448,5686312.081382813,297295.5797050022,180000.0,0.0,2581825.7099088086,2542987.9658218487
 01/02  19:00:00,1644.0656452143608,137.1189680558817,1781.1846132702424,6412264.607772873,313628.2850011741,180000.0,0.0,1923669.3295761521,3883455.142616884
 01/02  20:00:00,909.4452706709353,164.5533974562901,1073.9986681272253,3866395.2052580114,412392.23084264435,180000.0,0.0,1479170.9796352547,1646908.1113594386
 01/02  21:00:00,932.1301721881255,208.22781868812714,1140.3579908762526,4105288.767154509,569620.1472772576,180000.0,0.0,1445553.4573708174,1703021.7257174908
 01/02  22:00:00,1298.2488146998414,52.3147606101861,1350.5635753100275,4862028.871116099,8333.138196669974,180000.0,0.0,1685358.4495238054,2749383.3178699194
