occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.206,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0492,0.0492,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.268,0.268,0.867,0.0,0.0,0.0,0.29,0.635,0.635,0.0,0.0,0.212,0,0
1.0,0.268,0.268,1.0,0.0,0.0,0.0,0.29,0.635,0.635,0.0,0.0,0.0,0,0
1.0,0.487,0.487,0.2,0.0,0.0,0.0,0.322,0.806,0.806,0.0,0.0,0.0,0,0
1.0,0.487,0.487,0.0,0.0,0.0,0.0,0.322,0.806,0.806,0.0,0.0,0.199,0,0
1.0,0.474,0.474,0.0,0.0,0.0,0.0,0.336,0.806,0.806,0.0,0.0,0.0,0,0
1.0,0.474,0.474,0.0,0.0,0.0,0.0,0.336,0.806,0.806,0.0,0.0,0.0,0,0
1.0,0.474,0.474,0.0,0.0,0.0,0.0,0.336,0.806,0.806,0.0,0.233,0.0,0,0
1.0,0.474,0.474,0.0,0.0,0.0,0.0,0.336,0.806,0.806,0.0,0.0545,0.0,0,0
1.0,0.455,0.455,0.0,0.0,0.0,0.0,0.35,0.824,0.824,0.0,0.693,0.0,0,0
1.0,0.455,0.455,0.0,0.0,0.667,0.0,0.35,0.824,0.824,0.0,0.346,0.0,0,0
1.0,0.455,0.455,0.0,0.0,1.0,0.2,0.35,0.824,0.824,0.0,0.381,0.0,0,0
1.0,0.455,0.455,0.0,0.0,0.267,1.0,0.35,0.824,0.824,0.0,0.619,0.0,0,0
1.0,0.442,0.442,0.0,0.0,0.0,1.0,0.336,0.843,0.843,0.0,0.214,0.0,0,0
1.0,0.442,0.442,0.0,0.0,0.0,1.0,0.336,0.843,0.843,0.0,0.696,0.0,0,0
1.0,0.442,0.442,0.0,0.0,0.0,1.0,0.336,0.843,0.843,0.0,0.751,0.0,0,0
1.0,0.442,0.442,0.0,0.0,0.0,1.0,0.336,0.843,0.843,0.0,0.0,0.0,0,0
