Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,370.8430929037984,144.97228572916168,515.8153786329601,1856935.3630786561,341900.228624982,180000.0,0.0,147020.6307031405,1083329.909329749
 01/01  02:00:00,369.0884404988006,152.10810804535495,521.1965485441556,1876307.57475896,367589.1889632778,180000.0,0.0,147020.6307031405,1077013.160671757
 01/01  03:00:00,367.3337880938028,167.55999735360373,534.8937854474065,1925617.6276106634,423215.99047297344,180000.0,0.0,147020.6307031405,1070696.4120137647
 01/01  04:00:00,371.89161495806604,179.97884197070363,551.8704569287696,1986733.6449435707,467923.83109453303,180000.0,0.0,147020.6307031405,1087104.5887251126
 01/01  05:00:00,395.38687963011256,192.15549469904252,587.5423743291551,2115152.5475849584,511759.78091655305,180000.0,0.0,147020.6307031405,1171687.54154448
 01/01  06:00:00,433.88485438337574,202.97286774821637,636.857722131592,2292687.7996737314,550702.3238935788,180000.0,0.0,147020.6307031405,1330762.0191298593
 01/01  07:00:00,505.5671244593396,434.83105392283966,940.3981783821793,3385433.442175845,1385391.7941222228,180000.0,0.0,147020.6307031405,1593369.6955085807
 01/01  08:00:00,622.0689027680821,373.09074533903527,995.1596481071175,3582574.733185623,1163126.683220527,180000.0,0.0,147020.6307031405,2015051.8494726801
 01/01  09:00:00,875.690572595571,293.1411458050253,1168.8317184005964,4207794.186242146,875308.1248980911,180000.0,0.0,147020.6307031405,2930365.612904265
 01/01  10:00:00,1528.4949564605638,189.79191813837988,1718.286874598944,6185832.748556198,503250.90529816767,180000.0,0.0,1128054.635984462,4310806.149800047
 01/01  11:00:00,1644.5037948965105,145.10842540633635,1789.6122203028467,6442603.993090249,342390.33146281086,180000.0,0.0,1416418.2714083046,4453728.845061367
 01/01  12:00:00,2394.0830908984053,120.72055900591955,2514.8036499043255,9053293.139655571,254594.01242131044,180000.0,0.0,1359642.0115839213,7224920.834860953
 01/01  13:00:00,3406.985675989686,147.77006131004435,3554.7557372997303,12797120.654279027,351972.22071615973,180000.0,0.0,1320795.0969672378,10917044.311964123
 01/01  14:00:00,1486.0340447753235,93.7750500002512,1579.8090947755745,5687312.741192069,157590.18000090428,180000.0,0.0,1308842.2001621043,4015847.0884501766
 01/01  15:00:00,1302.532676160694,77.91380964467533,1380.4464858053693,4969607.348899329,100489.71472083114,180000.0,0.0,1344700.8905775044,3319383.471022112
 01/01  16:00:00,1283.3503249851356,96.54411881993536,1379.894443805071,4967619.997698256,167558.82775176733,180000.0,0.0,1535947.2394596385,3056804.905855341
