Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,1856935.3630786561,341900.228624982,180000.0,0.0,147020.6307031405,1083329.909329749
 01/01  02:00:00,1876307.57475896,367589.1889632778,180000.0,0.0,147020.6307031405,1077013.160671757
 01/01  03:00:00,1925617.6276106634,423215.99047297344,180000.0,0.0,147020.6307031405,1070696.4120137647
 01/01  04:00:00,1986733.6449435707,467923.83109453303,180000.0,0.0,147020.6307031405,1087104.5887251126
 01/01  05:00:00,2115152.5475849584,511759.78091655305,180000.0,0.0,147020.6307031405,1171687.54154448
 01/01  06:00:00,2292687.7996737314,550702.3238935788,180000.0,0.0,147020.6307031405,1330762.0191298593
 01/01  07:00:00,3385433.442175845,1385391.7941222228,180000.0,0.0,147020.6307031405,1593369.6955085807
 01/01  08:00:00,3582574.733185623,1163126.683220527,180000.0,0.0,147020.6307031405,2015051.8494726801
 01/01  09:00:00,4207794.186242146,875308.1248980911,180000.0,0.0,147020.6307031405,2930365.612904265
 01/01  10:00:00,6185832.748556198,503250.90529816767,180000.0,0.0,1128054.635984462,4310806.149800047
 01/01  11:00:00,6442603.993090249,342390.33146281086,180000.0,0.0,1416418.2714083046,4453728.845061367
 01/01  12:00:00,9053293.139655571,254594.01242131044,180000.0,0.0,1359642.0115839213,7224920.834860953
 01/01  13:00:00,12797120.654279027,351972.22071615973,180000.0,0.0,1320795.0969672378,10917044.311964123
 01/01  14:00:00,5687312.741192069,157590.18000090428,180000.0,0.0,1308842.2001621043,4015847.0884501766
 01/01  15:00:00,4969607.348899329,100489.71472083114,180000.0,0.0,1344700.8905775044,3319383.471022112
 01/01  16:00:00,4967619.997698256,167558.82775176733,180000.0,0.0,1535947.2394596385,3056804.905855341
 01/01  17:00:00,5060954.935185756,278793.26999368187,180000.0,0.0,1963263.3002431565,2595659.0759490263
 01/01  18:00:00,4200676.062042251,453394.4125365836,180000.0,0.0,1362630.2357852047,2120448.587773311
 01/01  19:00:00,4145340.677906948,468534.38129218115,180000.0,0.0,1568817.7056737551,1816476.7403623497
 01/01  20:00:00,3975646.356815195,521643.38239982864,180000.0,0.0,1479170.9796352547,1646908.1113594386
 01/01  21:00:00,4539068.214853349,655530.5761811342,180000.0,0.0,1704781.9068321474,1791662.2950511237
 01/01  22:00:00,3935680.4570656144,60583.766337433735,180000.0,0.0,1685358.4495238054,1770784.275678671
 01/01  23:00:00,2727716.177865214,171187.70114764993,180000.0,0.0,815785.2069503528,1353649.8329782682
 01/01  24:00:00,2327725.6923481133,290606.3527365893,180000.0,0.0,442257.18178993475,1271489.7785061668
 01/02  01:00:00,2164697.92136853,378043.72849995055,180000.0,0.0,256987.28131036749,1244982.3171374276
 01/02  02:00:00,1965606.3303466705,456887.9445509882,180000.0,0.0,147020.6307031405,1077013.160671757
 01/02  03:00:00,2017844.6974359623,515443.06029827223,180000.0,0.0,147020.6307031405,1070696.4120137647
 01/02  04:00:00,2075352.4871161105,556542.673267073,180000.0,0.0,147020.6307031405,1087104.5887251126
 01/02  05:00:00,2181216.6268653357,577823.8601969308,180000.0,0.0,147020.6307031405,1171687.54154448
 01/02  06:00:00,2335509.521457144,593524.0456769911,180000.0,0.0,147020.6307031405,1330762.0191298593
