Battery dispatch
101.791
110.12
109.02
107.961
107.382
105.901
105.426
-282.347
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-127.901
0.0
0.0
117.533
116.426
113.512
110.956
108.506
107.107
111.084
109.271
108.259
106.586
105.704
104.134
119.583
-51.857
-527.967
-527.967
-482.194
0.0
0.0
0.0
0.0
0.0
0.0
67.955
307.926
296.435
303.361
262.136
230.537
127.621
116.207
115.98
116.024
116.28
119.351
118.652
143.732
-3.871
-464.381
-211.003
0.0
0.0
0.0
0.0
0.0
0.0
0.0
141.607
356.786
366.775
365.296
324.867
285.2
149.612
131.874
129.024
127.359
126.519
125.845
125.064
153.816
10.984
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
172.38
358.236
366.566
368.338
334.868
308.396
147.741
150.311
135.677
133.374
132.091
132.318
132.05
168.298
52.225
-527.967
-527.967
-527.967
-527.967
-338.964
-527.967
-407.367
-527.967
0.0
399.203
362.372
359.092
368.041
338.639
311.756
155.827
147.809
140.721
139.472
138.073
139.372
136.94
170.648
60.644
-527.967
-527.967
-527.967
-439.076
-527.967
-527.967
-527.967
-116.053
0.0
168.958
359.31
358.834
360.501
334.556
314.384
152.567
151.076
141.298
140.21
139.436
138.804
137.669
161.951
90.439
-139.333
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-174.185
0.0
0.883
143.464
160.744
159.787
164.549
149.262
150.029
111.536
108.979
107.83
106.667
106.09
105.616
107.344
-144.462
-527.967
-527.967
-527.967
-131.415
0.0
0.0
0.0
0.0
0.0
0.0
126.832
126.994
127.015
126.735
125.609
125.477
127.321
124.982
124.123
123.775
123.691
123.465
149.848
56.004
-527.967
-527.967
-527.967
-308.03
0.0
0.0
0.0
0.0
0.0
138.671
353.331
362.1
347.028
313.809
291.388
148.134
133.171
132.873
134.116
134.419
137.143
136.13
169.408
78.172
-527.967
-527.967
-527.967
-419.998
0.0
0.0
0.0
0.0
153.319
300.234
361.686
360.824
360.543
326.581
316.472
166.713
154.071
142.677
140.791
140.878
140.484
140.542
173.496
172.194
-423.686
-111.227
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
143.977
357.351
368.521
365.968
311.318
285.295
153.136
135.691
134.559
133.982
132.211
131.558
130.836
161.166
259.126
-335.006
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
120.393
357.742
367.893
374.03
331.618
290.806
157.194
137.543
135.443
135.083
135.093
137.823
136.473
167.796
65.573
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-203.565
0.0
0.0
122.552
362.166
370.904
370.48
333.209
305.003
157.381
136.25
133.975
132.948
131.376
131.026
130.071
161.009
220.218
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-367.203
0.0
0.0
0.0
154.281
154.279
151.893
150.79
149.687
149.549
112.412
110.13
109.412
108.682
108.539
107.957
107.56
-229.519
-527.967
-527.967
-527.967
-37.953
0.0
0.0
0.0
0.0
0.0
0.0
130.332
131.233
130.981
129.915
128.634
129.883
110.056
107.906
107.358
105.908
105.629
104.889
105.439
-229.468
-527.967
-408.429
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
131.613
132.749
132.276
130.265
128.528
128.694
127.551
124.922
124.529
123.751
125.583
124.474
150.108
204.627
-527.967
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
90.658
351.441
362.732
363.712
300.025
290.638
155.294
128.948
126.88
126.144
124.767
124.142
123.65
151.435
42.542
-527.967
-527.967
-527.967
-500.576
-527.967
-527.967
-527.967
-527.967
-527.967
39.107
368.672
372.938
368.383
325.858
292.284
148.477
130.551
127.825
126.591
125.462
125.803
125.554
155.36
24.048
-527.967
-527.967
-527.967
-527.967
-381.443
-482.997
-280.301
-268.18
-155.96
419.62
361.995
374.747
369.021
315.13
295.577
152.163
134.449
132.039
130.714
129.137
130.758
129.19
158.545
134.368
-425.883
-426.131
-527.967
-527.967
-527.967
-527.967
-527.967
-229.804
0.0
0.0
359.211
369.261
365.991
310.298
282.399
156.751
129.713
127.928
126.331
125.285
124.663
123.295
150.527
-124.898
-527.967
-527.967
-527.967
-527.967
-527.967
-276.348
0.0
0.0
0.0
0.0
161.001
153.004
162.735
153.455
147.638
145.354
108.921
106.729
105.498
105.222
105.152
105.171
105.404
-2.616
-527.967
-527.967
-527.967
-253.927
0.0
0.0
0.0
0.0
0.0
0.0
128.919
128.536
128.368
125.961
122.318
121.926
124.039
121.595
120.793
119.787
119.842
119.413
143.774
119.303
-527.967
-527.967
-527.967
-344.175
0.0
0.0
0.0
0.0
0.0
0.0
359.117
371.11
367.398
326.181
293.188
149.425
132.844
130.466
129.627
128.611
130.784
129.729
159.505
32.605
-527.967
-527.967
-146.96
0.0
0.0
0.0
0.0
0.0
0.0
0.0
355.551
361.742
362.745
299.197
290.219
156.27
130.269
127.749
126.663
126.14
125.841
124.883
153.38
255.388
-285.851
-252.354
-527.967
-462.159
-527.967
-338.58
-527.967
-527.967
-527.967
0.827
318.533
326.533
322.023
268.399
251.301
130.601
118.737
116.252
115.615
115.704
116.067
116.061
140.311
0.0
-408.663
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-407.801
0.0
0.0
345.96
362.981
365.175
300.505
288.392
146.454
126.239
122.754
121.716
120.353
122.622
122.529
148.831
152.423
390.32
-378.518
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
0.0
241.879
354.217
365.571
354.731
313.351
269.24
146.854
130.722
128.868
128.745
128.663
127.695
125.741
153.794
39.363
-527.967
-523.248
-527.967
-527.967
-527.967
-527.967
-194.335
0.0
0.0
117.721
148.72
149.775
148.771
147.301
145.651
145.508
110.301
108.604
107.422
106.033
105.083
103.929
102.472
-173.918
-527.967
-527.967
-527.967
-173.259
0.0
0.0
0.0
0.0
0.0
0.0
113.04
114.816
114.93
114.721
114.217
114.937
119.961
118.705
117.579
116.937
116.747
115.454
137.656
47.869
11.258
0.0
0.0
-207.799
-527.967
-117.602
-527.967
0.0
-374.611
0.0
291.898
293.633
290.082
247.975
223.682
121.017
109.924
107.645
105.466
104.021
105.894
104.059
121.478
291.985
325.222
-400.949
-527.967
-527.967
-527.967
-527.967
-4.653
0.0
0.0
0.0
278.591
277.674
274.317
231.275
206.162
106.254
189.09
185.506
186.121
184.876
180.799
181.088
195.825
332.577
245.294
-167.11
-527.967
-322.263
-527.967
-527.967
-527.967
-527.967
-527.967
-165.44
378.564
375.255
374.78
335.811
313.102
212.596
202.796
202.616
202.378
201.935
201.463
200.085
217.64
63.717
-125.979
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-396.133
-442.705
-117.35
385.653
389.806
390.158
349.121
325.127
221.994
211.217
210.951
210.225
209.491
211.116
207.882
227.368
232.703
-302.619
-182.313
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
0.0
378.888
381.401
378.969
336.394
308.561
203.454
192.972
190.675
190.059
192.67
191.444
191.721
215.397
-20.667
-79.856
-21.368
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-244.344
414.423
223.067
224.45
225.326
224.806
224.223
224.339
191.91
190.731
189.824
188.316
188.155
187.997
188.639
-215.976
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-198.254
0.0
0.0
0.0
210.152
215.884
218.349
219.583
219.73
221.421
222.432
220.008
218.124
216.923
216.691
215.35
244.307
103.051
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-105.758
0.0
0.0
0.0
426.522
438.485
438.685
398.016
341.856
237.71
214.822
211.888
210.602
209.34
210.909
209.299
230.28
94.259
-147.363
-85.316
-527.967
-527.967
-527.967
-527.967
-527.967
-442.051
0.0
0.0
404.214
432.94
433.812
365.084
337.711
241.289
219.25
218.961
219.535
218.656
217.676
215.659
239.222
110.64
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-96.641
410.053
434.316
416.412
363.446
340.78
227.291
211.846
210.033
209.282
209.037
209.174
209.062
231.922
120.662
-417.922
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-488.976
0.0
410.491
430.98
439.123
397.348
338.174
238.21
216.691
214.9
214.026
213.226
214.896
213.73
238.089
122.212
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-88.795
0.0
408.232
433.635
433.371
362.166
340.406
228.326
212.828
212.408
212.226
212.143
212.129
212.347
237.251
139.941
-209.551
-118.459
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
0.0
215.053
214.608
215.725
217.226
217.233
218.873
187.979
186.553
185.393
184.825
185.144
184.821
182.231
-235.349
-527.967
-527.967
-527.967
-527.967
-527.967
-232.868
0.0
0.0
0.0
0.0
196.202
198.443
198.625
197.583
195.896
196.123
202.358
201.248
201.369
201.49
201.701
201.49
220.68
147.04
-527.967
-527.967
-527.967
-527.967
-527.967
-410.745
0.0
0.0
0.0
0.0
392.597
380.804
396.618
358.013
336.522
226.12
210.992
208.904
207.121
205.658
207.663
206.166
225.755
39.352
-304.566
-527.967
-527.967
-527.967
-527.967
-527.967
-84.72
0.0
0.0
0.0
395.19
395.842
396.323
348.856
334.028
226.975
206.426
204.159
204.015
204.215
204.459
203.418
222.915
-1.832
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-118.418
407.313
431.842
437.688
363.978
342.884
228.752
211.88
209.46
208.271
207.411
207.331
206.045
227.226
25.576
-369.526
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
8.17
-217.945
-191.908
396.224
397.32
395.747
358.776
336.372
220.007
207.285
205.758
204.633
203.771
206.675
206.028
232.565
-5.48
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-413.868
0.0
0.0
395.048
411.165
389.248
356.802
341.916
218.597
206.483
204.676
203.572
202.913
202.81
202.793
223.973
-152.654
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-86.025
0.0
0.0
218.503
218.423
216.697
215.393
214.966
216.14
185.916
185.98
185.702
184.052
183.238
182.148
180.433
-285.626
-527.967
-527.967
-527.967
-527.967
-462.27
0.0
0.0
0.0
0.0
0.0
195.874
200.944
202.35
202.393
200.428
200.138
187.382
186.013
185.191
184.582
184.718
184.771
182.684
-242.561
-177.6
-527.967
-527.967
-527.967
-527.967
-228.132
0.0
0.0
0.0
0.0
198.865
203.425
204.373
204.414
203.772
204.264
208.633
206.215
204.629
203.002
204.83
204.33
225.147
127.092
-338.74
-39.041
-527.967
-527.967
-437.685
0.0
0.0
0.0
0.0
205.197
384.751
390.104
388.617
346.111
320.463
215.288
202.298
199.516
197.422
195.402
194.296
192.987
206.064
-29.848
-378.039
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-192.885
373.682
380.604
381.147
341.369
317.616
214.009
202.782
200.755
199.408
198.524
198.379
197.599
214.161
39.897
-158.859
-514.192
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-406.149
0.0
378.148
383.423
381.153
339.744
315.878
213.295
202.409
200.871
199.278
198.027
200.818
199.904
222.557
104.644
-437.629
-347.873
-527.967
-527.967
-527.967
-527.967
-527.967
-487.18
0.0
0.0
391.66
378.774
395.75
353.789
332.912
214.293
202.933
201.356
199.696
198.538
198.556
198.705
223.705
66.798
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-235.882
189.998
244.315
221.249
223.516
222.698
222.408
221.631
222.903
190.267
188.454
186.644
186.538
188.291
187.219
183.196
-174.403
-13.034
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-47.985
0.0
0.0
193.248
197.912
198.087
197.859
196.656
196.501
202.738
200.718
199.947
199.152
198.463
197.453
220.166
-18.051
-502.039
-527.967
-81.207
-527.967
-527.967
-527.967
