Battery dispatch
-13.657
-8.872
-11.679
-12.159
-11.433
-10.062
-10.624
-13.195
-516.34
0
0
0
0
0
0
0
0
0
9.063
6.898
2.266
0
-4.538
-6.564
-3.495
-6.032
-7.3
-9.596
-10.792
-11.497
1.388
209.696
-527.967
0
0
0
0
0
0
0
0
243.227
198.199
206.426
198.746
139.936
116.363
12.51
0.535
-0.383
-1.695
-2.557
0.439
-0.641
16.077
236.321
-527.967
0
0
0
0
0
0
0
0
0
227.582
222.626
214.84
167.008
137.359
15.132
6.205
6.818
5.532
5.522
5.531
4.39
23.735
238.707
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-508.911
0
230.935
250.392
241.697
200.459
175.561
35.519
20.938
18.301
14.4
11.625
11.551
10.584
39.654
296.827
0
-527.967
0
0
269.181
-479.3
-527.967
-484.627
0
0
247.116
246.051
262.425
218.484
185.449
41.882
23.217
18.295
16.657
16.389
19.926
19.875
48.084
293.576
-527.967
-166.2
0
0
0
0
0
0
0
0
250.089
246.902
247.116
208.973
201.884
42.261
37.889
28.104
29.27
28.994
26.775
23.785
56.453
151.294
-527.967
0
0
0
0
0
0
0
0
0
33.493
48.15
47.552
39.174
34.832
32.365
-3.66
-5.44
-7.479
-10.035
-11.53
-12.031
-13.322
-17.141
-527.967
0
0
0
0
0
0
0
0
0
3.226
8.666
6.18
4.898
4.49
5.069
9.253
9.363
8.391
6.506
5.932
4.635
27.328
244.622
-205.866
0
0
0
0
0
0
0
0
0
247.789
256.068
243.649
199.014
153.596
46.407
17.064
15.354
15.082
15.175
17.555
16.47
43.25
293.438
-527.967
0
0
0
0
0
0
0
0
0
250.846
244.867
260.483
218.981
174.137
42.699
24.726
21.366
21.968
21.815
19.609
18.805
51.795
295.358
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-527.967
-31.871
211.631
232.695
219.02
175.396
122.952
37.987
16.105
15.142
12.392
9.747
8.877
8.087
32.399
261.269
212.989
0
-318.007
-527.967
-527.967
-527.967
-304.693
0
0
150.763
214.263
236.066
217.436
168.649
136.102
31.406
19.24
18.397
18.598
18.379
19.897
17.675
45.065
279.522
174.453
0
0
0
0
0
0
0
0
126.587
254.984
256.438
233.433
201.53
138.044
37.779
18.914
14.368
11.104
11.469
13.781
16.797
46.732
142.073
-76.064
25.79
0
0
0
0
0
0
0
0
45.373
39.331
39.655
37.805
34.902
32.34
-4.004
-5.023
-6.626
-8.042
-8.4
-8.678
-10.435
-10.685
-527.967
0
0
0
0
0
0
0
0
0
32.076
30.193
27.068
23.632
19.164
17.584
-4.644
-9.429
-11.417
-13.668
-13.602
-14.082
-16.781
-17.447
-527.967
0
0
0
0
0
0
0
0
0
10.069
7.115
16.003
12.451
12.219
14.425
12.962
8.445
7.568
6.643
8.047
4.583
26.568
256.46
-527.967
0
0
0
0
0
0
0
0
0
251.978
257.919
252.51
198.668
168.334
33.773
15.732
13.28
10.442
9.696
9.003
6.581
27.696
246.454
-527.967
-527.967
-527.967
-527.967
-527.967
379.078
-527.967
15.133
-73.618
-33.575
234.712
258.845
230.54
166.576
157.16
36.361
13.181
8.455
7.743
7.169
7.443
6.529
27.665
255.104
-71.752
-527.967
-61.602
-527.967
-527.967
-527.967
-527.967
-320.702
0
0
245.394
250.456
262.081
215.588
175.63
46.745
22.436
19.661
17.246
15.625
15.221
11.717
36.412
269.086
-527.967
-87.578
0
-282.945
0
0
0
0
0
0
247.904
257.193
233.188
200.459
136.097
29.609
13.147
