Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,595.9100644228412,104.54440461896206,700.4544690418032,2521636.0885504913,196359.8566282634,180000.0,0.0,45077.35345300373,2082751.4460657605
 01/01  02:00:00,646.0301679235237,103.5210036074492,749.5511715309729,2698384.217511502,192675.61298681714,180000.0,0.0,45077.35345300373,2263183.818668217
 01/01  03:00:00,592.3320395447647,58.357127256948374,650.6891668017131,2342481.0004861676,165085.65812501413,45000.0,0.0,45077.35345300373,2069870.5565046852
 01/01  04:00:00,612.4521430454471,44.85084513395099,657.302988179398,2366290.7574458327,161463.04248222357,0.0,0.0,45077.35345300373,2142302.9291071417
 01/01  05:00:00,700.8453604647156,43.32187098948451,744.1672314542,2679002.03323512,155958.7355621442,0.0,0.0,45548.77995823932,2460047.085311272
 01/01  06:00:00,776.2241817263583,42.39129433516203,818.6154760615202,2947015.7138214735,152608.6596065833,0.0,0.0,45077.35345300373,2735295.896437361
 01/01  07:00:00,831.1107616239706,42.17559848257875,873.2863601065494,3143830.8963835775,151832.15453728352,0.0,0.0,140305.50751059424,2838418.014028716
 01/01  08:00:00,803.9747667425147,46.96795644906664,850.9427231915813,3063393.8034896925,169084.6432166399,0.0,0.0,215284.77072425582,2666128.4612505846
 01/01  09:00:00,874.9260886560074,19.948844293265534,894.874932949273,3221549.7586173825,71815.83945575592,0.0,0.0,227631.65538518812,2909585.6274869973
 01/01  10:00:00,689.5555847307705,39.20177932593695,728.7573640567073,2623526.510604146,141126.405573373,0.0,0.0,158040.1236599334,2313739.805125253
 01/01  11:00:00,711.0402107404852,34.46098442549238,745.5011951659777,2683804.3025975195,124059.54393177254,0.0,0.0,154448.30266766215,2396952.0318051237
 01/01  12:00:00,703.1050330898734,22.89042557052381,725.9954586603972,2613583.65117743,82405.53205388572,0.0,0.0,103264.85352779737,2422223.885464182
 01/01  13:00:00,746.7939617445894,46.364072210297635,793.1580339548871,2855368.9222375937,76910.65995707148,90000.0,0.0,169040.07544876396,2514866.6827265066
 01/01  14:00:00,710.1464043372297,83.8230134636017,793.9694178008314,2858289.9040829926,121762.84846896608,180000.0,0.0,178693.09436549284,2373661.749152053
 01/01  15:00:00,749.1466964543424,91.97822806829643,841.1249245226389,3028049.7282815003,151121.6210458671,180000.0,0.0,181386.96010969626,2511368.9350294564
 01/01  16:00:00,912.6212761316642,98.15471014210236,1010.7759862737666,3638793.55058556,173356.9565115685,180000.0,0.0,196652.1993268489,3084232.8906418914
 01/01  17:00:00,1338.6232812230028,103.95814140416161,1442.5814226271643,5193293.121457792,194249.3090549818,180000.0,0.0,237060.18548990006,4574777.078746261
 01/01  18:00:00,1662.480388692656,91.10075474162576,1753.581143434282,6312892.1163634155,147962.71706985275,180000.0,0.0,414181.85817127425,5556713.736797761
 01/01  19:00:00,1681.1745815882737,99.88899621166166,1781.0635777999353,6411828.880079768,179600.386361982,180000.0,0.0,658201.1968336997,5375441.988454308
 01/01  20:00:00,1326.4617823325134,99.96538396758444,1426.4271663000977,5135137.798680352,179875.382283304,180000.0,0.0,735874.3257915648,4014734.110035371
 01/01  21:00:00,1151.4963456038925,108.6119457884983,1260.1082913923906,4536389.849012607,211003.00483859392,180000.0,0.0,562119.9852904448,3548751.2860854105
