Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,595.9100644228412,95.81440109610452,691.7244655189456,2490208.0758682042,164931.8439459763,180000.0,0.0,45077.35345300373,2082751.4460657605
 01/01  02:00:00,646.0301679235237,108.0765974342986,754.1067653578223,2714784.35528816,209075.750763475,180000.0,0.0,45077.35345300373,2263183.818668217
 01/01  03:00:00,592.3320395447647,102.22368207834525,694.55572162311,2500400.597843196,188005.25548204285,180000.0,0.0,45077.35345300373,2069870.5565046852
 01/01  04:00:00,612.4521430454471,103.47457209092839,715.9267151363755,2577336.1744909515,192508.45952734223,180000.0,0.0,45077.35345300373,2142302.9291071417
 01/01  05:00:00,700.8453604647156,104.24300019712582,805.0883606618413,2898318.098382629,195274.80070965298,180000.0,0.0,45548.77995823932,2460047.085311272
 01/01  06:00:00,776.2241817263583,105.09684722810044,881.3210289544588,3172755.7042360515,198348.6500211616,180000.0,0.0,45077.35345300373,2735295.896437361
 01/01  07:00:00,831.1107616239706,105.62542728424765,936.7361889082183,3372250.280069586,200251.5382232915,180000.0,0.0,140305.50751059424,2838418.014028716
 01/01  08:00:00,803.9747667425147,112.66035462533682,916.6351213678515,3299886.436924265,225577.27665121257,180000.0,0.0,215284.77072425582,2666128.4612505846
 01/01  09:00:00,874.9260886560074,82.67596779870817,957.6020564547156,3447367.4032369764,117633.48407534939,180000.0,0.0,227631.65538518812,2909585.6274869973
 01/01  10:00:00,689.5555847307705,100.73497256370138,790.2905572944719,2845046.0062600984,182645.90122932498,180000.0,0.0,158040.1236599334,2313739.805125253
 01/01  11:00:00,711.0402107404852,56.470837048153605,767.5110477886388,2763039.7720390996,158295.01337335297,45000.0,0.0,154448.30266766215,2396952.0318051237
 01/01  12:00:00,703.1050330898734,31.434429204828156,734.5394622947015,2644342.064260925,113163.94513738135,0.0,0.0,103264.85352779737,2422223.885464182
 01/01  13:00:00,746.7939617445894,33.5212195659946,780.3151813105841,2809134.6527181026,120676.39043758056,0.0,0.0,169040.07544876396,2514866.6827265066
 01/01  14:00:00,710.1464043372297,45.73509288512467,755.8814972223544,2721173.3900004756,164646.33438644884,0.0,0.0,178693.09436549284,2373661.749152053
 01/01  15:00:00,749.1466964543424,48.684367670544574,797.831064124887,2872191.8308495935,175263.72361396046,0.0,0.0,181386.96010969626,2511368.9350294564
 01/01  16:00:00,912.6212761316642,51.06190200128973,963.6831781329539,3469259.4412786346,183822.84720464304,0.0,0.0,196652.1993268489,3084232.8906418914
 01/01  17:00:00,1338.6232812230028,52.319170411248635,1390.9424516342513,5007392.825883305,188349.0134804951,0.0,0.0,237060.18548990006,4574777.078746261
 01/01  18:00:00,1662.480388692656,35.346253302478395,1697.8266419951347,6112175.911182484,127246.51188892222,0.0,0.0,414181.85817127425,5556713.736797761
 01/01  19:00:00,1681.1745815882737,39.976597366166814,1721.1511789544406,6196144.244235986,143915.75051820054,0.0,0.0,658201.1968336997,5375441.988454308
 01/01  20:00:00,1326.4617823325134,88.04029587836274,1414.502078210876,5092207.481559154,136945.0651621059,180000.0,0.0,735874.3257915648,4014734.110035371
 01/01  21:00:00,1151.4963456038925,93.54971682848284,1245.0460624323753,4482165.8247565515,156778.98058253826,180000.0,0.0,562119.9852904448,3548751.2860854105
 01/01  22:00:00,949.5892389238127,96.73482700065514,1046.3240659244677,3766766.6373280846,168245.37720235856,180000.0,0.0,315406.7808838159,3063288.8183209593
 01/01  23:00:00,701.0035365580723,99.01856777245956,800.0221043305319,2880079.5755899143,176466.8439808544,180000.0,0.0,153550.34741959436,2335546.8113913084
 01/01  24:00:00,636.3525663283515,101.62112416429817,737.9736904926497,2656705.285773539,185836.0469914734,180000.0,0.0,73564.98369795478,2193408.85853154
 01/02  01:00:00,613.4776978821119,101.64126478833367,715.1189626704455,2574428.2656136043,185908.55323800124,180000.0,0.0,51407.93795188173,2139664.342020257
 01/02  02:00:00,646.0301679235237,108.407636437912,754.4378043614357,2715976.0957011683,210267.49117648316,180000.0,0.0,45077.35345300373,2263183.818668217
 01/02  03:00:00,592.3320395447647,101.95823035094614,694.2902698957109,2499444.9716245593,187049.6292634061,180000.0,0.0,45077.35345300373,2069870.5565046852
 01/02  04:00:00,612.4521430454471,102.5551164433368,715.0072594887839,2574026.134159622,189198.4191960125,180000.0,0.0,45077.35345300373,2142302.9291071417
 01/02  05:00:00,689.5359479894031,103.56701248990001,793.1029604793032,2855170.6577254906,192841.24496364,180000.0,0.0,45077.35345300373,2419804.626905383
 01/02  06:00:00,781.1980652083805,103.8092546557147,885.007319864095,3186026.351510743,193713.3167605729,180000.0,0.0,47950.81024682069,2750328.4201788236
 01/02  07:00:00,885.258028002561,95.67227213804497,980.9303001406058,3531349.0805061813,164420.1796969619,180000.0,0.0,149060.57117925535,3024593.1093229805
 01/02  08:00:00,870.4668212679516,89.11613164510143,959.5829529130531,3454498.6304869913,140818.07392236518,180000.0,0.0,192386.91189852683,2928397.7163678864
