Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,2623533.4986338723,298257.2667116439,180000.0,0.0,45077.35345300373,2082751.4460657605
 01/01  02:00:00,2838717.894165454,333009.2896407688,180000.0,0.0,45077.35345300373,2263183.818668217
 01/01  03:00:00,2620603.194025935,308207.8516647818,180000.0,0.0,45077.35345300373,2069870.5565046852
 01/01  04:00:00,2702777.9328911286,317950.217927519,180000.0,0.0,45077.35345300373,2142302.9291071417
 01/01  05:00:00,3027958.9653546987,324915.66768172255,180000.0,0.0,45548.77995823932,2460047.085311272
 01/01  06:00:00,3305747.404794375,331340.3505794851,180000.0,0.0,45077.35345300373,2735295.896437361
 01/01  07:00:00,3508585.6345253624,336586.8926790681,180000.0,0.0,140305.50751059424,2838418.014028716
 01/01  08:00:00,3447391.3136816807,373082.1534086281,180000.0,0.0,215284.77072425582,2666128.4612505846
 01/01  09:00:00,3572164.006381627,242430.08722000034,180000.0,0.0,227631.65538518812,2909585.6274869973
 01/01  10:00:00,2952074.5412993743,289674.43626860075,180000.0,0.0,158040.1236599334,2313739.805125253
 01/01  11:00:00,2989433.37983181,249688.62116606315,180000.0,0.0,154448.30266766215,2396952.0318051237
 01/01  12:00:00,2917353.064297909,206174.945174365,180000.0,0.0,103264.85352779737,2422223.885464182
 01/01  13:00:00,3087586.568592755,219128.3063122331,180000.0,0.0,169040.07544876396,2514866.6827265066
 01/01  14:00:00,3002028.7267040284,265501.6710900018,180000.0,0.0,178693.09436549284,2373661.749152053
 01/01  15:00:00,3155242.37168575,278314.26445011713,180000.0,0.0,181386.96010969626,2511368.9350294564
 01/01  16:00:00,3759083.674587497,293647.0805135056,180000.0,0.0,196652.1993268489,3084232.8906418914
 01/01  17:00:00,5313049.305584344,314005.49318153394,180000.0,0.0,237060.18548990006,4574777.078746261
 01/01  18:00:00,6433588.7312660385,268659.3319724766,180000.0,0.0,414181.85817127425,5556713.736797761
 01/01  19:00:00,6536948.890710555,304720.3969927692,180000.0,0.0,658201.1968336997,5375441.988454308
 01/01  20:00:00,5256208.084971088,300945.6685740402,180000.0,0.0,735874.3257915648,4014734.110035371
 01/01  21:00:00,4655505.509765264,330118.6655912508,180000.0,0.0,562119.9852904448,3548751.2860854105
 01/01  22:00:00,3946294.39661193,347773.1364862043,180000.0,0.0,315406.7808838159,3063288.8183209593
 01/01  23:00:00,3063859.7827267097,360247.05111765,180000.0,0.0,153550.34741959436,2335546.8113913084
 01/01  24:00:00,2842967.9516153214,372098.7128332566,180000.0,0.0,73564.98369795478,2193408.85853154
 01/02  01:00:00,2762895.3579101353,374375.6455345325,180000.0,0.0,51407.93795188173,2139664.342020257
 01/02  02:00:00,2920135.197971322,414426.5934466374,180000.0,0.0,45077.35345300373,2263183.818668217
 01/02  03:00:00,2685626.4855070645,373231.14314591134,180000.0,0.0,45077.35345300373,2069870.5565046852
 01/02  04:00:00,2758210.4957864117,373382.78082280204,180000.0,0.0,45077.35345300373,2142302.9291071417
 01/02  05:00:00,3037630.8161927313,375301.4034308798,180000.0,0.0,45077.35345300373,2419804.626905383
 01/02  06:00:00,3368889.0398384538,376576.0050882839,180000.0,0.0,47950.81024682069,2750328.4201788236
 01/02  07:00:00,3711514.5185883613,344585.6177791418,180000.0,0.0,149060.57117925535,3024593.1093229805
 01/02  08:00:00,3627067.0532343998,313386.4966697737,180000.0,0.0,192386.91189852683,2928397.7163678864
 01/02  09:00:00,3954848.0354350605,218262.01732065866,180000.0,0.0,141876.9291947129,3402192.452630247
 01/02  10:00:00,3778442.554393949,183439.6463288721,180000.0,0.0,145468.75018698414,3258913.9816325065
 01/02  11:00:00,4074525.044934893,182527.45013479778,180000.0,0.0,141876.9291947129,3561776.2414124217
 01/02  12:00:00,3479932.5107427174,161633.42019261076,180000.0,0.0,138285.1082024417,2994324.602216101
 01/02  13:00:00,2717045.934962609,169504.43060299085,180000.0,0.0,134693.28721017047,2228296.713044196
 01/02  14:00:00,2793956.7304803785,165335.6213062852,180000.0,0.0,133795.33196210267,2310653.56511551
 01/02  15:00:00,3129010.5893364553,170820.03061762097,180000.0,0.0,181386.96010969626,2592631.386512658
