Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,595.9100644228412,132.84924075323443,728.7593051760756,2623533.4986338723,298257.2667116439,180000.0,0.0,45077.35345300373,2082751.4460657605
 01/01  02:00:00,646.0301679235237,142.50258045576913,788.5327483792928,2838717.894165454,333009.2896407688,180000.0,0.0,45077.35345300373,2263183.818668217
 01/01  03:00:00,592.3320395447647,135.61329212910607,727.9453316738707,2620603.194025935,308207.8516647818,180000.0,0.0,45077.35345300373,2069870.5565046852
 01/01  04:00:00,612.4521430454471,138.3195049798664,750.7716480253134,2702777.9328911286,317950.217927519,180000.0,0.0,45077.35345300373,2142302.9291071417
 01/01  05:00:00,700.8453604647156,140.25435213381184,841.0997125985273,3027958.9653546987,324915.66768172255,180000.0,0.0,45548.77995823932,2460047.085311272
 01/01  06:00:00,776.2241817263583,142.0389862720792,918.2631679984376,3305747.404794375,331340.3505794851,180000.0,0.0,45077.35345300373,2735295.896437361
 01/01  07:00:00,831.1107616239706,143.4963590775189,974.6071207014895,3508585.6345253624,336586.8926790681,180000.0,0.0,140305.50751059424,2838418.014028716
 01/01  08:00:00,803.9747667425147,153.63393150239668,957.6086982449114,3447391.3136816807,373082.1534086281,180000.0,0.0,215284.77072425582,2666128.4612505846
 01/01  09:00:00,874.9260886560074,117.34169089444454,992.2677795504519,3572164.006381627,242430.08722000034,180000.0,0.0,227631.65538518812,2909585.6274869973
 01/01  10:00:00,689.5555847307705,130.4651211857224,820.0207059164928,2952074.5412993743,289674.43626860075,180000.0,0.0,158040.1236599334,2313739.805125253
 01/01  11:00:00,711.0402107404852,119.35795032390644,830.3981610643917,2989433.37983181,249688.62116606315,180000.0,0.0,154448.30266766215,2396952.0318051237
 01/01  12:00:00,703.1050330898734,107.27081810399028,810.3758511938636,2917353.064297909,206174.945174365,180000.0,0.0,103264.85352779737,2422223.885464182
 01/01  13:00:00,746.7939617445894,110.86897397562032,857.6629357202098,3087586.568592755,219128.3063122331,180000.0,0.0,169040.07544876396,2514866.6827265066
 01/01  14:00:00,710.1464043372297,123.75046419166716,833.8968685288969,3002028.7267040284,265501.6710900018,180000.0,0.0,178693.09436549284,2373661.749152053
 01/01  15:00:00,749.1466964543424,127.30951790281031,876.4562143571527,3155242.37168575,278314.26445011713,180000.0,0.0,181386.96010969626,2511368.9350294564
 01/01  16:00:00,912.6212761316642,131.5686334759738,1044.189909607638,3759083.674587497,293647.0805135056,180000.0,0.0,196652.1993268489,3084232.8906418914
 01/01  17:00:00,1338.6232812230028,137.22374810598166,1475.8470293289843,5313049.305584344,314005.49318153394,180000.0,0.0,237060.18548990006,4574777.078746261
 01/01  18:00:00,1662.480388692656,124.62759221457685,1787.1079809072328,6433588.7312660385,268659.3319724766,180000.0,0.0,414181.85817127425,5556713.736797761
 01/01  19:00:00,1681.1745815882737,134.64455472021365,1815.8191363084875,6536948.890710555,304720.3969927692,180000.0,0.0,658201.1968336997,5375441.988454308
 01/01  20:00:00,1326.4617823325134,133.5960190483445,1460.0578013808577,5256208.084971088,300945.6685740402,180000.0,0.0,735874.3257915648,4014734.110035371
 01/01  21:00:00,1151.4963456038925,141.699629330903,1293.1959749347955,4655505.509765264,330118.6655912508,180000.0,0.0,562119.9852904448,3548751.2860854105
 01/01  22:00:00,949.5892389238127,146.60364902394565,1096.1928879477582,3946294.39661193,347773.1364862043,180000.0,0.0,315406.7808838159,3063288.8183209593
 01/01  23:00:00,701.0035365580723,150.06862531045834,851.0721618685305,3063859.7827267097,360247.05111765,180000.0,0.0,153550.34741959436,2335546.8113913084
 01/01  24:00:00,636.3525663283515,153.3607535647935,789.713319893145,2842967.9516153214,372098.7128332566,180000.0,0.0,73564.98369795478,2193408.85853154
 01/02  01:00:00,613.4776978821119,153.99323487070347,767.4709327528153,2762895.3579101353,374375.6455345325,180000.0,0.0,51407.93795188173,2139664.342020257
 01/02  02:00:00,646.0301679235237,165.1184981796215,811.1486661031452,2920135.197971322,414426.5934466374,180000.0,0.0,45077.35345300373,2263183.818668217
 01/02  03:00:00,592.3320395447647,153.67531754053095,746.0073570852956,2685626.4855070645,373231.14314591134,180000.0,0.0,45077.35345300373,2069870.5565046852
 01/02  04:00:00,612.4521430454471,153.71743911744502,766.1695821628921,2758210.4957864117,373382.78082280204,180000.0,0.0,45077.35345300373,2142302.9291071417
 01/02  05:00:00,689.5359479894031,154.25038984191104,843.7863378313142,3037630.8161927313,375301.4034308798,180000.0,0.0,45077.35345300373,2419804.626905383
 01/02  06:00:00,781.1980652083805,154.6044458578566,935.8025110662371,3368889.0398384538,376576.0050882839,180000.0,0.0,47950.81024682069,2750328.4201788236
 01/02  07:00:00,885.258028002561,145.71822716087274,1030.9762551634337,3711514.5185883613,344585.6177791418,180000.0,0.0,149060.57117925535,3024593.1093229805
 01/02  08:00:00,870.4668212679516,137.05180463049268,1007.5186258984442,3627067.0532343998,313386.4966697737,180000.0,0.0,192386.91189852683,2928397.7163678864
