Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,2521636.0885504913,196359.8566282634,180000.0,0.0,45077.35345300373,2082751.4460657605
 01/01  02:00:00,2698384.217511502,192675.61298681714,180000.0,0.0,45077.35345300373,2263183.818668217
 01/01  03:00:00,2342481.0004861676,165085.65812501413,45000.0,0.0,45077.35345300373,2069870.5565046852
 01/01  04:00:00,2366290.7574458327,161463.04248222357,0.0,0.0,45077.35345300373,2142302.9291071417
 01/01  05:00:00,2679002.03323512,155958.7355621442,0.0,0.0,45548.77995823932,2460047.085311272
 01/01  06:00:00,2947015.7138214735,152608.6596065833,0.0,0.0,45077.35345300373,2735295.896437361
 01/01  07:00:00,3143830.8963835775,151832.15453728352,0.0,0.0,140305.50751059424,2838418.014028716
 01/01  08:00:00,3063393.8034896925,169084.6432166399,0.0,0.0,215284.77072425582,2666128.4612505846
 01/01  09:00:00,3221549.7586173825,71815.83945575592,0.0,0.0,227631.65538518812,2909585.6274869973
 01/01  10:00:00,2623526.510604146,141126.405573373,0.0,0.0,158040.1236599334,2313739.805125253
 01/01  11:00:00,2683804.3025975195,124059.54393177254,0.0,0.0,154448.30266766215,2396952.0318051237
 01/01  12:00:00,2613583.65117743,82405.53205388572,0.0,0.0,103264.85352779737,2422223.885464182
 01/01  13:00:00,2855368.9222375937,76910.65995707148,90000.0,0.0,169040.07544876396,2514866.6827265066
 01/01  14:00:00,2858289.9040829926,121762.84846896608,180000.0,0.0,178693.09436549284,2373661.749152053
 01/01  15:00:00,3028049.7282815003,151121.6210458671,180000.0,0.0,181386.96010969626,2511368.9350294564
 01/01  16:00:00,3638793.55058556,173356.9565115685,180000.0,0.0,196652.1993268489,3084232.8906418914
 01/01  17:00:00,5193293.121457792,194249.3090549818,180000.0,0.0,237060.18548990006,4574777.078746261
 01/01  18:00:00,6312892.1163634155,147962.71706985275,180000.0,0.0,414181.85817127425,5556713.736797761
 01/01  19:00:00,6411828.880079768,179600.386361982,180000.0,0.0,658201.1968336997,5375441.988454308
 01/01  20:00:00,5135137.798680352,179875.382283304,180000.0,0.0,735874.3257915648,4014734.110035371
 01/01  21:00:00,4536389.849012607,211003.00483859392,180000.0,0.0,562119.9852904448,3548751.2860854105
 01/01  22:00:00,3833430.321705125,234909.0615793988,180000.0,0.0,315406.7808838159,3063288.8183209593
 01/01  23:00:00,2960323.286415233,256710.55480617296,180000.0,0.0,153550.34741959436,2335546.8113913084
 01/01  24:00:00,2749759.924607902,278890.6858258367,180000.0,0.0,73564.98369795478,2193408.85853154
 01/02  01:00:00,2679514.269891727,290994.557516124,180000.0,0.0,51407.93795188173,2139664.342020257
 01/02  02:00:00,2843714.0685328143,338005.4640081295,180000.0,0.0,45077.35345300373,2263183.818668217
 01/02  03:00:00,2619088.2852475964,306692.9428864432,180000.0,0.0,45077.35345300373,2069870.5565046852
 01/02  04:00:00,2700154.621548481,315326.9065848713,180000.0,0.0,45077.35345300373,2142302.9291071417
 01/02  05:00:00,2988508.6409806097,326179.2282187585,180000.0,0.0,45077.35345300373,2419804.626905383
 01/02  06:00:00,3326085.8980998085,333772.8633496389,180000.0,0.0,47950.81024682069,2750328.4201788236
 01/02  07:00:00,3674272.253175637,307343.3523664176,180000.0,0.0,149060.57117925535,3024593.1093229805
 01/02  08:00:00,3604494.404486301,290813.8479216751,180000.0,0.0,192386.91189852683,2928397.7163678864
