Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,595.9100644228412,98.68743196542415,694.5974963882653,2500550.9869977552,175274.75507552695,180000.0,0.0,45077.35345300373,2082751.4460657605
 01/01  02:00:00,646.0301679235237,106.66394609298737,752.6941140165111,2709698.8104594396,203990.20593475457,180000.0,0.0,45077.35345300373,2263183.818668217
 01/01  03:00:00,592.3320395447647,101.67623760928058,694.0082771540453,2498429.7977545634,186034.45539341005,180000.0,0.0,45077.35345300373,2069870.5565046852
 01/01  04:00:00,612.4521430454471,104.09991963934918,716.5520626847963,2579587.4256652663,194759.71070165708,180000.0,0.0,45077.35345300373,2142302.9291071417
 01/01  05:00:00,700.8453604647156,106.18817933624166,807.0335398009572,2905320.743283446,202277.44561046996,180000.0,0.0,45548.77995823932,2460047.085311272
 01/01  06:00:00,776.2241817263583,108.98199310657034,885.2061748329286,3186742.229398543,212335.17518365325,180000.0,0.0,45077.35345300373,2735295.896437361
 01/01  07:00:00,831.1107616239706,111.69875248671228,942.8095141106829,3394114.2507984587,222115.50895216424,180000.0,0.0,140305.50751059424,2838418.014028716
 01/01  08:00:00,803.9747667425147,120.36931075555843,924.3440774980731,3327638.678993063,253329.5187200103,180000.0,0.0,215284.77072425582,2666128.4612505846
 01/01  09:00:00,874.9260886560074,84.69164644160742,959.617735097615,3454623.8463514135,124889.9271897867,180000.0,0.0,227631.65538518812,2909585.6274869973
 01/01  10:00:00,689.5555847307705,93.30610301136414,782.8616877421346,2818302.0758716846,155901.97084091092,180000.0,0.0,158040.1236599334,2313739.805125253
 01/01  11:00:00,711.0402107404852,82.20065191195138,793.2408626524367,2855667.105548772,115922.34688302496,180000.0,0.0,154448.30266766215,2396952.0318051237
 01/01  12:00:00,703.1050330898734,63.68083895013252,766.7858720400059,2760429.1393440207,49251.02022047707,180000.0,0.0,103264.85352779737,2422223.885464182
 01/01  13:00:00,746.7939617445894,36.9098460418233,783.7038077864127,2821333.7080310863,42875.44575056387,90000.0,0.0,169040.07544876396,2514866.6827265066
 01/01  14:00:00,710.1464043372297,22.285263471319794,732.4316678085495,2636754.0041107778,80226.94849675125,0.0,0.0,178693.09436549284,2373661.749152053
 01/01  15:00:00,749.1466964543424,41.087575511004616,790.234271965347,2844843.3790752497,102915.2718396166,45000.0,0.0,181386.96010969626,2511368.9350294564
 01/01  16:00:00,912.6212761316642,86.59066285145741,999.2119389831215,3597162.9803392384,131726.38626524666,180000.0,0.0,196652.1993268489,3084232.8906418914
 01/01  17:00:00,1338.6232812230028,94.59600957334192,1433.2192907963447,5159589.446866841,160545.6344640309,180000.0,0.0,237060.18548990006,4574777.078746261
 01/01  18:00:00,1662.480388692656,83.09231866414126,1745.5727073567973,6284061.746484471,119132.34719090853,180000.0,0.0,414181.85817127425,5556713.736797761
 01/01  19:00:00,1681.1745815882737,91.75414406554523,1772.9287256538191,6382543.412353748,150314.91863596282,180000.0,0.0,658201.1968336997,5375441.988454308
 01/01  20:00:00,1326.4617823325134,91.38504718810957,1417.8468295206228,5104248.586274242,148986.16987719445,180000.0,0.0,735874.3257915648,4014734.110035371
 01/01  21:00:00,1151.4963456038925,99.60436390277252,1251.100709506665,4503962.554223994,178575.71004998105,180000.0,0.0,562119.9852904448,3548751.2860854105
 01/01  22:00:00,949.5892389238127,104.92520681118965,1054.5144457350023,3796252.0046460084,197730.74452028272,180000.0,0.0,315406.7808838159,3063288.8183209593
 01/01  23:00:00,701.0035365580723,107.94870582790324,808.9522423859755,2912228.0725895115,208615.34098045167,180000.0,0.0,153550.34741959436,2335546.8113913084
 01/01  24:00:00,636.3525663283515,110.97542425655746,747.327990584909,2690380.7661056723,219511.52732360683,180000.0,0.0,73564.98369795478,2193408.85853154
 01/02  01:00:00,613.4776978821119,112.70537562984202,726.1830735119538,2614259.0646430342,225739.35226743127,180000.0,0.0,51407.93795188173,2139664.342020257
 01/02  02:00:00,646.0301679235237,124.00796405189199,770.0381319754157,2772137.2751114964,266428.67058681115,180000.0,0.0,45077.35345300373,2263183.818668217
 01/02  03:00:00,592.3320395447647,115.937438382087,708.2694779268517,2549770.1205366664,237374.77817551317,180000.0,0.0,45077.35345300373,2069870.5565046852
 01/02  04:00:00,612.4521430454471,117.40536823287086,729.8575112783178,2627487.0406019446,242659.32563833505,180000.0,0.0,45077.35345300373,2142302.9291071417
 01/02  05:00:00,689.5359479894031,119.84966668986533,809.3856146792684,2913788.2128453664,251458.80008351518,180000.0,0.0,45077.35345300373,2419804.626905383
