Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,2500550.9869977552,175274.75507552695,180000.0,0.0,45077.35345300373,2082751.4460657605
 01/01  02:00:00,2709698.8104594396,203990.20593475457,180000.0,0.0,45077.35345300373,2263183.818668217
 01/01  03:00:00,2498429.7977545634,186034.45539341005,180000.0,0.0,45077.35345300373,2069870.5565046852
 01/01  04:00:00,2579587.4256652663,194759.71070165708,180000.0,0.0,45077.35345300373,2142302.9291071417
 01/01  05:00:00,2905320.743283446,202277.44561046996,180000.0,0.0,45548.77995823932,2460047.085311272
 01/01  06:00:00,3186742.229398543,212335.17518365325,180000.0,0.0,45077.35345300373,2735295.896437361
 01/01  07:00:00,3394114.2507984587,222115.50895216424,180000.0,0.0,140305.50751059424,2838418.014028716
 01/01  08:00:00,3327638.678993063,253329.5187200103,180000.0,0.0,215284.77072425582,2666128.4612505846
 01/01  09:00:00,3454623.8463514135,124889.9271897867,180000.0,0.0,227631.65538518812,2909585.6274869973
 01/01  10:00:00,2818302.0758716846,155901.97084091092,180000.0,0.0,158040.1236599334,2313739.805125253
 01/01  11:00:00,2855667.105548772,115922.34688302496,180000.0,0.0,154448.30266766215,2396952.0318051237
 01/01  12:00:00,2760429.1393440207,49251.02022047707,180000.0,0.0,103264.85352779737,2422223.885464182
 01/01  13:00:00,2821333.7080310863,42875.44575056387,90000.0,0.0,169040.07544876396,2514866.6827265066
 01/01  14:00:00,2636754.0041107778,80226.94849675125,0.0,0.0,178693.09436549284,2373661.749152053
 01/01  15:00:00,2844843.3790752497,102915.2718396166,45000.0,0.0,181386.96010969626,2511368.9350294564
 01/01  16:00:00,3597162.9803392384,131726.38626524666,180000.0,0.0,196652.1993268489,3084232.8906418914
 01/01  17:00:00,5159589.446866841,160545.6344640309,180000.0,0.0,237060.18548990006,4574777.078746261
 01/01  18:00:00,6284061.746484471,119132.34719090853,180000.0,0.0,414181.85817127425,5556713.736797761
 01/01  19:00:00,6382543.412353748,150314.91863596282,180000.0,0.0,658201.1968336997,5375441.988454308
 01/01  20:00:00,5104248.586274242,148986.16987719445,180000.0,0.0,735874.3257915648,4014734.110035371
 01/01  21:00:00,4503962.554223994,178575.71004998105,180000.0,0.0,562119.9852904448,3548751.2860854105
 01/01  22:00:00,3796252.0046460084,197730.74452028272,180000.0,0.0,315406.7808838159,3063288.8183209593
 01/01  23:00:00,2912228.0725895115,208615.34098045167,180000.0,0.0,153550.34741959436,2335546.8113913084
 01/01  24:00:00,2690380.7661056723,219511.52732360683,180000.0,0.0,73564.98369795478,2193408.85853154
