Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,595.9100644228412,201.76096396809834,797.6710283909395,2871615.7022073823,546339.4702851541,180000.0,0.0,45077.35345300373,2082751.4460657605
 01/01  02:00:00,646.0301679235237,228.35825455337317,874.3884224768968,3147798.3209168287,642089.7163921435,180000.0,0.0,45077.35345300373,2263183.818668217
 01/01  03:00:00,592.3320395447647,216.8894618719185,809.2215014166832,2913197.4051000597,600802.0627389066,180000.0,0.0,45077.35345300373,2069870.5565046852
 01/01  04:00:00,612.4521430454471,220.00964187613408,832.4617849215813,2996862.425717692,612034.7107540827,180000.0,0.0,45077.35345300373,2142302.9291071417
 01/01  05:00:00,700.8453604647156,223.0970636752572,923.9424241399727,3326192.726903902,623149.4292309259,180000.0,0.0,45548.77995823932,2460047.085311272
 01/01  06:00:00,776.2241817263583,227.12500566193478,1003.3491873882931,3612057.074597855,637650.0203829652,180000.0,0.0,45077.35345300373,2735295.896437361
 01/01  07:00:00,831.1107616239706,230.98733117435123,1062.0980927983219,3823553.1340739587,651554.3922276645,180000.0,0.0,140305.50751059424,2838418.014028716
 01/01  08:00:00,803.9747667425147,244.79060688119358,1048.7653736237082,3775555.3450453496,701246.184772297,180000.0,0.0,215284.77072425582,2666128.4612505846
 01/01  09:00:00,874.9260886560074,195.63451278657257,1070.56060144258,3854018.165193288,524284.24603166117,180000.0,0.0,227631.65538518812,2909585.6274869973
 01/01  10:00:00,689.5555847307705,201.13957000827145,890.6951547390418,3206502.5570605504,544102.4520297772,180000.0,0.0,158040.1236599334,2313739.805125253
 01/01  11:00:00,711.0402107404852,183.9444369166858,894.9846476571711,3221944.7315658154,482199.97290006885,180000.0,0.0,154448.30266766215,2396952.0318051237
 01/01  12:00:00,703.1050330898734,164.03394305467685,867.13897614455,3121700.314120381,410522.1949968367,180000.0,0.0,103264.85352779737,2422223.885464182
 01/01  13:00:00,746.7939617445894,161.34911753878555,908.1430792833748,3269315.08542015,400856.823139628,180000.0,0.0,169040.07544876396,2514866.6827265066
 01/01  14:00:00,710.1464043372297,171.0206399616109,881.1670442988406,3172201.3594758264,435674.3038617992,180000.0,0.0,178693.09436549284,2373661.749152053
 01/01  15:00:00,749.1466964543424,175.74502675471393,924.8917232090564,3329610.203552603,452682.0963169702,180000.0,0.0,181386.96010969626,2511368.9350294564
 01/01  16:00:00,912.6212761316642,181.870592514464,1094.4918686461283,3940170.727126062,474734.1330520704,180000.0,0.0,196652.1993268489,3084232.8906418914
 01/01  17:00:00,1338.6232812230028,189.2555916722639,1527.8788728952668,5500363.94242296,501320.13002015004,180000.0,0.0,237060.18548990006,4574777.078746261
 01/01  18:00:00,1662.480388692656,178.2338105070464,1840.7141991997025,6626571.117118929,461641.717825367,180000.0,0.0,414181.85817127425,5556713.736797761
 01/01  19:00:00,1681.1745815882737,190.63486568499707,1871.809447273271,6738514.010183775,506285.5164659895,180000.0,0.0,658201.1968336997,5375441.988454308
 01/01  20:00:00,1326.4617823325134,187.13331742087848,1513.5950997533919,5448942.359112211,493679.9427151626,180000.0,0.0,735874.3257915648,4014734.110035371
 01/01  21:00:00,1151.4963456038925,193.01303027813137,1344.509375882024,4840233.753175286,514846.9090012729,180000.0,0.0,562119.9852904448,3548751.2860854105
 01/01  22:00:00,949.5892389238127,196.45396300504328,1146.043201928856,4125755.526943881,527234.2668181558,180000.0,0.0,315406.7808838159,3063288.8183209593
 01/01  23:00:00,701.0035365580723,200.61049815545974,901.614034713532,3245810.5249687154,542197.7933596551,180000.0,0.0,153550.34741959436,2335546.8113913084
 01/01  24:00:00,636.3525663283515,205.25424107331068,841.6068074016622,3029784.5066459836,558915.2678639184,180000.0,0.0,73564.98369795478,2193408.85853154
