Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1271895,-,-,-,44.45,-73.14,-5,111,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2021,1,1,0,30,-7.2,1.43,0.016,0.61,0,0,0,0,0,-8.700000000000001,0,0,0,0,0.339,89.16,157.43,0.89,0.13,1010,0.4,325,0.6000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,1,30,-7.2,1.43,0.016,0.61,0,0,0,0,4,-8.8,0,0,0,0,0.334,88.31,151.19,0.89,0.13,1010,0.4,319,0.6000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,2,30,-7.5,1.44,0.017,0.61,0,0,0,0,4,-9,0,0,0,0,0.329,89.26,142,0.89,0.13,1010,0.4,305,0.6000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,3,30,-7.800000000000001,1.44,0.018000000000000002,0.61,0,0,0,0,4,-9.200000000000001,0,0,0,0,0.326,89.45,131.66,0.9,0.13,1011,0.4,294,0.7000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,4,30,-8.1,1.45,0.02,0.61,0,0,0,0,4,-9.5,0,0,0,0,0.325,89.37,120.98,0.9,0.13,1011,0.4,292,0.7000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,5,30,-8.1,1.44,0.022,0.61,0,0,0,0,4,-9.700000000000001,0,0,0,0,0.324,87.97,110.39,0.91,0.13,1012,0.4,289,0.7000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,6,30,-8,1.44,0.023,0.61,0,0,0,0,4,-9.9,0,0,0,0,0.322,86.44,100.19,0.9,0.13,1012,0.4,281,0.6000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,7,30,-7.4,1.43,0.023,0.61,6,84,6,3,4,-10,2,0,43,2,0.32,81.88,90.05,0.9,0.13,1012,0.4,261,0.4,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,8,30,-5.5,1.43,0.023,0.61,35,618,120,3,4,-9.3,38,0,43,38,0.317,74.83,82.10000000000001,0.9,0.13,1012,0.4,277,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,9,30,-3.2,1.43,0.025,0.61,51,787,252,0,4,-9.3,93,1,0,93,0.314,62.85,75.18,0.91,0.13,1012,0.4,168,0.1,4.5406,3.4883,,,,,,,,,,,,,,,,
2021,1,1,10,30,-1.9000000000000001,1.23,0.028,0.61,60,851,348,0,4,-8.700000000000001,151,135,7,197,0.312,59.71,70.19,0.92,0.13,1011,0.5,23,0.1,10.0680,7.7947,,,,,,,,,,,,,,,,
2021,1,1,11,30,-1.2000000000000002,1.26,0.029,0.61,64,879,399,2,7,-8.3,120,198,21,195,0.31,58.43,67.63,0.92,0.13,1010,0.5,183,0.1,10.1889,7.9115,,,,,,,,,,,,,,,,
2021,1,1,12,30,-0.8,1.27,0.033,0.61,68,865,395,0,7,-8,184,90,0,218,0.308,58.34,67.79,0.93,0.13,1009,0.5,204,0.1,11.3756,8.8315,,,,,,,,,,,,,,,,
2021,1,1,13,30,-0.9,1.2,0.045,0.61,68,810,336,0,7,-7.6000000000000005,194,88,0,223,0.307,60.25,70.66,0.9400000000000001,0.13,1009,0.5,92,0.1,11.3484,8.7806,,,,,,,,,,,,,,,,
2021,1,1,14,30,-1.6,1.19,0.053,0.61,59,705,231,0,7,-7.6000000000000005,129,25,0,135,0.305,63.86,75.91,0.9500000000000001,0.13,1009,0.5,108,0.2,6.5511,5.0262,,,,,,,,,,,,,,,,
2021,1,1,15,30,-2.9000000000000004,1.18,0.058,0.61,39,479,97,6,6,-7,31,0,86,31,0.303,73.55,83.03,0.9500000000000001,0.13,1008,0.6000000000000001,93,0.4,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,16,30,-3.9000000000000004,1.17,0.056,0.61,0,0,0,2,7,-6.800000000000001,0,0,29,0,0.302,80.48,91.76,0.9500000000000001,0.13,1007,0.7000000000000001,100,0.5,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,17,30,-4.1000000000000005,1.18,0.045,0.61,0,0,0,0,6,-7.1000000000000005,0,0,0,0,0.303,79.42,101.36,0.9500000000000001,0.13,1006,0.8,112,0.5,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,18,30,-4.3,1.19,0.046,0.61,0,0,0,0,6,-7.2,0,0,0,0,0.305,80.12,111.62,0.9400000000000001,0.13,1004,0.9,129,0.5,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,19,30,-4.6000000000000005,1.18,0.041,0.61,0,0,0,0,6,-7.2,0,0,0,0,0.307,82.13,122.24000000000001,0.9400000000000001,0.75,1004,1,142,0.5,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,20,30,-4.9,1.1500000000000001,0.039,0.61,0,0,0,0,6,-7.2,0,0,0,0,0.306,83.93,132.9,0.93,0.75,1003,1.1,143,0.5,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,21,30,-5.2,1.1500000000000001,0.035,0.61,0,0,0,0,7,-7.300000000000001,0,0,0,0,0.305,85.23,143.15,0.92,0.75,1002,1.2000000000000002,138,0.6000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,22,30,-5.1000000000000005,1.17,0.033,0.61,0,0,0,0,4,-7.2,0,0,0,0,0.304,85.33,152.09,0.9,0.75,1000,1.3,139,0.6000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,23,30,-4.800000000000001,1.21,0.032,0.61,0,0,0,0,4,-6.800000000000001,0,0,0,0,0.302,85.77,157.76,0.9,0.75,999,1.4000000000000001,140,0.7000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,2,0,30,-4.3,1.23,0.031,0.61,0,0,0,0,4,-6.300000000000001,0,0,0,0,0.299,85.99,157.37,0.9,0.75,997,1.5,134,0.7000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
