Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,2850806.8214463564,1055566.5346747006,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/01  02:00:00,2817557.864954388,1120656.639184995,180000.0,0.0,230357.12290762636,1168243.1509730536
 01/01  03:00:00,2792278.539804985,1121096.4483006224,180000.0,0.0,230357.12290762636,1142524.016708023
 01/01  04:00:00,2766539.7309591267,1121076.7737197955,180000.0,0.0,230357.12290762636,1116804.8824429922
 01/01  05:00:00,2761637.081402286,1120534.4564464462,180000.0,0.0,230357.12290762636,1112444.550159501
 01/01  06:00:00,5157330.457484545,1085806.9058996467,180000.0,0.0,466309.96540005336,3330058.4727091417
 01/01  07:00:00,19853015.879561268,1289439.3323871484,180000.0,0.0,937283.0304541073,17356281.92289164
 01/01  08:00:00,36562818.120590344,1597305.4886425002,180000.0,0.0,2084405.5453382386,32613667.252604906
 01/01  09:00:00,17821301.034022417,1224655.107104096,180000.0,0.0,2214972.335650253,14116805.517087039
 01/01  10:00:00,5197123.2360902075,910809.6369270288,180000.0,0.0,2280255.730806261,1754048.5932942235
 01/01  11:00:00,4470570.38312702,898216.0264580209,180000.0,0.0,1718352.2224991964,1617423.4180491131
 01/01  12:00:00,5853167.808633937,871962.4700406913,180000.0,0.0,1179764.212462135,3582864.7287760954
 01/01  13:00:00,4935475.757536501,833566.7602586935,180000.0,0.0,2070416.2463762371,1820631.6330175588
 01/01  14:00:00,21093215.06656833,1011700.5450323325,180000.0,0.0,2051763.847760235,17821461.315715425
 01/01  15:00:00,6014766.285412703,879630.0006477218,180000.0,0.0,2103057.943954241,2823788.982750395
 01/01  16:00:00,4203228.290604864,803129.5482133632,180000.0,0.0,1570298.8084846796,1618938.8160228094
 01/01  17:00:00,7075089.634097334,798163.17657887,180000.0,0.0,1622758.6795921857,4425304.341276592
 01/01  18:00:00,12961188.1115632,670610.8744510433,180000.0,0.0,3977624.0048624557,8037798.118773998
 01/01  19:00:00,8195009.706845248,818048.2956696895,180000.0,0.0,4663099.654000534,2407845.5258153095
 01/01  20:00:00,7809509.045274412,762092.1113005867,180000.0,0.0,4457923.26922451,2242329.276210918
 01/01  21:00:00,7090739.400271897,844884.0098040744,180000.0,0.0,3553281.9363484066,2278543.310165658
 01/01  22:00:00,3034722.9981188825,856542.3890271117,180000.0,0.0,230357.12290762636,1497788.70469904
 01/01  23:00:00,2961661.555238191,883739.1333967515,180000.0,0.0,230357.12290762636,1433535.1549800558
 01/01  24:00:00,2844699.967558281,907400.7027820118,180000.0,0.0,230357.12290762636,1364921.27297758
 01/02  01:00:00,2725040.933879402,929800.6471077463,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/02  02:00:00,2652729.3467205083,955828.1209511154,180000.0,0.0,230357.12290762636,1168243.1509730536
 01/02  03:00:00,2653256.900534537,982074.8090301753,180000.0,0.0,230357.12290762636,1142524.016708023
 01/02  04:00:00,11757263.720184853,1105154.5890072808,180000.0,0.0,230357.12290762636,10123451.056381235
 01/02  05:00:00,20202550.778737243,1401196.6608839068,180000.0,0.0,242947.4919734278,18260105.673991196
 01/02  06:00:00,3009182.8679485815,1020365.2401089176,180000.0,0.0,466309.96540005336,1247352.548963907
 01/02  07:00:00,3603122.171528196,1036936.575468672,180000.0,0.0,937283.0304541073,1358890.9717770484
 01/02  08:00:00,3362000.253075571,1051242.6890528747,180000.0,0.0,693402.9185498795,1349914.8114681165
 01/02  09:00:00,2790471.6475927527,1067021.5102083636,180000.0,0.0,230357.12290762636,1228224.94029573
 01/02  10:00:00,2755151.9330327455,1048832.3551630024,180000.0,0.0,230357.12290762636,1223953.1798994222
 01/02  11:00:00,2697766.5880972533,1011237.901453008,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/02  12:00:00,2641975.4986449084,973449.1307663363,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/02  13:00:00,2603512.9416536093,929709.4282827498,180000.0,0.0,230357.12290762636,1232585.272579221
 01/02  14:00:00,2565812.1340453974,894580.3804982058,180000.0,0.0,230357.12290762636,1232585.272579221
 01/02  15:00:00,2489616.674650615,818384.9211034232,180000.0,0.0,230357.12290762636,1232585.272579221
 01/02  16:00:00,2466648.255975335,797205.0748879671,180000.0,0.0,230357.12290762636,1228224.94029573
 01/02  17:00:00,4296789.234254437,796109.7730883715,180000.0,0.0,1622758.6795921857,1649057.3449241943
 01/02  18:00:00,7592521.386059115,761827.3920584023,180000.0,0.0,2571699.459181295,3983839.421343714
 01/02  19:00:00,6901652.072639,845433.0953496567,180000.0,0.0,3555613.4861754067,2194589.25975422
 01/02  20:00:00,8062910.357141713,785736.6394742117,180000.0,0.0,3929827.2334089493,3000182.095720153
 01/02  21:00:00,9126407.358854739,852041.3263541518,180000.0,0.0,3553281.9363484066,4307053.952198423
 01/02  22:00:00,6069955.424433353,809515.8527158992,180000.0,0.0,2685945.4007043066,2124459.3895280436
 01/02  23:00:00,4211933.714455362,836204.9219275474,180000.0,0.0,1291678.6041581477,1670020.04441591
