Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,448.677857436571,315.23232795946734,763.9101853960383,2750076.667425738,954836.3806540825,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/01  02:00:00,421.36145160260907,324.34931964980075,745.7107712524098,2684558.7765086754,987657.5507392829,180000.0,0.0,230357.12290762636,1168243.1509730536
 01/01  03:00:00,414.21724764010054,321.67306367613537,735.890311316236,2649205.1207384495,978023.0292340873,180000.0,0.0,230357.12290762636,1142524.016708023
 01/01  04:00:00,407.07304367759207,318.99395549660505,726.066999174197,2613841.1970271096,968378.2397877781,180000.0,0.0,230357.12290762636,1116804.8824429922
 01/01  05:00:00,405.8618402655111,317.45944430872555,723.3212845742366,2603956.624467252,962853.9995114119,180000.0,0.0,230357.12290762636,1112444.550159501
 01/01  06:00:00,1080.9787643291384,308.2445468213806,1389.223311150519,5001203.920141868,929680.3685569703,180000.0,0.0,466309.96540005336,3330058.4727091417
 01/01  07:00:00,5106.549040881699,351.90757807159196,5458.456618953291,19650443.82823185,1086867.2810577312,180000.0,0.0,937283.0304541073,17356281.92289164
 01/01  08:00:00,9662.642397763291,419.0009703678045,10081.643368131095,36293916.125271946,1328403.4933240963,180000.0,0.0,2084405.5453382386,32613667.252604906
 01/01  09:00:00,4560.179424143978,336.5544303200115,4896.73385446399,17628241.876070365,1031595.9491520412,180000.0,0.0,2214972.335650253,14116805.517087039
 01/01  10:00:00,1140.6426664342164,265.60116654931477,1406.243832983531,5062477.798740712,776164.199577533,180000.0,0.0,2280255.730806261,1754048.5932942235
 01/01  11:00:00,942.3206546302774,256.81234956292946,1199.133004193207,4316878.815095545,744524.458426546,180000.0,0.0,1718352.2224991964,1617423.4180491131
