Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,3467641.2624559766,1672400.9756843213,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/01  02:00:00,3446633.3504141383,1749732.124644746,180000.0,0.0,230357.12290762636,1168243.1509730536
 01/01  03:00:00,3426791.48004588,1755609.388541519,180000.0,0.0,230357.12290762636,1142524.016708023
 01/01  04:00:00,3402447.530002295,1756984.5727629634,180000.0,0.0,230357.12290762636,1116804.8824429922
 01/01  05:00:00,3399152.903344199,1758050.2783883591,180000.0,0.0,230357.12290762636,1112444.550159501
 01/01  06:00:00,5798262.898997194,1726739.3474122959,180000.0,0.0,466309.96540005336,3330058.4727091417
 01/01  07:00:00,20334662.103798717,1771085.5566245976,180000.0,0.0,937283.0304541073,17356281.92289164
 01/01  08:00:00,36805562.631947845,1840050.0000000002,180000.0,0.0,2084405.5453382386,32613667.252604906
 01/01  09:00:00,18436695.92691832,1840050.0000000002,180000.0,0.0,2214972.335650253,14116805.517087039
 01/01  10:00:00,6109434.360880368,1823120.7617171896,180000.0,0.0,2280255.730806261,1754048.5932942235
 01/01  11:00:00,5202271.915101474,1629917.558432476,180000.0,0.0,1718352.2224991964,1617423.4180491131
 01/01  12:00:00,6428815.75791231,1447610.4193190655,180000.0,0.0,1179764.212462135,3582864.7287760954
 01/01  13:00:00,5410614.132154339,1308705.1348765313,180000.0,0.0,2070416.2463762371,1820631.6330175588
 01/01  14:00:00,21603307.4696107,1521792.9480746998,180000.0,0.0,2051763.847760235,17821461.315715425
 01/01  15:00:00,6427720.879537553,1292584.5947725724,180000.0,0.0,2103057.943954241,2823788.982750395
 01/01  16:00:00,4616174.649351546,1216075.9069600445,180000.0,0.0,1570298.8084846796,1618938.8160228094
 01/01  17:00:00,7531174.35718824,1254247.8996697774,180000.0,0.0,1622758.6795921857,4425304.341276592
 01/01  18:00:00,13458637.723169563,1168060.4860574068,180000.0,0.0,3977624.0048624557,8037798.118773998
 01/01  19:00:00,8775694.531518456,1398733.1203428975,180000.0,0.0,4663099.654000534,2407845.5258153095
 01/01  20:00:00,8371645.037913254,1324228.103939429,180000.0,0.0,4457923.26922451,2242329.276210918
 01/01  21:00:00,7720008.232716642,1474152.8422488198,180000.0,0.0,3553281.9363484066,2278543.310165658
 01/01  22:00:00,3636114.9455815414,1457934.3364897703,180000.0,0.0,230357.12290762636,1497788.70469904
 01/01  23:00:00,3565964.6734154294,1488042.25157399,180000.0,0.0,230357.12290762636,1433535.1549800558
 01/01  24:00:00,3449034.382806043,1511735.1180297737,180000.0,0.0,230357.12290762636,1364921.27297758
 01/02  01:00:00,3319207.470314904,1523967.183543249,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/02  02:00:00,3228886.438345448,1531985.2125760552,180000.0,0.0,230357.12290762636,1168243.1509730536
 01/02  03:00:00,3208075.6768643507,1536893.5853599887,180000.0,0.0,230357.12290762636,1142524.016708023
 01/02  04:00:00,12266672.077939399,1614562.9467618228,180000.0,0.0,230357.12290762636,10123451.056381235
 01/02  05:00:00,20611797.143218853,1810443.0253655154,180000.0,0.0,242947.4919734278,18260105.673991196
 01/02  06:00:00,3618490.702877688,1629673.0750380247,180000.0,0.0,466309.96540005336,1247352.548963907
 01/02  07:00:00,4133309.959840057,1567124.363780533,180000.0,0.0,937283.0304541073,1358890.9717770484
 01/02  08:00:00,3854331.00193376,1543573.437911064,180000.0,0.0,693402.9185498795,1349914.8114681165
 01/02  09:00:00,3256586.4910263754,1533136.3536419866,180000.0,0.0,230357.12290762636,1228224.94029573
 01/02  10:00:00,3189567.6825004565,1483248.1046307131,180000.0,0.0,230357.12290762636,1223953.1798994222
 01/02  11:00:00,3077930.823443149,1391402.1367989033,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/02  12:00:00,2964494.831350798,1295968.463472226,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/02  13:00:00,2890709.1323706247,1216905.6189997653,180000.0,0.0,230357.12290762636,1232585.272579221
 01/02  14:00:00,2829941.8492908943,1158710.095743703,180000.0,0.0,230357.12290762636,1232585.272579221
 01/02  15:00:00,2830936.519882146,1159704.7663349542,180000.0,0.0,230357.12290762636,1232585.272579221
 01/02  16:00:00,2874416.6665439,1204973.485456532,180000.0,0.0,230357.12290762636,1228224.94029573
 01/02  17:00:00,4725560.166004586,1224880.7048385208,180000.0,0.0,1622758.6795921857,1649057.3449241943
 01/02  18:00:00,8033391.863766967,1202697.8697662556,180000.0,0.0,2571699.459181295,3983839.421343714
 01/02  19:00:00,7364210.81842034,1307991.8411309975,180000.0,0.0,3555613.4861754067,2194589.25975422
 01/02  20:00:00,8519315.213154428,1242141.4954869282,180000.0,0.0,3929827.2334089493,3000182.095720153
 01/02  21:00:00,9598686.032603614,1324320.000103028,180000.0,0.0,3553281.9363484066,4307053.952198423
 01/02  22:00:00,6521980.861840557,1261541.2901231023,180000.0,0.0,2685945.4007043066,2124459.3895280436
 01/02  23:00:00,4650170.117381157,1274441.3248533425,180000.0,0.0,1291678.6041581477,1670020.04441591
 01/02  24:00:00,3228712.5152006596,1291413.2504243907,180000.0,0.0,230357.12290762636,1364921.27297758
 01/03  01:00:00,3080670.3875470036,1285430.100775348,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/03  02:00:00,2966697.2500182586,1269796.0242488661,180000.0,0.0,230357.12290762636,1168243.1509730536
 01/03  03:00:00,2923428.6682625865,1252246.5767582247,180000.0,0.0,230357.12290762636,1142524.016708023
 01/03  04:00:00,2880704.487958092,1235241.5307187603,180000.0,0.0,230357.12290762636,1116804.8824429922
 01/03  05:00:00,2863770.6798891425,1222668.0549333026,180000.0,0.0,230357.12290762636,1112444.550159501
 01/03  06:00:00,3019227.40324943,1211568.435661875,180000.0,0.0,348333.5441538399,1184170.3099580118
 01/03  07:00:00,2889387.683430609,1216592.6272124366,180000.0,0.0,230357.12290762636,1172426.339482177
 01/03  08:00:00,2933822.5998255746,1216432.7952973172,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/03  09:00:00,2931189.6619483028,1207739.5245639142,180000.0,0.0,230357.12290762636,1228224.94029573
 01/03  10:00:00,2889986.556138038,1183666.9782682946,180000.0,0.0,230357.12290762636,1223953.1798994222
 01/03  11:00:00,2829099.724214543,1142571.0375702975,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/03  12:00:00,2753183.9222631683,1084657.5543845964,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/03  13:00:00,2700008.28304404,1026204.769673181,180000.0,0.0,230357.12290762636,1232585.272579221
 01/03  14:00:00,2685190.678547051,1013958.9249998592,180000.0,0.0,230357.12290762636,1232585.272579221
 01/03  15:00:00,3303596.818142853,1023083.6662482165,180000.0,0.0,698066.0182038799,1374157.7756304126
 01/03  16:00:00,4756678.054603025,1009463.4146596295,180000.0,0.0,1839592.8135032104,1696760.7085561738
 01/03  17:00:00,10204130.441084106,965780.8393373622,180000.0,0.0,3012362.3764843447,5997123.788612712
 01/03  18:00:00,8389666.486681513,969792.374040494,180000.0,0.0,3977624.0048624557,3167094.9943028614
 01/03  19:00:00,8478557.796094568,1101596.3849190099,180000.0,0.0,4663099.654000534,2407845.5258153095
 01/03  20:00:00,8084374.084293814,1036957.1503199891,180000.0,0.0,4457923.26922451,2242329.276210918
 01/03  21:00:00,7412735.270426478,1166879.8799586562,180000.0,0.0,3553281.9363484066,2278543.310165658
 01/03  22:00:00,5623893.949831139,1133335.005302288,180000.0,0.0,2072747.7962032366,1967776.3668405102
 01/03  23:00:00,3912796.7788721416,1185971.171687514,180000.0,0.0,761017.8635328871,1551777.599697983
 01/03  24:00:00,3177196.957967411,1239897.6931911414,180000.0,0.0,230357.12290762636,1364921.27297758
 01/04  01:00:00,3070656.235032604,1275415.948260948,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/04  02:00:00,3089689.2338266214,1300712.7854552763,180000.0,0.0,259035.18577972965,1231640.3107029032
 01/04  03:00:00,3097961.9134587413,1315415.5738859558,180000.0,0.0,230357.12290762636,1253888.2647764466
 01/04  04:00:00,3006830.544091684,1337105.7512602604,180000.0,0.0,230357.12290762636,1141066.718035084
 01/04  05:00:00,2989740.4247739976,1348637.7998181575,180000.0,0.0,230357.12290762636,1112444.550159501
 01/04  06:00:00,5252523.857969542,1341959.3060988379,180000.0,0.0,466309.96540005336,3169099.4729949473
 01/04  07:00:00,4868901.819508426,1341842.7614333811,180000.0,0.0,937283.0304541073,2319764.4337925683
 01/04  08:00:00,5413416.1732729245,1320628.684984181,180000.0,0.0,2084405.5453382386,1740942.108945803
 01/04  09:00:00,4597714.056440879,1297952.9019174061,180000.0,0.0,1470042.165923668,1564850.914418772
 01/04  10:00:00,3622185.223330417,1271719.201887497,180000.0,0.0,742365.464916885,1356091.2814633406
 01/04  11:00:00,2906510.2992718844,1219981.6126276387,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/04  12:00:00,2805358.3733112616,1136832.0054326893,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/04  13:00:00,2739725.219584769,1065921.7062139097,180000.0,0.0,230357.12290762636,1232585.272579221
 01/04  14:00:00,2681749.6643709335,1010517.9108237419,180000.0,0.0,230357.12290762636,1232585.272579221
 01/04  15:00:00,2995991.231614898,1004468.3240625324,180000.0,0.0,230357.12290762636,1552876.4265843946
 01/04  16:00:00,5516156.30709545,1018437.9524836381,180000.0,0.0,767313.0480657879,3519544.188662012
 01/04  17:00:00,5393637.811459426,1032599.1550853618,180000.0,0.0,1970159.6038152254,2162015.615909153
 01/04  18:00:00,6939604.027656274,1050940.9038207815,180000.0,0.0,3508982.489635402,2104525.520724387
 01/04  19:00:00,9659376.050977534,1143779.5873135836,180000.0,0.0,4663099.654000534,3546480.578303701
 01/04  20:00:00,8113246.251716574,1065829.3177427482,180000.0,0.0,4457923.26922451,2242329.276210918
 01/04  21:00:00,6953455.7732631285,1208116.2161951489,180000.0,0.0,3138266.067142359,2193043.345971863
 01/04  22:00:00,4522339.9083709605,1187286.0180928314,180000.0,0.0,1152251.924503532,1732767.1842894927
 01/04  23:00:00,3307556.519243777,1229634.0974023368,180000.0,0.0,230357.12290762636,1433535.1549800558
 01/04  24:00:00,3204510.824807282,1267211.5600310126,180000.0,0.0,230357.12290762636,1364921.27297758
 01/05  01:00:00,3089872.604954412,1294632.3181827567,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/05  02:00:00,3012243.4720926234,1315342.2463232307,180000.0,0.0,230357.12290762636,1168243.1509730536
 01/05  03:00:00,2999272.8002267154,1328090.7087223534,180000.0,0.0,230357.12290762636,1142524.016708023
 01/05  04:00:00,2987667.78163102,1342204.824391688,180000.0,0.0,230357.12290762636,1116804.8824429922
 01/05  05:00:00,2994461.931345645,1353359.306389805,180000.0,0.0,230357.12290762636,1112444.550159501
 01/05  06:00:00,3166395.759774366,1358736.792186811,180000.0,0.0,348333.5441538399,1184170.3099580118
 01/05  07:00:00,3921790.251462968,1355604.655403444,180000.0,0.0,937283.0304541073,1358890.9717770484
 01/05  08:00:00,3664799.5769654308,1354042.012942735,180000.0,0.0,693402.9185498795,1349914.8114681165
 01/05  09:00:00,3073128.863562723,1349678.726178334,180000.0,0.0,230357.12290762636,1228224.94029573
 01/05  10:00:00,3016896.49761869,1310576.9197489475,180000.0,0.0,230357.12290762636,1223953.1798994222
 01/05  11:00:00,2921799.718919145,1235271.0322748986,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/05  12:00:00,2811001.5049410183,1142475.1370624467,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/05  13:00:00,2739462.7043382125,1065659.1909673526,180000.0,0.0,230357.12290762636,1232585.272579221
