Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,3006210.2739774752,1210969.9872058197,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/01  02:00:00,2919221.7843695865,1222320.5586001938,180000.0,0.0,230357.12290762636,1168243.1509730536
 01/01  03:00:00,2888946.7605855954,1217764.669081234,180000.0,0.0,230357.12290762636,1142524.016708023
 01/01  04:00:00,2857018.3688679417,1211555.4116286102,180000.0,0.0,230357.12290762636,1116804.8824429922
 01/01  05:00:00,2850275.2793673337,1209172.6544114943,180000.0,0.0,230357.12290762636,1112444.550159501
 01/01  06:00:00,5247955.836518557,1176432.2849336588,180000.0,0.0,466309.96540005336,3330058.4727091417
 01/01  07:00:00,19960259.170755967,1396682.6235818525,180000.0,0.0,937283.0304541073,17356281.92289164
 01/01  08:00:00,36709439.510531306,1743926.8785834657,180000.0,0.0,2084405.5453382386,32613667.252604906
 01/01  09:00:00,17955886.56968106,1359240.642762735,180000.0,0.0,2214972.335650253,14116805.517087039
 01/01  10:00:00,5307811.861937227,1021498.262774048,180000.0,0.0,2280255.730806261,1754048.5932942235
 01/01  11:00:00,4579535.753784695,1007181.3971156959,180000.0,0.0,1718352.2224991964,1617423.4180491131
 01/01  12:00:00,5958643.746356653,977438.4077634081,180000.0,0.0,1179764.212462135,3582864.7287760954
 01/01  13:00:00,5033079.079971396,931170.0826935887,180000.0,0.0,2070416.2463762371,1820631.6330175588
 01/01  14:00:00,21211038.008319914,1129523.4867839168,180000.0,0.0,2051763.847760235,17821461.315715425
 01/01  15:00:00,6111080.0425889,975943.7578239198,180000.0,0.0,2103057.943954241,2823788.982750395
 01/01  16:00:00,4312464.454127466,912365.7117359657,180000.0,0.0,1570298.8084846796,1618938.8160228094
 01/01  17:00:00,7200515.367916237,923588.9103977733,180000.0,0.0,1622758.6795921857,4425304.341276592
 01/01  18:00:00,13100824.840881519,810247.6037693621,180000.0,0.0,3977624.0048624557,8037798.118773998
 01/01  19:00:00,8374003.301249144,997041.8900735842,180000.0,0.0,4663099.654000534,2407845.5258153095
 01/01  20:00:00,7984153.285577959,936736.3516041341,180000.0,0.0,4457923.26922451,2242329.276210918
 01/01  21:00:00,7301187.293034956,1055331.9025671335,180000.0,0.0,3553281.9363484066,2278543.310165658
 01/01  22:00:00,3235370.5302454676,1057189.9211536963,180000.0,0.0,230357.12290762636,1497788.70469904
 01/01  23:00:00,3165222.5770144444,1087300.1551730046,180000.0,0.0,230357.12290762636,1433535.1549800558
 01/01  24:00:00,3046665.889884096,1109366.625107827,180000.0,0.0,230357.12290762636,1364921.27297758
 01/02  01:00:00,2916774.182992447,1121533.896220792,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/02  02:00:00,2826526.4156739824,1129625.1899045894,180000.0,0.0,230357.12290762636,1168243.1509730536
 01/02  03:00:00,2805660.4670924656,1134478.3755881044,180000.0,0.0,230357.12290762636,1142524.016708023
 01/02  04:00:00,11896756.668061633,1244647.5368840594,180000.0,0.0,230357.12290762636,10123451.056381235
 01/02  05:00:00,20332562.62638702,1531208.5085336796,180000.0,0.0,242947.4919734278,18260105.673991196
 01/02  06:00:00,3089879.49032778,1101061.8624881164,180000.0,0.0,466309.96540005336,1247352.548963907
 01/02  07:00:00,3655474.5859086486,1089288.9898491243,180000.0,0.0,937283.0304541073,1358890.9717770484
 01/02  08:00:00,3388234.053994081,1077476.4899713842,180000.0,0.0,693402.9185498795,1349914.8114681165
 01/02  09:00:00,2800235.294963188,1076785.157578799,180000.0,0.0,230357.12290762636,1228224.94029573
 01/02  10:00:00,2760978.160844192,1054658.5829744486,180000.0,0.0,230357.12290762636,1223953.1798994222
 01/02  11:00:00,2707572.110875813,1021043.4242315671,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/02  12:00:00,2655937.2030408173,987410.8351622456,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/02  13:00:00,2632787.1557780327,958983.642407173,180000.0,0.0,230357.12290762636,1232585.272579221
 01/02  14:00:00,2613667.481745235,942435.7281980437,180000.0,0.0,230357.12290762636,1232585.272579221
 01/02  15:00:00,2606499.8477516393,935268.0942044475,180000.0,0.0,230357.12290762636,1232585.272579221
 01/02  16:00:00,2602442.7717346507,932999.5906472827,180000.0,0.0,230357.12290762636,1228224.94029573
 01/02  17:00:00,4413847.015521149,913167.5543550841,180000.0,0.0,1622758.6795921857,1649057.3449241943
 01/02  18:00:00,7703489.142131749,872795.1481310371,180000.0,0.0,2571699.459181295,3983839.421343714
 01/02  19:00:00,7003204.24032752,946985.2630381781,180000.0,0.0,3555613.4861754067,2194589.25975422
 01/02  20:00:00,8167942.8602822255,890769.1426147262,180000.0,0.0,3929827.2334089493,3000182.095720153
 01/02  21:00:00,9242429.371438565,968063.3389379769,180000.0,0.0,3553281.9363484066,4307053.952198423
 01/02  22:00:00,6201493.274663651,941053.7029461967,180000.0,0.0,2685945.4007043066,2124459.3895280436
 01/02  23:00:00,4358515.229952779,982786.4374249631,180000.0,0.0,1291678.6041581477,1670020.04441591
 01/02  24:00:00,2969147.7527584257,1031848.4879821566,180000.0,0.0,230357.12290762636,1364921.27297758
 01/03  01:00:00,2852781.404232308,1057541.1174606525,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/03  02:00:00,2765408.5695451396,1068507.3437757466,180000.0,0.0,230357.12290762636,1168243.1509730536
 01/03  03:00:00,2747298.614011569,1076116.522507207,180000.0,0.0,230357.12290762636,1142524.016708023
 01/03  04:00:00,2727853.02790586,1082390.0706665288,180000.0,0.0,230357.12290762636,1116804.8824429922
 01/03  05:00:00,2730728.594680814,1089625.9697249741,180000.0,0.0,230357.12290762636,1112444.550159501
 01/03  06:00:00,2900794.855209319,1093135.8876217639,180000.0,0.0,348333.5441538399,1184170.3099580118
 01/03  07:00:00,2776050.2384438384,1103255.1822256665,180000.0,0.0,230357.12290762636,1172426.339482177
 01/03  08:00:00,2810891.968571185,1093502.1640429278,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/03  09:00:00,2784673.8270385265,1061223.6896541375,180000.0,0.0,230357.12290762636,1228224.94029573
 01/03  10:00:00,2713474.093054191,1007154.5151844478,180000.0,0.0,230357.12290762636,1223953.1798994222
 01/03  11:00:00,2595234.449351848,908705.7627076023,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/03  12:00:00,2464330.679169394,795804.3112908225,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/03  13:00:00,2405472.5710127424,731669.0576418829,180000.0,0.0,230357.12290762636,1232585.272579221
 01/03  14:00:00,2313133.304107323,641901.5505601314,180000.0,0.0,230357.12290762636,1232585.272579221
 01/03  15:00:00,2853585.7845831374,573072.6326885005,180000.0,0.0,698066.0182038799,1374157.7756304126
 01/03  16:00:00,4280464.507820583,533249.8678771872,180000.0,0.0,1839592.8135032104,1696760.7085561738
 01/03  17:00:00,9763449.486252286,525099.8845055415,180000.0,0.0,3012362.3764843447,5997123.788612712
 01/03  18:00:00,7980124.3143111,560250.2016700797,180000.0,0.0,3977624.0048624557,3167094.9943028614
 01/03  19:00:00,8049842.963609196,672881.5524336367,180000.0,0.0,4663099.654000534,2407845.5258153095
 01/03  20:00:00,7693220.865960598,645803.9319867713,180000.0,0.0,4457923.26922451,2242329.276210918
 01/03  21:00:00,6985375.876536917,739520.4860690949,180000.0,0.0,3553281.9363484066,2278543.310165658
 01/03  22:00:00,5215590.492201296,725031.5476724437,180000.0,0.0,2072747.7962032366,1967776.3668405102
 01/03  23:00:00,3493740.738489031,766915.1313044038,180000.0,0.0,761017.8635328871,1551777.599697983
 01/03  24:00:00,2743477.1422242913,806177.8774480221,180000.0,0.0,230357.12290762636,1364921.27297758
 01/04  01:00:00,2614481.1576685742,819240.8708969183,180000.0,0.0,230357.12290762636,1266582.2119753167
 01/04  02:00:00,2610442.94540878,821466.4970374343,180000.0,0.0,259035.18577972965,1231640.3107029032
 01/04  03:00:00,2604200.174897822,821653.8353250367,180000.0,0.0,230357.12290762636,1253888.2647764466
 01/04  04:00:00,2507406.050941916,837681.2581104926,180000.0,0.0,230357.12290762636,1141066.718035084
 01/04  05:00:00,2490895.801943916,849793.1769880758,180000.0,0.0,230357.12290762636,1112444.550159501
 01/04  06:00:00,4755999.555155085,845435.0032843815,180000.0,0.0,466309.96540005336,3169099.4729949473
 01/04  07:00:00,4375042.222170534,847983.1640954898,180000.0,0.0,937283.0304541073,2319764.4337925683
 01/04  08:00:00,4920162.413651712,827374.9253629694,180000.0,0.0,2084405.5453382386,1740942.108945803
 01/04  09:00:00,4105475.9296604563,805714.7751369836,180000.0,0.0,1470042.165923668,1564850.914418772
 01/04  10:00:00,3129574.1973859877,779108.1759430675,180000.0,0.0,742365.464916885,1356091.2814633406
 01/04  11:00:00,2397048.375429106,710519.6887848603,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/04  12:00:00,2274635.482803909,606109.1149253369,180000.0,0.0,230357.12290762636,1219592.8476159307
 01/04  13:00:00,2187957.878470628,514154.3650997684,180000.0,0.0,230357.12290762636,1232585.272579221
 01/04  14:00:00,2113912.446219782,442680.6926725899,180000.0,0.0,230357.12290762636,1232585.272579221
 01/04  15:00:00,2395050.806079889,403527.8985275239,180000.0,0.0,230357.12290762636,1552876.4265843946
 01/04  16:00:00,4889017.374122197,391299.019510385,180000.0,0.0,767313.0480657879,3519544.188662012
 01/04  17:00:00,4787647.409133223,426608.75275915954,180000.0,0.0,1970159.6038152254,2162015.615909153
