Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,584.7464394175331,227.8288593785057,812.5752987960389,2925271.07566574,820183.8937626206,0.0,0.0,72251.3951376197,2003260.5487933212
 01/01  02:00:00,583.0927596992356,240.16801315029463,823.2607728495302,2963738.7822583085,864604.8473410606,0.0,0.0,72251.3951376197,1997307.30180745
 01/01  03:00:00,581.4390799809378,245.36507521218147,826.8041551931192,2976494.958695229,883314.2707638533,0.0,0.0,72251.3951376197,1991354.054821578
 01/01  04:00:00,586.5470101349001,247.9818489250377,834.5288590599378,3004303.8926157765,892734.6561301356,0.0,0.0,72251.3951376197,2009742.6033758428
 01/01  05:00:00,611.939769905643,251.71940051826562,863.6591704239086,3109173.013526071,906189.8418657561,0.0,0.0,72251.3951376197,2101156.5385505166
 01/01  06:00:00,757.4307073661064,249.82079903155983,1007.2515063976662,3626105.4230315983,899354.8765136154,0.0,0.0,146265.01942493743,2556696.7487241197
 01/01  07:00:00,914.0098078235416,244.57758891526217,1158.5873967388038,4170914.6282596937,880479.3200949439,0.0,0.0,295173.38257442194,2972759.0271332357
 01/01  08:00:00,859.829310993806,245.6084868663218,1105.4377978601278,3979576.07229646,884190.5527187586,0.0,0.0,72251.3951376197,3001274.1659389073
 01/01  09:00:00,1131.7687911703078,238.97542013271587,1370.7442113030238,4934679.160690886,860311.5124777771,0.0,0.0,72251.3951376197,3980899.234530231
 01/01  10:00:00,1511.0678435647744,225.14263417854932,1736.2104777433237,6250357.719875966,810513.4830427775,0.0,0.0,232907.9526184245,5188933.965449091
 01/01  11:00:00,1418.899797205002,215.6621857684681,1634.56198297347,5884423.138704492,776383.8687664851,0.0,0.0,72251.3951376197,5021643.195770215
 01/01  12:00:00,1377.0799769460477,204.2548924159892,1581.334869362037,5692805.529703333,735317.612697561,0.0,0.0,72251.3951376197,4875592.422529398
 01/01  13:00:00,1373.0899432137853,199.7107179409117,1572.800661154697,5662082.38015691,718958.584587282,0.0,0.0,72251.3951376197,4863157.120961005
 01/01  14:00:00,1237.5278365879403,195.5034876644112,1433.0313242523514,5158912.767308465,703812.5555918803,0.0,0.0,143768.5281295319,4304259.344071966
 01/01  15:00:00,1332.2934215196963,191.78015359421178,1524.0735751139082,5486664.870410068,690408.5529391624,0.0,0.0,367131.07285375864,4422052.905102062
 01/01  16:00:00,1267.946258629665,190.29888043344218,1458.245139063107,5249682.500627186,685075.9695603919,0.0,0.0,412655.32588762476,4144235.925708166
 01/01  17:00:00,1245.639912725612,197.3798492983234,1443.0197620239353,5194871.143286167,710567.4574739643,0.0,0.0,628528.3967256347,3843559.4299241463
 01/01  18:00:00,2147.8964356420984,178.21510591170468,2326.1115415538034,8374001.549593693,641574.381282137,0.0,0.0,1267336.4634911749,6441301.926451454
 01/01  19:00:00,1626.6518757821739,209.16926173826238,1835.8211375204364,6608956.09507357,753009.3422577445,0.0,0.0,1468524.2914150346,4355918.403560863
 01/01  20:00:00,1484.0278994811977,196.60860934359175,1680.6365088247894,6050291.431769242,707790.9936369304,0.0,0.0,1384818.4068043774,3915890.934193334
 01/01  21:00:00,1353.494566007123,228.0506663902771,1581.5452323974002,5693562.836630641,820982.3990049976,0.0,0.0,1095519.1213956156,3718553.780241587
 01/01  22:00:00,1206.217331783187,216.1973053748681,1422.414637158055,5120692.693769,778310.2993495252,0.0,0.0,829716.2246494944,3445157.4743987033
 01/01  23:00:00,778.3714546868878,225.36606479296043,1003.737519479848,3613455.0701274537,811317.8332546575,0.0,0.0,319550.8858119115,2424078.8150724447
 01/01  24:00:00,589.4362244832162,237.81096948045615,827.2471939636723,2978089.8982692203,856119.4901296421,0.0,0.0,72251.3951376197,2009213.7957791926
 01/02  01:00:00,584.7464394175331,248.8779841651148,833.624423582648,3001047.924897533,895960.7429944134,0.0,0.0,72251.3951376197,2003260.5487933212
 01/02  02:00:00,583.0927596992356,255.92025386926088,839.0130135684965,3020446.848846587,921312.9139293391,0.0,0.0,72251.3951376197,1997307.30180745
 01/02  03:00:00,581.4390799809378,266.0352028173571,847.4742827982949,3050907.418073862,957726.7301424856,0.0,0.0,72251.3951376197,1991354.054821578
 01/02  04:00:00,586.5470101349001,276.23152056487163,862.7785306997716,3106002.710519179,994433.4740335378,0.0,0.0,72251.3951376197,2009742.6033758428
 01/02  05:00:00,629.4238404402439,286.22489787270763,915.6487383129515,3296335.4579266254,1030409.6323417473,0.0,0.0,73242.64903432484,2163107.9385783747
 01/02  06:00:00,657.6636891216713,300.68148881152905,958.3451779332004,3450042.6405595215,1082453.3597215046,0.0,0.0,72251.3951376197,2271549.107331471
 01/02  07:00:00,914.0098078235416,307.4550793423636,1221.464887165905,4397273.593797259,1106838.2856325088,0.0,0.0,295173.38257442194,2972759.0271332357
 01/02  08:00:00,1105.1361605567795,310.65965898445296,1415.7958195412325,5096864.950348437,1118374.7723440304,0.0,0.0,362725.4999795135,3593904.7195237176
 01/02  09:00:00,1390.2569932385493,305.06398108876994,1695.3209743273192,6103155.507578349,1098230.3319195719,0.0,0.0,383284.840059324,4600423.317054195
 01/02  10:00:00,1381.055384282934,307.27808594873073,1688.3334702316647,6078000.492833993,1106201.1094154306,0.0,0.0,72251.3951376197,4881545.66951527
 01/02  11:00:00,1418.899797205002,304.0013192395327,1722.9011164445346,6202444.019200325,1094404.7492623175,0.0,0.0,72251.3951376197,5021643.195770215
 01/02  12:00:00,1377.0799769460477,299.88526959255495,1676.9652465386027,6037074.88753897,1079586.9705331977,0.0,0.0,72251.3951376197,4875592.422529398
 01/02  13:00:00,1508.187662321008,292.0748134013497,1800.2624757223577,6480944.912600488,1051469.328244859,0.0,0.0,216754.1854128591,5205006.119471768
 01/02  14:00:00,1439.9221885104064,277.69191423774873,1717.6141027481551,6183410.769893358,999690.8912558954,0.0,0.0,358319.9271052684,4818327.612017108
 01/02  15:00:00,1332.2934215196963,286.32088977057776,1618.6143112902741,5827011.520644986,1030755.20317408,0.0,0.0,367131.07285375864,4422052.905102062
 01/02  16:00:00,1381.2236851712485,293.8910804419173,1675.1147656131657,6030413.156207397,1058007.8895909023,0.0,0.0,412655.32588762476,4552034.661257867
 01/02  17:00:00,1612.8139289009678,298.0355630078623,1910.8494919088298,6879058.170871788,1072928.0268283042,0.0,0.0,516920.55057809205,5276993.73430297
 01/02  18:00:00,1157.0063147335757,317.3017305092092,1474.308045242785,5307508.962874025,1142286.2298331533,0.0,0.0,669647.0768852558,3471786.8777866904
 01/02  19:00:00,1163.1981032718188,360.26905152991026,1523.467154801729,5484481.7572862245,1296968.5855076767,0.0,0.0,770975.2529928931,3385033.860945725
 01/02  20:00:00,1059.553204472835,345.3734896532342,1404.9266941260692,5057736.098853848,1243344.5627516427,0.0,0.0,728388.0485418572,3044212.390425749
 01/02  21:00:00,1531.6437317751977,405.65198558925056,1937.2957173644481,6974264.582512014,1460347.148121302,0.0,0.0,583004.1436917688,4872405.754710503
 01/02  22:00:00,6902.98520979306,687.4218206021428,7590.407030395202,27325465.30942273,2474718.5541677144,0.0,0.0,829716.2246494944,23953521.83523424
 01/02  23:00:00,1171.551233250788,404.39486053888504,1575.9460937896729,5673405.937642824,1455821.4979399862,0.0,0.0,731325.0971246872,3427751.8065897105
 01/02  24:00:00,664.0405030364357,397.56426532242375,1061.6047683588595,3821777.166091894,1431231.3551607255,0.0,0.0,144796.49513352237,2205244.09857488
 01/03  01:00:00,584.7464394175331,423.7138735465636,1008.4603129640967,3630457.126670748,1525369.9447676288,0.0,0.0,72251.3951376197,2003260.5487933212
 01/03  02:00:00,583.0927596992356,446.2102854765752,1029.303045175811,3705490.9626329187,1606357.0277156706,0.0,0.0,72251.3951376197,1997307.30180745
 01/03  03:00:00,581.4390799809378,465.3217080159187,1046.7607879968564,3768338.836788683,1675158.1488573074,0.0,0.0,72251.3951376197,1991354.054821578
 01/03  04:00:00,586.5470101349001,481.9557871840768,1068.502797318977,3846610.0703483173,1735040.8338626768,0.0,0.0,72251.3951376197,2009742.6033758428
 01/03  05:00:00,629.4238404402438,498.0876570367299,1127.5114974769738,4059041.3909171056,1793115.5653322279,0.0,0.0,73242.64903432484,2163107.9385783747
 01/03  06:00:00,781.8632420892943,508.35864473908373,1290.221886828378,4644798.792582161,1830091.1210607016,0.0,0.0,164768.42549676687,2626150.4676557668
 01/03  07:00:00,734.991568288729,520.1584346034329,1255.1500028921619,4518540.010411782,1872570.3645723586,0.0,0.0,72251.3951376197,2551215.3522447124
