Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,584.7464394175331,197.9569862945218,782.7034257120549,2817732.3325633975,712645.1506602785,0.0,0.0,72251.3951376197,2003260.5487933212
 01/01  02:00:00,583.0927596992356,190.85146790107495,773.9442276003105,2786199.219361118,687065.28444387,0.0,0.0,72251.3951376197,1997307.30180745
 01/01  03:00:00,581.4390799809378,193.46860972779223,774.90768970873,2789667.682951428,696486.995020052,0.0,0.0,72251.3951376197,1991354.054821578
 01/01  04:00:00,586.5470101349001,193.48539170404743,780.0324018389475,2808116.646620211,696547.4101345708,0.0,0.0,72251.3951376197,2009742.6033758428
 01/01  05:00:00,611.939769905643,193.990824428105,805.9305943337479,2901350.139601493,698366.9679411779,0.0,0.0,72251.3951376197,2101156.5385505166
 01/01  06:00:00,757.4307073661064,191.65319471938858,949.0839020854949,3416702.047507782,689951.5009897988,0.0,0.0,146265.01942493743,2556696.7487241197
 01/01  07:00:00,914.0098078235416,190.68572169811867,1104.6955295216603,3976903.906277977,686468.5981132272,0.0,0.0,295173.38257442194,2972759.0271332357
 01/01  08:00:00,859.829310993806,198.01005745609365,1057.8393684498997,3808221.726419639,712836.2068419371,0.0,0.0,72251.3951376197,3001274.1659389073
 01/01  09:00:00,1131.7687911703078,198.91126232524607,1330.680053495554,4790448.192583994,716080.5443708857,0.0,0.0,72251.3951376197,3980899.234530231
 01/01  10:00:00,1511.0678435647744,185.7921055534629,1696.8599491182372,6108695.816825654,668851.5799924665,0.0,0.0,232907.9526184245,5188933.965449091
 01/01  11:00:00,1418.899797205002,180.7480598510158,1599.647857056018,5758732.285401665,650693.0154636569,0.0,0.0,72251.3951376197,5021643.195770215
 01/01  12:00:00,1377.0799769460477,155.16518210144577,1532.2451590474934,5516082.572570976,558594.6555652048,0.0,0.0,72251.3951376197,4875592.422529398
 01/01  13:00:00,1373.0899432137853,129.10474384721107,1502.1946870609963,5407900.873419588,464777.07784995984,0.0,0.0,72251.3951376197,4863157.120961005
 01/01  14:00:00,1237.5278365879403,103.57773502158012,1341.1055716095204,4827980.057794274,372879.8460776885,0.0,0.0,143768.5281295319,4304259.344071966
 01/01  15:00:00,1332.2934215196963,112.36602542252068,1444.6594469422168,5200774.008991981,404517.69152107445,0.0,0.0,367131.07285375864,4422052.905102062
 01/01  16:00:00,1267.946258629665,121.32958618965002,1389.275844819315,5001393.041349534,436786.51028274006,0.0,0.0,412655.32588762476,4144235.925708166
 01/01  17:00:00,1245.639912725612,138.49958211956897,1384.139494845181,4982902.181442651,498598.4956304483,0.0,0.0,628528.3967256347,3843559.4299241463
 01/01  18:00:00,2147.8964356420984,128.42775540839915,2276.3241910504976,8194767.0877817925,462339.919470237,0.0,0.0,1267336.4634911749,6441301.926451454
 01/01  19:00:00,1626.6518757821739,167.29728924829416,1793.949165030468,6458216.994109685,602270.241293859,0.0,0.0,1468524.2914150346,4355918.403560863
 01/01  20:00:00,1484.0278994811977,162.16401583020007,1646.191915311398,5926290.895121031,583790.4569887203,0.0,0.0,1384818.4068043774,3915890.934193334
 01/01  21:00:00,1353.494566007123,203.86362472645214,1557.3581907335752,5606489.486640871,733909.0490152276,0.0,0.0,1095519.1213956156,3718553.780241587
 01/01  22:00:00,1206.217331783187,199.43856218942216,1405.6558939726092,5060361.218301394,717978.8238819197,0.0,0.0,829716.2246494944,3445157.4743987033
 01/01  23:00:00,778.3714546868878,212.39160815321455,990.7630628401022,3566747.0262243683,764609.7893515723,0.0,0.0,319550.8858119115,2424078.8150724447
 01/01  24:00:00,589.4362244832162,225.3548220462411,814.7910465294572,2933247.767506046,811277.3593664682,0.0,0.0,72251.3951376197,2009213.7957791926
 01/02  01:00:00,584.7464394175331,235.59595508290613,820.3423945004392,2953232.620201581,848145.4382984621,0.0,0.0,72251.3951376197,2003260.5487933212
 01/02  02:00:00,583.0927596992356,238.9007785104971,821.9935382097326,2959176.7375550377,860042.8026377896,0.0,0.0,72251.3951376197,1997307.30180745
 01/02  03:00:00,581.4390799809378,242.87892911478582,824.3180090957236,2967544.832744605,874364.144813229,0.0,0.0,72251.3951376197,1991354.054821578
