Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,584.7464394175331,574.1519920594676,1158.8984314770007,4172034.3533172025,2066947.1714140833,0.0,0.0,72251.3951376197,2003260.5487933212
 01/01  02:00:00,583.0927596992356,580.6516342732401,1163.7443939724758,4189479.818300912,2090345.8833836648,0.0,0.0,72251.3951376197,1997307.30180745
 01/01  03:00:00,581.4390799809378,594.1213520371052,1175.560432018043,4232017.555264954,2138836.867333579,0.0,0.0,72251.3951376197,1991354.054821578
 01/01  04:00:00,586.5470101349001,604.9997384231611,1191.5467485580612,4289568.294809021,2177999.05832338,0.0,0.0,72251.3951376197,2009742.6033758428
 01/01  05:00:00,611.939769905643,615.4852141043204,1227.4249840099633,4418729.942435868,2215746.770775554,0.0,0.0,72251.3951376197,2101156.5385505166
 01/01  06:00:00,757.4307073661064,620.6749497437622,1378.1056571098686,4961180.365595527,2234429.819077544,0.0,0.0,146265.01942493743,2556696.7487241197
 01/01  07:00:00,914.0098078235416,625.2477167881717,1539.2575246117133,5541327.0886021685,2250891.7804374183,0.0,0.0,295173.38257442194,2972759.0271332357
 01/01  08:00:00,859.829310993806,632.30064419719,1492.129955190996,5371667.838687586,2276282.319109884,0.0,0.0,72251.3951376197,3001274.1659389073
 01/01  09:00:00,1131.7687911703078,592.4454723308093,1724.214263501117,6207171.3486040225,2132803.700390913,0.0,0.0,72251.3951376197,3980899.234530231
 01/01  10:00:00,1511.0678435647744,519.448801689446,2030.5166452542205,7309859.922915194,1870015.6860820053,0.0,0.0,232907.9526184245,5188933.965449091
 01/01  11:00:00,1418.899797205002,462.28447415541154,1881.1842713604135,6772263.376897489,1664224.1069594815,0.0,0.0,72251.3951376197,5021643.195770215
 01/01  12:00:00,1377.0799769460477,416.70973145276713,1793.7897083988148,6457642.950235734,1500155.0332299615,0.0,0.0,72251.3951376197,4875592.422529398
 01/01  13:00:00,1373.0899432137853,386.9980693034611,1760.0880125172464,6336316.845062088,1393193.04949246,0.0,0.0,72251.3951376197,4863157.120961005
 01/01  14:00:00,1237.5278365879403,372.1384431543891,1609.6662797423294,5794798.607072386,1339698.3953558009,0.0,0.0,143768.5281295319,4304259.344071966
 01/01  15:00:00,1332.2934215196963,357.10275733308947,1689.3961788527856,6081826.243870028,1285569.9263991222,0.0,0.0,367131.07285375864,4422052.905102062
 01/01  16:00:00,1267.946258629665,381.0668107232697,1649.0130693529345,5936447.049670565,1371840.5186037712,0.0,0.0,412655.32588762476,4144235.925708166
 01/01  17:00:00,1245.639912725612,421.4971899428839,1667.137102668496,6001693.569606585,1517389.8837943817,0.0,0.0,628528.3967256347,3843559.4299241463
 01/01  18:00:00,2147.8964356420984,428.93241095879944,2576.828846600898,9276583.847763233,1544156.679451678,0.0,0.0,1267336.4634911749,6441301.926451454
