Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,4172034.3533172025,2066947.1714140833,0.0,0.0,72251.3951376197,2003260.5487933212
 01/01  02:00:00,4189479.818300912,2090345.8833836648,0.0,0.0,72251.3951376197,1997307.30180745
 01/01  03:00:00,4232017.555264954,2138836.867333579,0.0,0.0,72251.3951376197,1991354.054821578
 01/01  04:00:00,4289568.294809021,2177999.05832338,0.0,0.0,72251.3951376197,2009742.6033758428
 01/01  05:00:00,4418729.942435868,2215746.770775554,0.0,0.0,72251.3951376197,2101156.5385505166
 01/01  06:00:00,4961180.365595527,2234429.819077544,0.0,0.0,146265.01942493743,2556696.7487241197
 01/01  07:00:00,5541327.0886021685,2250891.7804374183,0.0,0.0,295173.38257442194,2972759.0271332357
 01/01  08:00:00,5371667.838687586,2276282.319109884,0.0,0.0,72251.3951376197,3001274.1659389073
 01/01  09:00:00,6207171.3486040225,2132803.700390913,0.0,0.0,72251.3951376197,3980899.234530231
 01/01  10:00:00,7309859.922915194,1870015.6860820053,0.0,0.0,232907.9526184245,5188933.965449091
 01/01  11:00:00,6772263.376897489,1664224.1069594815,0.0,0.0,72251.3951376197,5021643.195770215
 01/01  12:00:00,6457642.950235734,1500155.0332299615,0.0,0.0,72251.3951376197,4875592.422529398
 01/01  13:00:00,6336316.845062088,1393193.04949246,0.0,0.0,72251.3951376197,4863157.120961005
 01/01  14:00:00,5794798.607072386,1339698.3953558009,0.0,0.0,143768.5281295319,4304259.344071966
 01/01  15:00:00,6081826.243870028,1285569.9263991222,0.0,0.0,367131.07285375864,4422052.905102062
 01/01  16:00:00,5936447.049670565,1371840.5186037712,0.0,0.0,412655.32588762476,4144235.925708166
 01/01  17:00:00,6001693.569606585,1517389.8837943817,0.0,0.0,628528.3967256347,3843559.4299241463
 01/01  18:00:00,9276583.847763233,1544156.679451678,0.0,0.0,1267336.4634911749,6441301.926451454
 01/01  19:00:00,7656671.583767226,1800724.8309514003,0.0,0.0,1468524.2914150346,4355918.403560863
 01/01  20:00:00,7093665.724777734,1751165.2866454227,0.0,0.0,1384818.4068043774,3915890.934193334
 01/01  21:00:00,6888999.566521596,2016419.128895954,0.0,0.0,1095519.1213956156,3718553.780241587
 01/01  22:00:00,6342506.491199151,2000124.0967796766,0.0,0.0,829716.2246494944,3445157.4743987033
 01/01  23:00:00,4904169.247098384,2102032.010225589,0.0,0.0,319550.8858119115,2424078.8150724447
 01/01  24:00:00,4307520.571501493,2185550.1633619154,0.0,0.0,72251.3951376197,2009213.7957791926
 01/02  01:00:00,4330600.57706289,2225513.3951597707,0.0,0.0,72251.3951376197,2003260.5487933212
 01/02  02:00:00,4341533.45851466,2242399.523597412,0.0,0.0,72251.3951376197,1997307.30180745
 01/02  03:00:00,4384309.7373679895,2291129.049436614,0.0,0.0,72251.3951376197,1991354.054821578
 01/02  04:00:00,4474314.51174989,2362745.2752642496,0.0,0.0,72251.3951376197,2009742.6033758428
 01/02  05:00:00,4697206.491938207,2431280.6663533296,0.0,0.0,73242.64903432484,2163107.9385783747
 01/02  06:00:00,4863605.88531183,2496016.6044738134,0.0,0.0,72251.3951376197,2271549.107331471
 01/02  07:00:00,5820475.54033108,2530040.23216633,0.0,0.0,295173.38257442194,2972759.0271332357
 01/02  08:00:00,6546559.852180161,2568069.6741757537,0.0,0.0,362725.4999795135,3593904.7195237176
 01/02  09:00:00,7471326.572312996,2466401.396654218,0.0,0.0,383284.840059324,4600423.317054195
 01/02  10:00:00,7083344.55045039,2111545.1670318274,0.0,0.0,72251.3951376197,4881545.66951527
 01/02  11:00:00,6892737.469545055,1784698.1996070489,0.0,0.0,72251.3951376197,5021643.195770215
 01/02  12:00:00,6548529.140751112,1591041.22374534,0.0,0.0,72251.3951376197,4875592.422529398
 01/02  13:00:00,6940785.403888858,1511309.8195332277,0.0,0.0,216754.1854128591,5205006.119471768
 01/02  14:00:00,6583911.625904372,1400191.747266909,0.0,0.0,358319.9271052684,4818327.612017108
 01/02  15:00:00,6185453.583914603,1389197.2664436973,0.0,0.0,367131.07285375864,4422052.905102062
 01/02  16:00:00,6352620.167801833,1380214.9011853386,0.0,0.0,412655.32588762476,4552034.661257867
 01/02  17:00:00,7181624.288161414,1375494.1441179304,0.0,0.0,516920.55057809205,5276993.73430297
 01/02  18:00:00,5593669.316249574,1428446.5832087006,0.0,0.0,669647.0768852558,3471786.8777866904
 01/02  19:00:00,5767843.563483983,1580330.391705436,0.0,0.0,770975.2529928931,3385033.860945725
 01/02  20:00:00,5308744.266085876,1494352.7299836702,0.0,0.0,728388.0485418572,3044212.390425749
 01/02  21:00:00,7201820.206688615,1687902.7722979025,0.0,0.0,583004.1436917688,4872405.754710503
 01/02  22:00:00,27521399.737014342,2670652.9817593317,0.0,0.0,829716.2246494944,23953521.83523424
 01/02  23:00:00,5730479.050765916,1512894.6110630794,0.0,0.0,731325.0971246872,3427751.8065897105
 01/02  24:00:00,3804013.0635520504,1413467.2526208817,0.0,0.0,144796.49513352237,2205244.09857488
 01/03  01:00:00,3539882.558242992,1434795.3763398733,0.0,0.0,72251.3951376197,2003260.5487933212
 01/03  02:00:00,3545852.517603491,1446718.5826862436,0.0,0.0,72251.3951376197,1997307.30180745
 01/03  03:00:00,3559168.0800217856,1465987.39209041,0.0,0.0,72251.3951376197,1991354.054821578
 01/03  04:00:00,3606393.3446335015,1494824.1081478607,0.0,0.0,72251.3951376197,2009742.6033758428
 01/03  05:00:00,3802604.967423159,1536679.1418382814,0.0,0.0,73242.64903432484,2163107.9385783747
 01/03  06:00:00,4380960.3028494995,1566252.6313280398,0.0,0.0,164768.42549676687,2626150.4676557668
 01/03  07:00:00,4241451.631060088,1595481.9852206637,0.0,0.0,72251.3951376197,2551215.3522447124
 01/03  08:00:00,4710741.638850354,1615356.1192726514,0.0,0.0,72251.3951376197,3001274.1659389073
 01/03  09:00:00,5662145.673396913,1587778.0251838055,0.0,0.0,72251.3951376197,3980899.234530231
 01/03  10:00:00,6449710.421176639,1477911.0377580766,0.0,0.0,72251.3951376197,4881545.66951527
 01/03  11:00:00,6424113.906493525,1316074.6365555178,0.0,0.0,72251.3951376197,5021643.195770215
 01/03  12:00:00,6875464.23932651,1145389.6752852804,0.0,0.0,72251.3951376197,5648179.069564857
 01/03  13:00:00,20303787.125926837,766997.6038023232,0.0,0.0,361256.9756880985,19167817.266965415
 01/03  14:00:00,15041940.470513629,640034.633685725,0.0,0.0,215285.66112144405,14179547.836191375
 01/03  15:00:00,11093011.018160377,721131.1930575857,0.0,0.0,72251.3951376197,10292556.090450084
 01/03  16:00:00,4425295.794754732,924291.1830390145,0.0,0.0,72251.3951376197,3421037.9371070946
 01/03  17:00:00,5597650.454112578,1027238.189863508,0.0,0.0,516920.55057809205,4041275.8545085564
 01/03  18:00:00,18399094.734104574,1688341.7120105117,0.0,0.0,968491.7701882153,15718472.473536924
 01/03  19:00:00,20602248.811568692,2111149.224869664,0.0,0.0,1468524.2914150346,16991071.237444066
 01/03  20:00:00,12987926.302517792,1120646.0955902701,0.0,0.0,1384818.4068043774,10440670.702988544
 01/03  21:00:00,10121032.861121971,1307077.6444084719,0.0,0.0,1095519.1213956156,7659928.559329444
 01/03  22:00:00,5683121.156591218,1340738.7621717446,0.0,0.0,829716.2246494944,3445157.4743987033
 01/03  23:00:00,3590466.57668477,1432634.1088219043,0.0,0.0,72251.3951376197,2027073.5367368069
 01/03  24:00:00,3627498.150883187,1505527.742743609,0.0,0.0,72251.3951376197,2009213.7957791926
 01/04  01:00:00,3657326.9518294367,1552239.7699263173,0.0,0.0,72251.3951376197,2003260.5487933212
 01/04  02:00:00,3673853.4541593846,1574719.5192421367,0.0,0.0,72251.3951376197,1997307.30180745
 01/04  03:00:00,3693091.763216409,1599911.0752850324,0.0,0.0,72251.3951376197,1991354.054821578
 01/04  04:00:00,3736508.1269506947,1624938.8904650547,0.0,0.0,72251.3951376197,2009742.6033758428
