Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,2817732.3325633975,712645.1506602785,0.0,0.0,72251.3951376197,2003260.5487933212
 01/01  02:00:00,2786199.219361118,687065.28444387,0.0,0.0,72251.3951376197,1997307.30180745
 01/01  03:00:00,2789667.682951428,696486.995020052,0.0,0.0,72251.3951376197,1991354.054821578
 01/01  04:00:00,2808116.646620211,696547.4101345708,0.0,0.0,72251.3951376197,2009742.6033758428
 01/01  05:00:00,2901350.139601493,698366.9679411779,0.0,0.0,72251.3951376197,2101156.5385505166
 01/01  06:00:00,3416702.047507782,689951.5009897988,0.0,0.0,146265.01942493743,2556696.7487241197
 01/01  07:00:00,3976903.906277977,686468.5981132272,0.0,0.0,295173.38257442194,2972759.0271332357
 01/01  08:00:00,3808221.726419639,712836.2068419371,0.0,0.0,72251.3951376197,3001274.1659389073
 01/01  09:00:00,4790448.192583994,716080.5443708857,0.0,0.0,72251.3951376197,3980899.234530231
 01/01  10:00:00,6108695.816825654,668851.5799924665,0.0,0.0,232907.9526184245,5188933.965449091
 01/01  11:00:00,5758732.285401665,650693.0154636569,0.0,0.0,72251.3951376197,5021643.195770215
 01/01  12:00:00,5516082.572570976,558594.6555652048,0.0,0.0,72251.3951376197,4875592.422529398
 01/01  13:00:00,5407900.873419588,464777.07784995984,0.0,0.0,72251.3951376197,4863157.120961005
 01/01  14:00:00,4827980.057794274,372879.8460776885,0.0,0.0,143768.5281295319,4304259.344071966
 01/01  15:00:00,5200774.008991981,404517.69152107445,0.0,0.0,367131.07285375864,4422052.905102062
 01/01  16:00:00,5001393.041349534,436786.51028274006,0.0,0.0,412655.32588762476,4144235.925708166
 01/01  17:00:00,4982902.181442651,498598.4956304483,0.0,0.0,628528.3967256347,3843559.4299241463
 01/01  18:00:00,8194767.0877817925,462339.919470237,0.0,0.0,1267336.4634911749,6441301.926451454
 01/01  19:00:00,6458216.994109685,602270.241293859,0.0,0.0,1468524.2914150346,4355918.403560863
 01/01  20:00:00,5926290.895121031,583790.4569887203,0.0,0.0,1384818.4068043774,3915890.934193334
 01/01  21:00:00,5606489.486640871,733909.0490152276,0.0,0.0,1095519.1213956156,3718553.780241587
 01/01  22:00:00,5060361.218301394,717978.8238819197,0.0,0.0,829716.2246494944,3445157.4743987033
