Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,584.7464394175331,351.01290282810726,935.7593422456403,3368733.632084305,1263646.450181186,0.0,0.0,72251.3951376197,2003260.5487933212
 01/01  02:00:00,583.0927596992356,296.9650859157299,880.0578456149656,3168208.2442138754,1069074.3092966278,0.0,0.0,72251.3951376197,1997307.30180745
 01/01  03:00:00,581.4390799809378,289.1439993190109,870.5830792999486,3134099.0854798155,1040918.3975484392,0.0,0.0,72251.3951376197,1991354.054821578
 01/01  04:00:00,586.5470101349001,280.7517744480167,867.2987845829168,3122275.6244985005,1010706.3880128603,0.0,0.0,72251.3951376197,2009742.6033758428
 01/01  05:00:00,611.939769905643,272.8940690022199,884.8338389078629,3185401.8200683063,982418.6484079915,0.0,0.0,72251.3951376197,2101156.5385505166
 01/01  06:00:00,757.4307073661064,259.2992544376451,1016.7299618037515,3660227.8624935052,933477.3159755223,0.0,0.0,146265.01942493743,2556696.7487241197
 01/01  07:00:00,914.0098078235416,244.30040980192229,1158.3102176254638,4169916.78345167,879481.4752869203,0.0,0.0,295173.38257442194,2972759.0271332357
 01/01  08:00:00,859.829310993806,238.40175602991826,1098.231067023724,3953631.8412854075,858246.3217077057,0.0,0.0,72251.3951376197,3001274.1659389073
 01/01  09:00:00,1131.7687911703078,219.73809274318583,1351.5068839134938,4865424.782088578,791057.133875469,0.0,0.0,72251.3951376197,3980899.234530231
 01/01  10:00:00,1511.0678435647744,229.82263720117567,1740.8904807659499,6267205.730757421,827361.4939242323,0.0,0.0,232907.9526184245,5188933.965449091
 01/01  11:00:00,1418.899797205002,245.5836645098771,1664.483461714879,5992140.462173564,884101.1922355575,0.0,0.0,72251.3951376197,5021643.195770215
 01/01  12:00:00,1377.0799769460477,250.5372712809294,1627.6172482269772,5859422.093617117,901934.1766113458,0.0,0.0,72251.3951376197,4875592.422529398
 01/01  13:00:00,1373.0899432137853,256.81559056538515,1629.9055337791706,5867659.921605015,924536.1260353867,0.0,0.0,72251.3951376197,4863157.120961005
 01/01  14:00:00,1237.5278365879403,263.60730566092934,1501.1351422488697,5404086.51209593,948986.3003793457,0.0,0.0,143768.5281295319,4304259.344071966
 01/01  15:00:00,1332.2934215196963,267.0235110797653,1599.3169325994618,5757540.957358061,961284.6398871548,0.0,0.0,367131.07285375864,4422052.905102062
 01/01  16:00:00,1267.946258629665,272.35860379214785,1540.3048624218127,5545097.504718526,980490.9736517321,0.0,0.0,412655.32588762476,4144235.925708166
 01/01  17:00:00,1245.639912725612,288.96225973067544,1534.6021724562872,5524567.820842635,1040264.1350304316,0.0,0.0,628528.3967256347,3843559.4299241463
 01/01  18:00:00,2147.8964356420984,279.35769058478905,2427.254126226888,8738114.854416797,1005687.6861052405,0.0,0.0,1267336.4634911749,6441301.926451454
 01/01  19:00:00,1626.6518757821739,328.1336320121334,1954.7855077943073,7037227.828059506,1181281.0752436803,0.0,0.0,1468524.2914150346,4355918.403560863
 01/01  20:00:00,1484.0278994811977,321.57198705458546,1805.599886535783,6500159.591528819,1157659.1533965077,0.0,0.0,1384818.4068043774,3915890.934193334
 01/01  21:00:00,1353.494566007123,380.28752629817564,1733.7820923052986,6241615.532299075,1369035.0946734324,0.0,0.0,1095519.1213956156,3718553.780241587
 01/01  22:00:00,1206.217331783187,379.1796213701039,1585.3969531532912,5707429.031351848,1365046.636932374,0.0,0.0,829716.2246494944,3445157.4743987033
 01/01  23:00:00,778.3714546868878,405.4010676930084,1183.7725223798961,4261581.080567626,1459443.84369483,0.0,0.0,319550.8858119115,2424078.8150724447
 01/01  24:00:00,589.4362244832162,432.04740331422875,1021.483627797445,3677341.0600708015,1555370.6519312235,0.0,0.0,72251.3951376197,2009213.7957791926
 01/02  01:00:00,584.7464394175331,451.66037730430196,1036.4068167218352,3731064.5401986064,1625977.358295487,0.0,0.0,72251.3951376197,2003260.5487933212
 01/02  02:00:00,583.0927596992356,462.4994108958156,1045.5921705950511,3764131.8141421834,1664997.879224936,0.0,0.0,72251.3951376197,1997307.30180745
 01/02  03:00:00,581.4390799809378,471.84106134131014,1053.280141322248,3791808.508760093,1698627.8208287167,0.0,0.0,72251.3951376197,1991354.054821578
 01/02  04:00:00,586.5470101349001,476.239398328729,1062.7864084636292,3826031.0704690646,1714461.8339834244,0.0,0.0,72251.3951376197,2009742.6033758428
 01/02  05:00:00,629.4238404402439,477.5725500707123,1106.9963905109562,3985187.0058394424,1719261.1802545642,0.0,0.0,73242.64903432484,2163107.9385783747
 01/02  06:00:00,657.6636891216713,481.95268168427197,1139.6163708059432,4102618.9349013953,1735029.654063379,0.0,0.0,72251.3951376197,2271549.107331471
 01/02  07:00:00,914.0098078235416,478.0639293278778,1392.0737371514194,5011465.45374511,1721030.1455803604,0.0,0.0,295173.38257442194,2972759.0271332357
 01/02  08:00:00,1105.1361605567795,467.7824245284248,1572.9185850852043,5662506.906306736,1684016.7283023295,0.0,0.0,362725.4999795135,3593904.7195237176
 01/02  09:00:00,1390.2569932385493,418.1197374050838,1808.376730643633,6510156.230317079,1505231.0546583016,0.0,0.0,383284.840059324,4600423.317054195
 01/02  10:00:00,1381.055384282934,355.3308153112556,1736.3861995941897,6250990.318539083,1279190.9351205202,0.0,0.0,72251.3951376197,4881545.66951527
 01/02  11:00:00,1418.899797205002,301.89856437553505,1720.7983615805372,6194874.101689934,1086834.831751926,0.0,0.0,72251.3951376197,5021643.195770215
 01/02  12:00:00,1377.0799769460477,257.2610130140218,1634.3409899600692,5883627.563856251,926139.6468504783,0.0,0.0,72251.3951376197,4875592.422529398
 01/02  13:00:00,1508.187662321008,215.2787737655736,1723.4664360865818,6204479.169911694,775003.5855560648,0.0,0.0,216754.1854128591,5205006.119471768
 01/02  14:00:00,1439.9221885104064,185.01502247726881,1624.9372109876751,5849773.959555631,666054.0809181677,0.0,0.0,358319.9271052684,4818327.612017108
 01/02  15:00:00,1332.2934215196963,186.96007427669178,1519.253495796388,5469312.584866997,673056.2673960903,0.0,0.0,367131.07285375864,4422052.905102062
 01/02  16:00:00,1381.2236851712485,209.68224224443574,1590.9059274156843,5727261.338696463,754856.0720799686,0.0,0.0,412655.32588762476,4552034.661257867
 01/02  17:00:00,1612.8139289009678,241.41594979443948,1854.2298786954075,6675227.563303466,869097.4192599822,0.0,0.0,516920.55057809205,5276993.73430297
 01/02  18:00:00,1157.0063147335757,276.9041284944916,1433.9104432280672,5162077.595621042,996854.8625801698,0.0,0.0,669647.0768852558,3471786.8777866904
 01/02  19:00:00,1163.1981032718188,326.69271016794403,1489.8908134397627,5363606.928383146,1176093.7566045986,0.0,0.0,770975.2529928931,3385033.860945725
 01/02  20:00:00,1059.553204472835,313.1564599970403,1372.7096644698754,4941754.79209155,1127363.255989345,0.0,0.0,728388.0485418572,3044212.390425749
 01/02  21:00:00,1531.6437317751977,372.27484468094116,1903.918576456139,6854106.875242101,1340189.4408513885,0.0,0.0,583004.1436917688,4872405.754710503
 01/02  22:00:00,6902.98520979306,632.9375760512121,7535.922785844272,27129322.029039375,2278575.2737843636,0.0,0.0,829716.2246494944,23953521.83523424
 01/02  23:00:00,1171.551233250788,362.8060015562052,1534.3572348069931,5523686.045305176,1306101.6056023387,0.0,0.0,731325.0971246872,3427751.8065897105
 01/02  24:00:00,664.0405030364357,347.1755040672425,1011.2160071036783,3640377.625573241,1249831.8146420734,0.0,0.0,144796.49513352237,2205244.09857488
 01/03  01:00:00,584.7464394175331,355.3233924808177,940.0698318983509,3384251.394834063,1279164.2129309438,0.0,0.0,72251.3951376197,2003260.5487933212
 01/03  02:00:00,583.0927596992356,356.1121221818238,939.2048818810594,3381137.574771813,1282003.6398545657,0.0,0.0,72251.3951376197,1997307.30180745
 01/03  03:00:00,581.4390799809378,354.7911463060748,936.2302262870126,3370428.8146332456,1277248.1267018693,0.0,0.0,72251.3951376197,1991354.054821578
 01/03  04:00:00,586.5470101349001,352.8441938873193,939.3912040222194,3381808.33447999,1270239.0979943494,0.0,0.0,72251.3951376197,2009742.6033758428
 01/03  05:00:00,629.4238404402438,353.0831261687932,982.506966609037,3537025.079792533,1271099.2542076556,0.0,0.0,73242.64903432484,2163107.9385783747
 01/03  06:00:00,781.8632420892943,351.89326669238505,1133.7565087816793,4081523.4316140455,1266815.7600925863,0.0,0.0,164768.42549676687,2626150.4676557668
 01/03  07:00:00,734.991568288729,352.3568295718843,1087.3483978606132,3914454.2322982075,1268484.5864587836,0.0,0.0,72251.3951376197,2551215.3522447124
 01/03  08:00:00,859.829310993806,350.9695547757118,1210.7988657695178,4358875.9167702645,1263490.3971925622,0.0,0.0,72251.3951376197,3001274.1659389073
 01/03  09:00:00,1131.7687911703078,342.26605850342366,1474.0348496737315,5306525.458825434,1232157.810612325,0.0,0.0,72251.3951376197,3980899.234530231
 01/03  10:00:00,1381.055384282934,317.612918523155,1698.668302806089,6115205.890101921,1143406.506683358,0.0,0.0,72251.3951376197,4881545.66951527
 01/03  11:00:00,1418.899797205002,299.22051565023486,1718.1203128552368,6185233.126278852,1077193.8563408456,0.0,0.0,72251.3951376197,5021643.195770215
 01/03  12:00:00,1591.6873789003414,280.8958177792842,1872.5831966796256,6741299.508046653,1011224.944005423,0.0,0.0,72251.3951376197,5648179.069564857
 01/03  13:00:00,5426.885978367921,217.67508583743344,5644.561064205354,20320419.831139274,783630.3090147603,0.0,0.0,361256.9756880985,19167817.266965415
 01/03  14:00:00,4000.529399118862,202.68547995922347,4203.214879078086,15131573.564681109,729667.7278532046,0.0,0.0,215285.66112144405,14179547.836191375
 01/03  15:00:00,2881.0777291952195,212.29093858187494,3093.3686677770947,11136127.20399754,764247.3788947498,0.0,0.0,72251.3951376197,10292556.090450084
 01/03  16:00:00,972.5012810321437,254.7261898716032,1227.227470903747,4418018.895253489,917014.2835377714,0.0,0.0,72251.3951376197,3421037.9371070946
 01/03  17:00:00,1269.5589622914085,270.75412707825257,1540.3130893696612,5545127.121730779,974714.8574817094,0.0,0.0,516920.55057809205,4041275.8545085564
 01/03  18:00:00,4641.875839470573,399.7182720480493,5041.594111518623,18149738.80146704,1438985.7793729776,0.0,0.0,968491.7701882153,15718472.473536924
 01/03  19:00:00,5136.4165518608415,471.78071982201743,5608.197271682859,20189510.178058293,1698410.5913592624,0.0,0.0,1468524.2914150346,16991071.237444066
 01/03  20:00:00,3296.466724146534,255.31859660469812,3551.785320751232,12786427.154704435,919146.9477769133,0.0,0.0,1384818.4068043774,10440670.702988544
 01/03  21:00:00,2448.3208935315274,293.6437696794208,2741.964663210949,9871072.787559416,1057117.570845915,0.0,0.0,1095519.1213956156,7659928.559329444
 01/03  22:00:00,1206.217331783187,297.2326582723981,1503.4499900555852,5412419.964200107,1070037.5697806333,0.0,0.0,829716.2246494944,3445157.4743987033
 01/03  23:00:00,599.397907739685,311.42698308721475,910.8248908268998,3278969.606976839,1121137.1391139731,0.0,0.0,72251.3951376197,2027073.5367368069
 01/03  24:00:00,589.4362244832162,322.5520013894779,911.9882258726941,3283157.6131416988,1161187.2050021202,0.0,0.0,72251.3951376197,2009213.7957791926
 01/04  01:00:00,584.7464394175331,330.59647252620414,915.3429119437371,3295234.482997454,1190147.3010943346,0.0,0.0,72251.3951376197,2003260.5487933212
 01/04  02:00:00,583.0927596992356,331.1560698855609,914.2488295847965,3291295.786505267,1192161.8515880192,0.0,0.0,72251.3951376197,1997307.30180745
 01/04  03:00:00,581.4390799809378,331.9469408584346,913.3860208393723,3288189.6750217406,1195008.9870903643,0.0,0.0,72251.3951376197,1991354.054821578
 01/04  04:00:00,586.5470101349001,334.38767794125715,920.9346880761574,3315364.877074166,1203795.640588526,0.0,0.0,72251.3951376197,2009742.6033758428
 01/04  05:00:00,664.3919815094456,335.4469300661549,999.8389115756004,3599420.081672162,1207608.9482381577,0.0,0.0,75225.15682773515,2287010.738634091
