Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,3368733.632084305,1263646.450181186,0.0,0.0,72251.3951376197,2003260.5487933212
 01/01  02:00:00,3168208.2442138754,1069074.3092966278,0.0,0.0,72251.3951376197,1997307.30180745
 01/01  03:00:00,3134099.0854798155,1040918.3975484392,0.0,0.0,72251.3951376197,1991354.054821578
 01/01  04:00:00,3122275.6244985005,1010706.3880128603,0.0,0.0,72251.3951376197,2009742.6033758428
 01/01  05:00:00,3185401.8200683063,982418.6484079915,0.0,0.0,72251.3951376197,2101156.5385505166
 01/01  06:00:00,3660227.8624935052,933477.3159755223,0.0,0.0,146265.01942493743,2556696.7487241197
 01/01  07:00:00,4169916.78345167,879481.4752869203,0.0,0.0,295173.38257442194,2972759.0271332357
 01/01  08:00:00,3953631.8412854075,858246.3217077057,0.0,0.0,72251.3951376197,3001274.1659389073
 01/01  09:00:00,4865424.782088578,791057.133875469,0.0,0.0,72251.3951376197,3980899.234530231
 01/01  10:00:00,6267205.730757421,827361.4939242323,0.0,0.0,232907.9526184245,5188933.965449091
 01/01  11:00:00,5992140.462173564,884101.1922355575,0.0,0.0,72251.3951376197,5021643.195770215
 01/01  12:00:00,5859422.093617117,901934.1766113458,0.0,0.0,72251.3951376197,4875592.422529398
 01/01  13:00:00,5867659.921605015,924536.1260353867,0.0,0.0,72251.3951376197,4863157.120961005
 01/01  14:00:00,5404086.51209593,948986.3003793457,0.0,0.0,143768.5281295319,4304259.344071966
 01/01  15:00:00,5757540.957358061,961284.6398871548,0.0,0.0,367131.07285375864,4422052.905102062
 01/01  16:00:00,5545097.504718526,980490.9736517321,0.0,0.0,412655.32588762476,4144235.925708166
 01/01  17:00:00,5524567.820842635,1040264.1350304316,0.0,0.0,628528.3967256347,3843559.4299241463
 01/01  18:00:00,8738114.854416797,1005687.6861052405,0.0,0.0,1267336.4634911749,6441301.926451454
 01/01  19:00:00,7037227.828059506,1181281.0752436803,0.0,0.0,1468524.2914150346,4355918.403560863
 01/01  20:00:00,6500159.591528819,1157659.1533965077,0.0,0.0,1384818.4068043774,3915890.934193334
 01/01  21:00:00,6241615.532299075,1369035.0946734324,0.0,0.0,1095519.1213956156,3718553.780241587
 01/01  22:00:00,5707429.031351848,1365046.636932374,0.0,0.0,829716.2246494944,3445157.4743987033
 01/01  23:00:00,4261581.080567626,1459443.84369483,0.0,0.0,319550.8858119115,2424078.8150724447
 01/01  24:00:00,3677341.0600708015,1555370.6519312235,0.0,0.0,72251.3951376197,2009213.7957791926
 01/02  01:00:00,3731064.5401986064,1625977.358295487,0.0,0.0,72251.3951376197,2003260.5487933212
 01/02  02:00:00,3764131.8141421834,1664997.879224936,0.0,0.0,72251.3951376197,1997307.30180745
 01/02  03:00:00,3791808.508760093,1698627.8208287167,0.0,0.0,72251.3951376197,1991354.054821578
 01/02  04:00:00,3826031.0704690646,1714461.8339834244,0.0,0.0,72251.3951376197,2009742.6033758428
 01/02  05:00:00,3985187.0058394424,1719261.1802545642,0.0,0.0,73242.64903432484,2163107.9385783747
 01/02  06:00:00,4102618.9349013953,1735029.654063379,0.0,0.0,72251.3951376197,2271549.107331471
 01/02  07:00:00,5011465.45374511,1721030.1455803604,0.0,0.0,295173.38257442194,2972759.0271332357
 01/02  08:00:00,5662506.906306736,1684016.7283023295,0.0,0.0,362725.4999795135,3593904.7195237176
 01/02  09:00:00,6510156.230317079,1505231.0546583016,0.0,0.0,383284.840059324,4600423.317054195
 01/02  10:00:00,6250990.318539083,1279190.9351205202,0.0,0.0,72251.3951376197,4881545.66951527
 01/02  11:00:00,6194874.101689934,1086834.831751926,0.0,0.0,72251.3951376197,5021643.195770215
 01/02  12:00:00,5883627.563856251,926139.6468504783,0.0,0.0,72251.3951376197,4875592.422529398
 01/02  13:00:00,6204479.169911694,775003.5855560648,0.0,0.0,216754.1854128591,5205006.119471768
 01/02  14:00:00,5849773.959555631,666054.0809181677,0.0,0.0,358319.9271052684,4818327.612017108
 01/02  15:00:00,5469312.584866997,673056.2673960903,0.0,0.0,367131.07285375864,4422052.905102062
 01/02  16:00:00,5727261.338696463,754856.0720799686,0.0,0.0,412655.32588762476,4552034.661257867
 01/02  17:00:00,6675227.563303466,869097.4192599822,0.0,0.0,516920.55057809205,5276993.73430297
 01/02  18:00:00,5162077.595621042,996854.8625801698,0.0,0.0,669647.0768852558,3471786.8777866904
 01/02  19:00:00,5363606.928383146,1176093.7566045986,0.0,0.0,770975.2529928931,3385033.860945725
 01/02  20:00:00,4941754.79209155,1127363.255989345,0.0,0.0,728388.0485418572,3044212.390425749
 01/02  21:00:00,6854106.875242101,1340189.4408513885,0.0,0.0,583004.1436917688,4872405.754710503
 01/02  22:00:00,27129322.029039375,2278575.2737843636,0.0,0.0,829716.2246494944,23953521.83523424
 01/02  23:00:00,5523686.045305176,1306101.6056023387,0.0,0.0,731325.0971246872,3427751.8065897105
 01/02  24:00:00,3640377.625573241,1249831.8146420734,0.0,0.0,144796.49513352237,2205244.09857488
 01/03  01:00:00,3384251.394834063,1279164.2129309438,0.0,0.0,72251.3951376197,2003260.5487933212
 01/03  02:00:00,3381137.574771813,1282003.6398545657,0.0,0.0,72251.3951376197,1997307.30180745
 01/03  03:00:00,3370428.8146332456,1277248.1267018693,0.0,0.0,72251.3951376197,1991354.054821578
 01/03  04:00:00,3381808.33447999,1270239.0979943494,0.0,0.0,72251.3951376197,2009742.6033758428
 01/03  05:00:00,3537025.079792533,1271099.2542076556,0.0,0.0,73242.64903432484,2163107.9385783747
 01/03  06:00:00,4081523.4316140455,1266815.7600925863,0.0,0.0,164768.42549676687,2626150.4676557668
 01/03  07:00:00,3914454.2322982075,1268484.5864587836,0.0,0.0,72251.3951376197,2551215.3522447124
 01/03  08:00:00,4358875.9167702645,1263490.3971925622,0.0,0.0,72251.3951376197,3001274.1659389073
 01/03  09:00:00,5306525.458825434,1232157.810612325,0.0,0.0,72251.3951376197,3980899.234530231
 01/03  10:00:00,6115205.890101921,1143406.506683358,0.0,0.0,72251.3951376197,4881545.66951527
 01/03  11:00:00,6185233.126278852,1077193.8563408456,0.0,0.0,72251.3951376197,5021643.195770215
 01/03  12:00:00,6741299.508046653,1011224.944005423,0.0,0.0,72251.3951376197,5648179.069564857
 01/03  13:00:00,20320419.831139274,783630.3090147603,0.0,0.0,361256.9756880985,19167817.266965415
