Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,584.7464394175331,268.5095926516384,853.2560320691715,3071721.7154490175,966634.5335458983,0.0,0.0,72251.3951376197,2003260.5487933212
 01/01  02:00:00,583.0927596992356,269.16108597398085,852.2538456732165,3068113.8444235786,968979.9095063311,0.0,0.0,72251.3951376197,1997307.30180745
 01/01  03:00:00,581.4390799809378,279.6023385212964,861.0414185022343,3099749.1066080434,1006568.4186766671,0.0,0.0,72251.3951376197,1991354.054821578
 01/01  04:00:00,586.5470101349001,289.4653931107466,876.0124032456467,3153644.6516843284,1042075.415198688,0.0,0.0,72251.3951376197,2009742.6033758428
 01/01  05:00:00,611.939769905643,299.3880544553517,911.3278243609947,3280780.167699581,1077796.9960392662,0.0,0.0,72251.3951376197,2101156.5385505166
 01/01  06:00:00,757.4307073661064,301.8902181614398,1059.320925527546,3813555.3318991666,1086804.7853811833,0.0,0.0,146265.01942493743,2556696.7487241197
 01/01  07:00:00,914.0098078235416,300.67850178899835,1214.6883096125398,4372877.914605144,1082442.606440394,0.0,0.0,295173.38257442194,2972759.0271332357
 01/01  08:00:00,859.829310993806,303.0793437728039,1162.90865476661,4186471.157159796,1091085.637582094,0.0,0.0,72251.3951376197,3001274.1659389073
 01/01  09:00:00,1131.7687911703078,292.3900405115601,1424.158831681868,5126971.794054725,1052604.1458416162,0.0,0.0,72251.3951376197,3980899.234530231
 01/01  10:00:00,1511.0678435647744,272.3004000355656,1783.36824360034,6420125.6769612245,980281.4401280361,0.0,0.0,232907.9526184245,5188933.965449091
 01/01  11:00:00,1418.899797205002,254.8477548326154,1673.7475520376172,6025491.187335422,917451.9173974155,0.0,0.0,72251.3951376197,5021643.195770215
 01/01  12:00:00,1377.0799769460477,239.57576846932795,1616.6557454153756,5819960.683495353,862472.7664895806,0.0,0.0,72251.3951376197,4875592.422529398
 01/01  13:00:00,1373.0899432137853,228.27581885703518,1601.3657620708207,5764916.743454955,821792.9478853267,0.0,0.0,72251.3951376197,4863157.120961005
 01/01  14:00:00,1237.5278365879403,222.31648101257164,1459.844317600512,5255439.543361843,800339.3316452578,0.0,0.0,143768.5281295319,4304259.344071966
 01/01  15:00:00,1332.2934215196963,217.04703632653607,1549.3404578462325,5577625.648246436,781369.3307755298,0.0,0.0,367131.07285375864,4422052.905102062
 01/01  16:00:00,1267.946258629665,214.95004877257074,1482.8963074022356,5338426.706648049,773820.1755812546,0.0,0.0,412655.32588762476,4144235.925708166
 01/01  17:00:00,1245.639912725612,223.59579007513872,1469.235702800751,5289248.530082703,804944.8442704994,0.0,0.0,628528.3967256347,3843559.4299241463
