Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,619.539928306601,677.9423947541262,1297.4823230607271,4670936.363018619,2260592.6211148542,180000.0,0.0,69806.62318693068,2135484.153313265
 01/01  02:00:00,646.9534194774847,738.1936437680494,1385.147063245534,4986529.427683922,2477497.1175649776,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/01  03:00:00,614.366910648368,374.62818894938533,988.9950995977533,3560382.358551912,1168661.4802177874,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/01  04:00:00,611.7804018192516,447.3626286632697,1059.1430304825212,3812914.909737076,1430505.463187771,180000.0,0.0,69806.62318693068,2107549.857958807
 01/01  05:00:00,609.1938929901353,478.0281968282432,1087.2220898183787,3913999.5233461624,1540901.5085816756,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  06:00:00,607.8323187834195,492.7548156815569,1100.5871344649763,3962113.6840739157,1593917.336453605,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  07:00:00,1004.9400002003982,492.67982347388755,1497.619823674286,5391431.365227429,1593647.364505995,180000.0,0.0,284607.12496091414,3314114.836866501
 01/01  08:00:00,7692.007380185477,521.2879634330914,8213.295343618569,29567863.237026848,1696636.6683591292,180000.0,0.0,351157.04970301845,27321552.10975337
 01/01  09:00:00,4143.698723747635,474.2368642830237,4617.935588030658,16624568.116910372,1527252.7114188853,180000.0,0.0,672579.0266489264,14226763.599313913
 01/01  10:00:00,1151.4816679931469,406.26886187895707,1557.7505298721037,5607901.9075395735,1282567.9027642454,180000.0,0.0,692402.408487,3437681.965173113
 01/01  11:00:00,1142.4809480711995,351.2571431079031,1493.7380911791024,5377457.128244769,1084525.7151884513,180000.0,0.0,672579.0266489264,3428370.533388294
 01/01  12:00:00,1018.9208955875447,683.2972752154585,1702.2181708030032,6127985.414890812,2279870.1907756515,180000.0,0.0,502664.32517972396,3157281.4536951426
 01/01  13:00:00,895.9868974542592,531.9383988850936,1427.9252963393528,5140531.06682167,1734978.235986337,180000.0,0.0,348325.138011865,2870692.136631233
 01/01  14:00:00,895.0489692948593,456.5163729495447,1351.5653422444038,4865635.232079854,1463458.9426183607,180000.0,0.0,345493.2263207117,2870692.136631233
 01/01  15:00:00,887.5369354858279,434.1643963239376,1321.7013318097654,4758124.794515155,1382991.826766175,180000.0,0.0,352573.0055485951,2836569.0356908366
 01/01  16:00:00,914.1585576766525,441.0442114688047,1355.2027691454573,4878729.968923646,1407759.161287697,180000.0,0.0,385139.98999685893,2899295.261446855
 01/01  17:00:00,1135.852141803907,465.2968259241444,1601.1489677280513,5764136.283820985,1495068.5733269197,180000.0,0.0,671871.0487261381,3406848.697796888
 01/01  18:00:00,1544.0077234208543,491.38633928784435,2035.3940627086986,7327418.625751315,1588990.8214362399,180000.0,0.0,1156835.9258361536,4381440.5802195305
 01/01  19:00:00,2396.698441275803,511.7269839324071,2908.42542520821,10470331.530749556,1662217.1421566657,180000.0,0.0,1396132.4637386135,7205295.07040265
 01/01  20:00:00,1867.0189779785803,546.3842814830018,2413.4032594615824,8688251.734061697,1786983.413338807,180000.0,0.0,1219137.9830415277,5466729.408306755
 01/01  21:00:00,1217.2298875729457,571.530905165756,1788.7607927387016,6439538.853859326,1877511.2585967216,180000.0,0.0,865149.0216473558,3467317.272490799
 01/01  22:00:00,1427.5052104755496,581.320444943424,2008.8256554189738,7231772.359508306,1912753.6017963267,180000.0,0.0,461601.60565800004,4620231.035371921
 01/01  23:00:00,1022.0358912829461,599.1528968382577,1621.1887881212037,5836279.637236333,1976950.4286177275,180000.0,0.0,404963.3718349325,3224804.535659224
 01/01  24:00:00,624.6982995261804,624.3055445491443,1249.0038440753247,4496413.838671169,2067499.9603769197,180000.0,0.0,69806.62318693068,2144795.5850980845
 01/02  01:00:00,619.539928306601,629.0577421110991,1248.5976704177,4494951.613503721,2084607.8715999569,180000.0,0.0,69806.62318693068,2135484.153313265
 01/02  02:00:00,646.9534194774847,631.6025109282082,1278.5559304056928,4602801.349460495,2093769.0393415494,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/02  03:00:00,614.366910648368,281.44817042743665,895.8150810758048,3224934.291872897,833213.4135387721,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/02  04:00:00,611.7804018192516,363.4461045806346,975.2265063998861,3510815.4230395905,1128405.9764902845,180000.0,0.0,69806.62318693068,2107549.857958807
 01/02  05:00:00,609.1938929901353,412.245652364761,1021.4395453548964,3677182.363277626,1304084.3485131394,180000.0,0.0,69806.62318693068,2098238.4261739883
