Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,3446194.083428701,1080850.341524937,135000.0,0.0,69806.62318693068,2135484.153313265
 01/01  02:00:00,3275510.40967254,946478.0995535955,0.0,0.0,69806.62318693068,2234172.7215284463
 01/01  03:00:00,2374487.181805407,27766.303471282266,135000.0,0.0,69806.62318693068,2116861.2897436265
 01/01  04:00:00,2501521.665122282,119112.21857297685,180000.0,0.0,69806.62318693068,2107549.857958807
 01/01  05:00:00,2621223.2492673756,248125.2345028888,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  06:00:00,2709627.7638130235,341431.4161927132,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  07:00:00,4192909.8417527974,395125.8410313643,180000.0,0.0,284607.12496091414,3314114.836866501
 01/01  08:00:00,28348745.982772976,477519.4141052583,180000.0,0.0,351157.04970301845,27321552.10975337
 01/01  09:00:00,15529388.072816446,432072.66732495936,180000.0,0.0,672579.0266489264,14226763.599313913
 01/01  10:00:00,4713680.063524488,388346.05874916026,180000.0,0.0,692402.408487,3437681.965173113
 01/01  11:00:00,4642796.261793801,349864.84873748233,180000.0,0.0,672579.0266489264,3428370.533388294
 01/01  12:00:00,5264668.664183661,1461553.4400685003,135000.0,0.0,502664.32517972396,3157281.4536951426
 01/01  13:00:00,4354033.291619151,1128480.4607838178,0.0,0.0,348325.138011865,2870692.136631233
 01/01  14:00:00,4380561.080470575,978384.7910090812,180000.0,0.0,345493.2263207117,2870692.136631233
 01/01  15:00:00,4293891.953802913,918758.9860539326,180000.0,0.0,352573.0055485951,2836569.0356908366
 01/01  16:00:00,4373059.448682126,902088.6410461763,180000.0,0.0,385139.98999685893,2899295.261446855
 01/01  17:00:00,5210771.259432834,941703.5489387678,180000.0,0.0,671871.0487261381,3406848.697796888
 01/01  18:00:00,6728707.542048902,990279.7377338272,180000.0,0.0,1156835.9258361536,4381440.5802195305
 01/01  19:00:00,9804026.806232236,995912.4176393461,180000.0,0.0,1396132.4637386135,7205295.07040265
 01/01  20:00:00,7965809.521202277,1064541.200479388,180000.0,0.0,1219137.9830415277,5466729.408306755
 01/01  21:00:00,5715882.368409485,1153854.7731468803,180000.0,0.0,865149.0216473558,3467317.272490799
 01/01  22:00:00,6522049.583941389,1203030.826229411,180000.0,0.0,461601.60565800004,4620231.035371921
 01/01  23:00:00,5105634.422764882,1246305.2141462765,180000.0,0.0,404963.3718349325,3224804.535659224
 01/01  24:00:00,3744036.9847855493,1315123.1064912998,180000.0,0.0,69806.62318693068,2144795.5850980845
 01/02  01:00:00,3765604.0320785106,1355260.2901747471,180000.0,0.0,69806.62318693068,2135484.153313265
 01/02  02:00:00,3901921.2008459372,1392888.8907269924,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/02  03:00:00,2688306.573410384,296585.69507625856,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/02  04:00:00,2880788.267490579,498378.82094127306,180000.0,0.0,69806.62318693068,2107549.857958807
 01/02  05:00:00,2998087.608713051,624989.5939485643,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/02  06:00:00,3069653.6814423995,701457.3338220896,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/02  07:00:00,3468261.9108576607,759018.735523581,180000.0,0.0,177206.8740739224,2332974.2623661384
 01/02  08:00:00,4092337.638272913,796754.6647782014,180000.0,0.0,351157.04970301845,2745908.5145803606
