Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,619.539928306601,337.73620597914913,957.2761342857502,3446194.083428701,1080850.341524937,135000.0,0.0,69806.62318693068,2135484.153313265
 01/01  02:00:00,646.9534194774847,262.91058320933206,909.8640026868167,3275510.40967254,946478.0995535955,0.0,0.0,69806.62318693068,2234172.7215284463
 01/01  03:00:00,614.366910648368,45.21286207535618,659.5797727237242,2374487.181805407,27766.303471282266,135000.0,0.0,69806.62318693068,2116861.2897436265
 01/01  04:00:00,611.7804018192516,83.08672738138246,694.867129200634,2501521.665122282,119112.21857297685,180000.0,0.0,69806.62318693068,2107549.857958807
 01/01  05:00:00,609.1938929901353,118.92367625080246,728.1175692409378,2621223.2492673756,248125.2345028888,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  06:00:00,607.8323187834195,144.84206005353144,752.6743788369508,2709627.7638130235,341431.4161927132,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  07:00:00,1004.9400002003982,159.75717806426786,1164.697178264666,4192909.8417527974,395125.8410313643,180000.0,0.0,284607.12496091414,3314114.836866501
 01/01  08:00:00,7692.007380185477,182.64428169590508,7874.651661881382,28348745.982772976,477519.4141052583,180000.0,0.0,351157.04970301845,27321552.10975337
 01/01  09:00:00,4143.698723747635,170.02018536804425,4313.71890911568,15529388.072816446,432072.66732495936,180000.0,0.0,672579.0266489264,14226763.599313913
 01/01  10:00:00,1151.4816679931469,157.87390520810007,1309.355573201247,4713680.063524488,388346.05874916026,180000.0,0.0,692402.408487,3437681.965173113
 01/01  11:00:00,1142.4809480711995,147.18468020485622,1289.6656282760557,4642796.261793801,349864.84873748233,180000.0,0.0,672579.0266489264,3428370.533388294
 01/01  12:00:00,1018.9208955875447,443.4870666856946,1462.407962273239,5264668.664183661,1461553.4400685003,135000.0,0.0,502664.32517972396,3157281.4536951426
 01/01  13:00:00,895.9868974542592,313.46679466217165,1209.4536921164308,4354033.291619151,1128480.4607838178,0.0,0.0,348325.138011865,2870692.136631233
 01/01  14:00:00,895.0489692948593,321.7735530580781,1216.8225223529373,4380561.080470575,978384.7910090812,180000.0,0.0,345493.2263207117,2870692.136631233
 01/01  15:00:00,887.5369354858279,305.2108294594257,1192.7477649452537,4293891.953802913,918758.9860539326,180000.0,0.0,352573.0055485951,2836569.0356908366
 01/01  16:00:00,914.1585576766525,300.5801780683823,1214.7387357450348,4373059.448682126,902088.6410461763,180000.0,0.0,385139.98999685893,2899295.261446855
 01/01  17:00:00,1135.852141803907,311.5843191496577,1447.4364609535646,5210771.259432834,941703.5489387678,180000.0,0.0,671871.0487261381,3406848.697796888
 01/01  18:00:00,1544.0077234208543,325.0777049260631,1869.085428346917,6728707.542048902,990279.7377338272,180000.0,0.0,1156835.9258361536,4381440.5802195305
 01/01  19:00:00,2396.698441275803,326.6423382331517,2723.3407795089547,9804026.806232236,995912.4176393461,180000.0,0.0,1396132.4637386135,7205295.07040265
 01/01  20:00:00,1867.0189779785803,345.70588902205225,2212.7248670006325,7965809.521202277,1064541.200479388,180000.0,0.0,1219137.9830415277,5466729.408306755
 01/01  21:00:00,1217.2298875729457,370.51521476302224,1587.745102335968,5715882.368409485,1153854.7731468803,180000.0,0.0,865149.0216473558,3467317.272490799
 01/01  22:00:00,1427.5052104755496,384.1752295081697,1811.6804399837192,6522049.583941389,1203030.826229411,180000.0,0.0,461601.60565800004,4620231.035371921
 01/01  23:00:00,1022.0358912829461,396.19589281841013,1418.2317841013562,5105634.422764882,1246305.2141462765,180000.0,0.0,404963.3718349325,3224804.535659224
 01/01  24:00:00,624.6982995261804,415.3119740253611,1040.0102735515416,3744036.9847855493,1315123.1064912998,180000.0,0.0,69806.62318693068,2144795.5850980845
 01/02  01:00:00,619.539928306601,426.4611917152075,1046.0011200218087,3765604.0320785106,1355260.2901747471,180000.0,0.0,69806.62318693068,2135484.153313265
 01/02  02:00:00,646.9534194774847,436.9135807574979,1083.8670002349825,3901921.2008459372,1392888.8907269924,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/02  03:00:00,614.366910648368,132.3849152989607,746.7518259473287,2688306.573410384,296585.69507625856,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/02  04:00:00,611.7804018192516,188.43856137257583,800.2189631918274,2880788.267490579,498378.82094127306,180000.0,0.0,69806.62318693068,2107549.857958807
 01/02  05:00:00,609.1938929901353,223.60822054126783,832.802113531403,2998087.608713051,624989.5939485643,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/02  06:00:00,607.8323187834195,244.8492593950249,852.6815781784444,3069653.6814423995,701457.3338220896,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/02  07:00:00,702.567548703911,260.83853764543915,963.4060863493502,3468261.9108576607,759018.735523581,180000.0,0.0,177206.8740739224,2332974.2623661384
 01/02  08:00:00,865.4397148596422,271.32074021616705,1136.7604550758092,4092337.638272913,796754.6647782014,180000.0,0.0,351157.04970301845,2745908.5145803606
 01/02  09:00:00,817.1849835374728,276.2695889130184,1093.4545724504912,3936436.4608217683,814570.5200868663,180000.0,0.0,295686.97945255175,2628206.181753704
 01/02  10:00:00,818.4934890307635,275.22738699367756,1093.7208760244412,3937395.153687988,810818.5931772392,180000.0,0.0,303120.74764182937,2628206.181753704
 01/02  11:00:00,747.2592402222557,266.85173734822746,1014.1109775704831,3650799.519253739,780666.2544536189,180000.0,0.0,220393.5273640114,2457757.8844170114
 01/02  12:00:00,614.8500615945806,637.6016797857687,1252.4517413803492,4508826.268969257,2115366.047228768,180000.0,0.0,69806.62318693068,2135484.153313265
 01/02  13:00:00,619.5692211839082,533.3953314099278,1152.964552593836,4150672.3893378098,1740223.1930757402,180000.0,0.0,69806.62318693068,2154107.0168829034
