Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,619.539928306601,957.6696098931989,1577.2095381998001,5677954.33751928,3267610.5956155155,180000.0,0.0,69806.62318693068,2135484.153313265
 01/01  02:00:00,646.9534194774847,1127.3535305251103,1774.306950002595,6387505.020009343,3878472.7098903973,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/01  03:00:00,614.366910648368,721.0043297094908,1335.3712403578588,4807336.465288292,2415615.5869541666,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/01  04:00:00,611.7804018192516,812.2060744771817,1423.986476296433,5126351.31466716,2743941.868117854,180000.0,0.0,69806.62318693068,2107549.857958807
 01/01  05:00:00,609.1938929901353,854.5384161687355,1463.7323091588707,5269436.312971935,2896338.298207448,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  06:00:00,607.8323187834195,877.162163789431,1484.9944825728508,5345980.137262262,2977783.789641951,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  07:00:00,1004.9400002003982,877.1830953174525,1882.1230955178507,6775643.143864263,2977859.1431428287,180000.0,0.0,284607.12496091414,3314114.836866501
 01/01  08:00:00,7692.007380185477,901.786724944841,8593.794105130319,30937658.778469145,3066432.2098014276,180000.0,0.0,351157.04970301845,27321552.10975337
 01/01  09:00:00,4143.698723747635,821.9268966502914,4965.6256203979265,17876252.233432535,2778936.827941049,180000.0,0.0,672579.0266489264,14226763.599313913
 01/01  10:00:00,1151.4816679931469,717.2379718979217,1868.7196398910685,6727390.703607846,2402056.698832518,180000.0,0.0,692402.408487,3437681.965173113
 01/01  11:00:00,1142.4809480711995,628.8474228409352,1771.3283709121347,6376782.135283684,2083850.7222273666,180000.0,0.0,672579.0266489264,3428370.533388294
 01/01  12:00:00,1018.9208955875447,991.1776793615448,2010.0985749490897,7236354.869816722,3388239.6457015616,180000.0,0.0,502664.32517972396,3157281.4536951426
 01/01  13:00:00,895.9868974542592,819.2641269793144,1715.2510244335735,6174903.687960865,2769350.857125532,180000.0,0.0,348325.138011865,2870692.136631233
 01/01  14:00:00,895.0489692948593,721.8195082379987,1616.868477532858,5820726.5191182885,2418550.229656795,180000.0,0.0,345493.2263207117,2870692.136631233
 01/01  15:00:00,887.5369354858279,677.4323376679893,1564.969273153817,5633889.383353742,2258756.415604761,180000.0,0.0,352573.0055485951,2836569.0356908366
 01/01  16:00:00,914.1585576766525,672.1360029320407,1586.2945606086932,5710660.418191295,2239689.6105553466,180000.0,0.0,385139.98999685893,2899295.261446855
 01/01  17:00:00,1135.852141803907,706.0770299312744,1841.9291717351814,6630945.018246653,2361877.307752588,180000.0,0.0,671871.0487261381,3406848.697796888
 01/01  18:00:00,1544.0077234208543,738.7725584818564,2282.7802819027106,8218009.014849759,2479581.210534683,180000.0,0.0,1156835.9258361536,4381440.5802195305
 01/01  19:00:00,2396.698441275803,743.9397864572986,3140.6382277331018,11306297.619839165,2498183.2312462754,180000.0,0.0,1396132.4637386135,7205295.07040265
 01/01  20:00:00,1867.0189779785803,758.563829253342,2625.5828072319223,9452098.10603492,2550829.7853120314,180000.0,0.0,1219137.9830415277,5466729.408306755
 01/01  21:00:00,1217.2298875729457,775.3159119298396,1992.5457995027855,7173164.878210027,2611137.2829474225,180000.0,0.0,865149.0216473558,3467317.272490799
 01/01  22:00:00,1427.5052104755496,786.1176043568763,2213.622814832426,7969042.133396734,2650023.375684755,180000.0,0.0,461601.60565800004,4620231.035371921
 01/01  23:00:00,1022.0358912829461,793.3591467547174,1815.3950380376634,6535422.136935588,2676092.9283169825,180000.0,0.0,404963.3718349325,3224804.535659224
 01/01  24:00:00,624.6982995261804,796.7066575270708,1421.404957053251,5117057.845391704,2688143.9670974547,180000.0,0.0,69806.62318693068,2144795.5850980845
 01/02  01:00:00,619.539928306601,789.0152144398869,1408.555142746488,5070798.513887357,2660454.771983593,180000.0,0.0,69806.62318693068,2135484.153313265
 01/02  02:00:00,646.9534194774847,783.7765380767323,1430.729957554217,5150627.847195181,2641595.537076236,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/02  03:00:00,614.366910648368,394.0028995675127,1008.3698102158808,3630131.3167771706,1238410.4384430458,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/02  04:00:00,611.7804018192516,455.9318121256957,1067.7122139449473,3843763.97020181,1461354.5236525044,180000.0,0.0,69806.62318693068,2107549.857958807
 01/02  05:00:00,609.1938929901353,476.88143210562964,1086.075325095765,3909871.170344753,1536773.1555802668,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/02  06:00:00,607.8323187834195,479.27144199568886,1087.1037607791084,3913573.5388047905,1545377.1911844802,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/02  07:00:00,702.567548703911,460.93909323674734,1163.5066419406583,4188623.9109863695,1479380.7356522905,180000.0,0.0,177206.8740739224,2332974.2623661384
 01/02  08:00:00,865.4397148596422,442.03264458635414,1307.4723594459963,4706900.494005587,1411317.5205108747,180000.0,0.0,351157.04970301845,2745908.5145803606
 01/02  09:00:00,817.1849835374728,434.569794641861,1251.754778179334,4506317.201445602,1384451.2607106995,180000.0,0.0,295686.97945255175,2628206.181753704
 01/02  10:00:00,818.4934890307635,431.5869994108101,1250.0804884415736,4500289.758389665,1373713.1978789163,180000.0,0.0,303120.74764182937,2628206.181753704
 01/02  11:00:00,747.2592402222557,423.1534057733945,1170.41264599565,4213485.52558434,1343352.2607842202,180000.0,0.0,220393.5273640114,2457757.8844170114
 01/02  12:00:00,614.8500615945806,825.8763174458445,1440.726379040425,5186614.964545529,2793154.7428050404,180000.0,0.0,69806.62318693068,2135484.153313265
 01/02  13:00:00,619.5692211839082,700.224944863043,1319.794166046951,4751258.997769024,2340809.8015069547,180000.0,0.0,69806.62318693068,2154107.0168829034
 01/02  14:00:00,619.4179351609397,622.8454748200548,1242.2634099809943,4472148.27593158,2062243.7093521971,180000.0,0.0,69806.62318693068,2154107.0168829034
 01/02  15:00:00,619.4179351609397,582.2693040965121,1201.687239257452,4326074.061326826,1916169.4947474431,180000.0,0.0,69806.62318693068,2154107.0168829034
 01/02  16:00:00,1025.2965982112512,553.3229329213827,1578.6195311326337,5683030.312077482,1811962.5585169778,180000.0,0.0,464893.70299896586,3219638.4943693033
 01/02  17:00:00,1666.6407026618886,526.9292936986583,2193.5699963605466,7896851.986897969,1716945.4573151697,180000.0,0.0,772049.9248006886,5217508.640811071
 01/02  18:00:00,1952.7186766962748,512.8486054411901,2465.5672821374646,8876042.215694875,1666254.9795882842,180000.0,0.0,1156835.9258361536,5852800.012011045
 01/02  19:00:00,1681.8193739497685,502.0380861707108,2183.857460120479,7861886.856433725,1627337.110214559,180000.0,0.0,1396132.4637386135,4631730.428028926
