Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,619.539928306601,391.3823316332116,1010.9222599398126,3639320.1357833254,1228976.3938795617,180000.0,0.0,69806.62318693068,2135484.153313265
 01/01  02:00:00,646.9534194774847,401.43618575643677,1048.3896052339214,3774202.5788421175,1265170.2687231724,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/01  03:00:00,614.366910648368,103.60557995836709,717.9724906067352,2584700.9661842464,192980.0878501215,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/01  04:00:00,611.7804018192516,139.66111525249715,751.4415170717488,2705189.461458295,322780.0149089898,180000.0,0.0,69806.62318693068,2107549.857958807
 01/01  05:00:00,609.1938929901353,164.68205453135064,773.875947521486,2785953.4110773494,412855.3963128624,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  06:00:00,607.8323187834195,178.1048516831738,785.9371704665933,2829373.8136797356,461177.4660594256,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  07:00:00,1004.9400002003982,183.19088992407984,1188.130890124478,4277271.204448121,479487.20372668747,180000.0,0.0,284607.12496091414,3314114.836866501
 01/01  08:00:00,7692.007380185477,197.22480232927973,7889.2321825147565,28401235.857053127,530009.2883854071,180000.0,0.0,351157.04970301845,27321552.10975337
 01/01  09:00:00,4143.698723747635,182.5515911217803,4326.250314869416,15574501.133529896,477185.72803840914,180000.0,0.0,672579.0266489264,14226763.599313913
 01/01  10:00:00,1151.4816679931469,172.34901528211114,1323.830683275258,4765790.459790928,440456.4550156001,180000.0,0.0,692402.408487,3437681.965173113
 01/01  11:00:00,1142.4809480711995,165.88532347996977,1308.3662715511693,4710118.577584209,417187.16452789115,180000.0,0.0,672579.0266489264,3428370.533388294
 01/01  12:00:00,1018.9208955875447,499.50503282098373,1518.4259284085283,5466333.342270701,1618218.1181555414,180000.0,0.0,502664.32517972396,3157281.4536951426
 01/01  13:00:00,895.9868974542592,398.87792947853075,1294.8648269327898,4661513.376958044,1300960.5461227107,135000.0,0.0,348325.138011865,2870692.136631233
 01/01  14:00:00,895.0489692948593,363.95120261947557,1259.0001719143347,4532400.618891605,1130224.3294301121,180000.0,0.0,345493.2263207117,2870692.136631233
 01/01  15:00:00,887.5369354858279,350.1452935139239,1237.6822289997517,4455656.024399106,1080523.056650126,180000.0,0.0,352573.0055485951,2836569.0356908366
 01/01  16:00:00,914.1585576766525,345.8634856604689,1260.0220433371214,4536079.356013637,1065108.548377688,180000.0,0.0,385139.98999685893,2899295.261446855
 01/01  17:00:00,1135.852141803907,350.42202639372147,1486.2741681976286,5350587.005511463,1081519.2950173973,180000.0,0.0,671871.0487261381,3406848.697796888
 01/01  18:00:00,1544.0077234208543,351.6316540867293,1895.6393775075835,6824301.7590273,1085873.9547122256,180000.0,0.0,1156835.9258361536,4381440.5802195305
 01/01  19:00:00,2396.698441275803,339.6720272080729,2736.370468483876,9850933.686541952,1042819.2979490627,180000.0,0.0,1396132.4637386135,7205295.07040265
 01/01  20:00:00,1867.0189779785803,350.2368089949255,2217.255786973506,7982120.833104622,1080852.5123817318,180000.0,0.0,1219137.9830415277,5466729.408306755
 01/01  21:00:00,1217.2298875729457,368.2322826318978,1585.4621702048435,5707663.812737437,1145636.2174748322,180000.0,0.0,865149.0216473558,3467317.272490799
 01/01  22:00:00,1427.5052104755496,376.2477659988172,1803.7529764743667,6493510.71530772,1174491.9575957418,180000.0,0.0,461601.60565800004,4620231.035371921
 01/01  23:00:00,1022.0358912829461,383.09172019308426,1405.1276114760303,5058459.401313709,1199130.1926951034,180000.0,0.0,404963.3718349325,3224804.535659224
 01/01  24:00:00,624.6982995261804,394.9114492627864,1019.609748788967,3670595.0956402807,1241681.217346031,180000.0,0.0,69806.62318693068,2144795.5850980845
 01/02  01:00:00,619.539928306601,397.88673532897104,1017.4266636355721,3662735.98908806,1252392.247184296,180000.0,0.0,69806.62318693068,2135484.153313265
 01/02  02:00:00,646.9534194774847,398.9507540154756,1045.9041734929604,3765255.024574657,1256222.7144557121,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/02  03:00:00,614.366910648368,101.09205402732579,715.4589646756938,2575652.272832498,183931.39449837286,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/02  04:00:00,611.7804018192516,136.043902737375,747.8243045566264,2692167.4964038557,309758.0498545499,180000.0,0.0,69806.62318693068,2107549.857958807
 01/02  05:00:00,609.1938929901353,160.24286090652032,769.4367538966555,2769972.31402796,396874.2992634731,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/02  06:00:00,607.8323187834195,173.91211043612515,781.7444292195446,2814279.945190361,446083.5975700505,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/02  07:00:00,702.567548703911,185.86698884789888,888.4345375518099,3198364.335186516,489121.159852436,180000.0,0.0,177206.8740739224,2332974.2623661384
 01/02  08:00:00,865.4397148596422,193.80099533471164,1059.240710194354,3813266.5566996736,517683.5832049619,180000.0,0.0,351157.04970301845,2745908.5145803606
 01/02  09:00:00,817.1849835374728,197.48447719487862,1014.6694607323514,3652810.058636465,530944.117901563,180000.0,0.0,295686.97945255175,2628206.181753704
 01/02  10:00:00,818.4934890307635,201.01464373412807,1019.5081327648916,3670229.2779536094,543652.7174428612,180000.0,0.0,303120.74764182937,2628206.181753704
 01/02  11:00:00,747.2592402222557,202.91444518921162,950.1736854114673,3420625.267481282,550492.0026811619,180000.0,0.0,220393.5273640114,2457757.8844170114
 01/02  12:00:00,614.8500615945806,563.8031250605152,1178.6531866550956,4243151.471958345,1849691.2502178547,180000.0,0.0,69806.62318693068,2135484.153313265
 01/02  13:00:00,619.5692211839082,471.0459635243073,1090.6151847082156,3926214.6649495754,1515765.4686875064,180000.0,0.0,69806.62318693068,2154107.0168829034
