Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,4670936.363018619,2260592.6211148542,180000.0,0.0,69806.62318693068,2135484.153313265
 01/01  02:00:00,4986529.427683922,2477497.1175649776,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/01  03:00:00,3560382.358551912,1168661.4802177874,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/01  04:00:00,3812914.909737076,1430505.463187771,180000.0,0.0,69806.62318693068,2107549.857958807
 01/01  05:00:00,3913999.5233461624,1540901.5085816756,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  06:00:00,3962113.6840739157,1593917.336453605,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  07:00:00,5391431.365227429,1593647.364505995,180000.0,0.0,284607.12496091414,3314114.836866501
 01/01  08:00:00,29567863.237026848,1696636.6683591292,180000.0,0.0,351157.04970301845,27321552.10975337
 01/01  09:00:00,16624568.116910372,1527252.7114188853,180000.0,0.0,672579.0266489264,14226763.599313913
 01/01  10:00:00,5607901.9075395735,1282567.9027642454,180000.0,0.0,692402.408487,3437681.965173113
 01/01  11:00:00,5377457.128244769,1084525.7151884513,180000.0,0.0,672579.0266489264,3428370.533388294
 01/01  12:00:00,6127985.414890812,2279870.1907756515,180000.0,0.0,502664.32517972396,3157281.4536951426
 01/01  13:00:00,5140531.06682167,1734978.235986337,180000.0,0.0,348325.138011865,2870692.136631233
 01/01  14:00:00,4865635.232079854,1463458.9426183607,180000.0,0.0,345493.2263207117,2870692.136631233
 01/01  15:00:00,4758124.794515155,1382991.826766175,180000.0,0.0,352573.0055485951,2836569.0356908366
 01/01  16:00:00,4878729.968923646,1407759.161287697,180000.0,0.0,385139.98999685893,2899295.261446855
 01/01  17:00:00,5764136.283820985,1495068.5733269197,180000.0,0.0,671871.0487261381,3406848.697796888
 01/01  18:00:00,7327418.625751315,1588990.8214362399,180000.0,0.0,1156835.9258361536,4381440.5802195305
 01/01  19:00:00,10470331.530749556,1662217.1421566657,180000.0,0.0,1396132.4637386135,7205295.07040265
 01/01  20:00:00,8688251.734061697,1786983.413338807,180000.0,0.0,1219137.9830415277,5466729.408306755
 01/01  21:00:00,6439538.853859326,1877511.2585967216,180000.0,0.0,865149.0216473558,3467317.272490799
 01/01  22:00:00,7231772.359508306,1912753.6017963267,180000.0,0.0,461601.60565800004,4620231.035371921
 01/01  23:00:00,5836279.637236333,1976950.4286177275,180000.0,0.0,404963.3718349325,3224804.535659224
 01/01  24:00:00,4496413.838671169,2067499.9603769197,180000.0,0.0,69806.62318693068,2144795.5850980845
 01/02  01:00:00,4494951.613503721,2084607.8715999569,180000.0,0.0,69806.62318693068,2135484.153313265
