Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,3639320.1357833254,1228976.3938795617,180000.0,0.0,69806.62318693068,2135484.153313265
 01/01  02:00:00,3774202.5788421175,1265170.2687231724,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/01  03:00:00,2584700.9661842464,192980.0878501215,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/01  04:00:00,2705189.461458295,322780.0149089898,180000.0,0.0,69806.62318693068,2107549.857958807
 01/01  05:00:00,2785953.4110773494,412855.3963128624,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  06:00:00,2829373.8136797356,461177.4660594256,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/01  07:00:00,4277271.204448121,479487.20372668747,180000.0,0.0,284607.12496091414,3314114.836866501
 01/01  08:00:00,28401235.857053127,530009.2883854071,180000.0,0.0,351157.04970301845,27321552.10975337
 01/01  09:00:00,15574501.133529896,477185.72803840914,180000.0,0.0,672579.0266489264,14226763.599313913
 01/01  10:00:00,4765790.459790928,440456.4550156001,180000.0,0.0,692402.408487,3437681.965173113
 01/01  11:00:00,4710118.577584209,417187.16452789115,180000.0,0.0,672579.0266489264,3428370.533388294
 01/01  12:00:00,5466333.342270701,1618218.1181555414,180000.0,0.0,502664.32517972396,3157281.4536951426
 01/01  13:00:00,4661513.376958044,1300960.5461227107,135000.0,0.0,348325.138011865,2870692.136631233
 01/01  14:00:00,4532400.618891605,1130224.3294301121,180000.0,0.0,345493.2263207117,2870692.136631233
 01/01  15:00:00,4455656.024399106,1080523.056650126,180000.0,0.0,352573.0055485951,2836569.0356908366
 01/01  16:00:00,4536079.356013637,1065108.548377688,180000.0,0.0,385139.98999685893,2899295.261446855
 01/01  17:00:00,5350587.005511463,1081519.2950173973,180000.0,0.0,671871.0487261381,3406848.697796888
 01/01  18:00:00,6824301.7590273,1085873.9547122256,180000.0,0.0,1156835.9258361536,4381440.5802195305
 01/01  19:00:00,9850933.686541952,1042819.2979490627,180000.0,0.0,1396132.4637386135,7205295.07040265
 01/01  20:00:00,7982120.833104622,1080852.5123817318,180000.0,0.0,1219137.9830415277,5466729.408306755
 01/01  21:00:00,5707663.812737437,1145636.2174748322,180000.0,0.0,865149.0216473558,3467317.272490799
 01/01  22:00:00,6493510.71530772,1174491.9575957418,180000.0,0.0,461601.60565800004,4620231.035371921
 01/01  23:00:00,5058459.401313709,1199130.1926951034,180000.0,0.0,404963.3718349325,3224804.535659224
 01/01  24:00:00,3670595.0956402807,1241681.217346031,180000.0,0.0,69806.62318693068,2144795.5850980845
 01/02  01:00:00,3662735.98908806,1252392.247184296,180000.0,0.0,69806.62318693068,2135484.153313265
 01/02  02:00:00,3765255.024574657,1256222.7144557121,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/02  03:00:00,2575652.272832498,183931.39449837286,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/02  04:00:00,2692167.4964038557,309758.0498545499,180000.0,0.0,69806.62318693068,2107549.857958807
 01/02  05:00:00,2769972.31402796,396874.2992634731,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/02  06:00:00,2814279.945190361,446083.5975700505,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/02  07:00:00,3198364.335186516,489121.159852436,180000.0,0.0,177206.8740739224,2332974.2623661384
 01/02  08:00:00,3813266.5566996736,517683.5832049619,180000.0,0.0,351157.04970301845,2745908.5145803606
 01/02  09:00:00,3652810.058636465,530944.117901563,180000.0,0.0,295686.97945255175,2628206.181753704
 01/02  10:00:00,3670229.2779536094,543652.7174428612,180000.0,0.0,303120.74764182937,2628206.181753704
 01/02  11:00:00,3420625.267481282,550492.0026811619,180000.0,0.0,220393.5273640114,2457757.8844170114
 01/02  12:00:00,4243151.471958345,1849691.2502178547,180000.0,0.0,69806.62318693068,2135484.153313265
 01/02  13:00:00,3926214.6649495754,1515765.4686875064,180000.0,0.0,69806.62318693068,2154107.0168829034
 01/02  14:00:00,3731506.9459974114,1321602.379418028,180000.0,0.0,69806.62318693068,2154107.0168829034
 01/02  15:00:00,3632576.1052827863,1222671.5387034034,180000.0,0.0,69806.62318693068,2154107.0168829034
 01/02  16:00:00,5008266.694328776,1137198.9407682708,180000.0,0.0,464893.70299896586,3219638.4943693033
 01/02  17:00:00,7239647.319190052,1059740.7896072527,180000.0,0.0,772049.9248006886,5217508.640811071
 01/02  18:00:00,8244889.36984958,1035102.1337429917,180000.0,0.0,1156835.9258361536,5852800.012011045
 01/02  19:00:00,7255614.281102652,1021064.5348834848,180000.0,0.0,1396132.4637386135,4631730.428028926
 01/02  20:00:00,7989167.226426884,1021000.2195101036,180000.0,0.0,1383388.8611284234,5369377.21641375
 01/02  21:00:00,7553683.708884168,1021555.9203587798,180000.0,0.0,1129932.7647701963,5172633.722630743
 01/02  22:00:00,5728977.224361762,1014862.7051236993,180000.0,0.0,852405.4190371657,3624522.9835188393
 01/02  23:00:00,4157787.695823079,1030532.3017784613,180000.0,0.0,321174.1846729321,2576519.908247236
 01/02  24:00:00,3450014.733788105,1021100.8554938559,180000.0,0.0,69806.62318693068,2144795.5850980845
 01/03  01:00:00,3400888.8312983755,990545.0893946113,180000.0,0.0,69806.62318693068,2135484.153313265
 01/03  02:00:00,3487279.677078476,978247.3669595314,180000.0,0.0,69806.62318693068,2234172.7215284463
 01/03  03:00:00,2443843.241863336,52122.363529210634,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/03  04:00:00,2588890.9693501303,206481.52280082484,180000.0,0.0,69806.62318693068,2107549.857958807
 01/03  05:00:00,2792009.819785365,418911.80502087803,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/03  06:00:00,3304734.991879395,572949.1926495106,180000.0,0.0,141453.98897311106,2390180.5119973817
 01/03  07:00:00,3073800.9544146415,688071.0025900654,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/03  08:00:00,3142292.7350087697,738484.5492972411,180000.0,0.0,69806.62318693068,2135484.153313265
 01/03  09:00:00,4060545.3652735045,702249.1068981887,180000.0,0.0,370980.43154109205,2789343.047305577
 01/03  10:00:00,4003020.0316752414,637535.2307943201,180000.0,0.0,380892.12246012886,2789343.047305577
 01/03  11:00:00,3900841.9359483006,557848.0358673532,180000.0,0.0,370980.43154109205,2780031.6155207576
 01/03  12:00:00,6009874.558161758,1709421.3334756899,180000.0,0.0,358236.8289309019,3754046.9505148726
 01/03  13:00:00,6270257.027272965,1259730.722980839,180000.0,0.0,348325.138011865,4475665.610088026
 01/03  14:00:00,6021665.2211031355,1014515.4581848488,180000.0,0.0,345493.2263207117,4475665.610088026
 01/03  15:00:00,5897539.521595363,917433.0803895891,180000.0,0.0,352573.0055485951,4441542.509147629
 01/03  16:00:00,6017581.176689387,941636.8955966461,180000.0,0.0,385139.98999685893,4504268.734903648
 01/03  17:00:00,4929320.932403815,1043239.6410490741,180000.0,0.0,371086.6282295103,3324646.6991541917
 01/03  18:00:00,5184211.736195534,1086154.7558983795,180000.0,0.0,613108.8811347055,3284796.8009030577
 01/03  19:00:00,7786114.489511807,1016707.3332631649,180000.0,0.0,1396132.4637386135,5166587.838058403
 01/03  20:00:00,6668580.883709458,1017061.9887349972,180000.0,0.0,726385.3487808405,4709732.616819013
 01/03  21:00:00,5165394.066333444,999498.1894045385,180000.0,0.0,600117.4862515393,3336217.0895529157
 01/03  22:00:00,3489273.626144811,990928.1422536423,180000.0,0.0,69806.62318693068,2191352.744022181
 01/03  23:00:00,3452732.312490131,980634.5077262077,180000.0,0.0,69806.62318693068,2172729.8804525426
 01/03  24:00:00,3433035.0504562,1004121.1721619498,180000.0,0.0,69806.62318693068,2144795.5850980845
 01/04  01:00:00,3447878.212063065,1037534.4701593013,180000.0,0.0,69806.62318693068,2135484.153313265
 01/04  02:00:00,3665456.4234148283,1079049.1287187468,180000.0,0.0,74196.08630821842,2307158.242984295
 01/04  03:00:00,2749925.9885760867,104177.58101900904,180000.0,0.0,69806.62318693068,2370888.818966579
 01/04  04:00:00,2804296.816170732,201982.94133887018,180000.0,0.0,69806.62318693068,2327454.286241363
 01/04  05:00:00,2869485.5459865006,302893.3770290885,180000.0,0.0,72780.13046264173,2288759.073091203
 01/04  06:00:00,2714498.593864142,346302.2462438316,180000.0,0.0,69806.62318693068,2098238.4261739883
 01/04  07:00:00,2770618.599484031,384888.64765945496,180000.0,0.0,69806.62318693068,2116861.2897436265
 01/04  08:00:00,2802684.294803809,398876.10909228044,180000.0,0.0,69806.62318693068,2135484.153313265
 01/04  09:00:00,3751743.622844843,393447.36446952797,180000.0,0.0,370980.43154109205,2789343.047305577
 01/04  10:00:00,3783325.119444694,417840.3185637725,180000.0,0.0,380892.12246012886,2789343.047305577
 01/04  11:00:00,3118477.4520995338,484774.50493982655,180000.0,0.0,145100.07527547103,2296621.0188651383
