Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,1228547.2401972609,143211.44801310543,90000.0,0.0,65351.281774845425,910267.6850945245
 01/01  02:00:00,954875.4187649963,140575.6714416745,0.0,0.0,47510.71846471471,747072.2035438216
 01/01  03:00:00,949118.9443339073,141390.34736061303,0.0,0.0,47510.71846471471,740501.0531937941
 01/01  04:00:00,967432.9679352036,141933.72577180047,0.0,0.0,47510.71846471471,758271.6983839029
 01/01  05:00:00,1060717.2505057931,144421.9765318721,0.0,0.0,47510.71846471471,849067.730194421
 01/01  06:00:00,1322142.1468412767,149311.94382190253,90000.0,0.0,47510.71846471471,1019460.2989753755
 01/01  07:00:00,1697314.2460279856,154439.24464161412,180000.0,0.0,47510.71846471471,1300362.3506169287
 01/01  08:00:00,1954245.1852409807,140504.1900693814,0.0,0.0,47510.71846471471,1751656.9710394344
 01/01  09:00:00,2899243.7271141163,105688.38662431526,0.0,0.0,47510.71846471471,2731899.942994914
 01/01  10:00:00,3755899.8388370695,63841.19654861955,0.0,0.0,47510.71846471471,3632546.377979953
 01/01  11:00:00,4031382.5284502683,26681.845464033904,0.0,0.0,150226.19887021132,3845044.6980959084
 01/01  12:00:00,4144044.4603214487,4156.506951917339,0.0,0.0,244285.8803651323,3889172.6734452294
 01/01  13:00:00,3755398.592791833,0.0,0.0,0.0,95021.43692942942,3655233.6362150675
 01/01  14:00:00,3153178.8437468354,35345.06771954278,92751.24940308616,0.0,94540.55921217523,2925827.074401974
 01/01  15:00:00,3427753.70155493,139667.70959849397,365179.5455433271,0.0,238515.3477580819,2679676.205644969
 01/01  16:00:00,3129909.848325325,145000.51899728214,375939.1781613956,0.0,254865.19014472465,2348961.4413745874
 01/01  17:00:00,2255112.71971528,38630.5075071659,99057.71404367225,0.0,303914.7173046528,1805365.8747515082
 01/01  18:00:00,2237708.0352047947,0.0,0.0,0.0,567435.7063599529,1654413.1432655582
 01/01  19:00:00,6756199.670076393,0.0,90000.0,0.0,925208.7279970758,5719988.236852698
 01/01  20:00:00,3312308.9628043994,38790.3237215646,180000.0,0.0,961755.4345083949,2103902.4731513737
 01/01  21:00:00,1775267.4980738817,83122.98625949444,180000.0,0.0,431828.1900942693,1041311.297727825
 01/01  22:00:00,1667972.0788037237,117289.37774451947,180000.0,0.0,332767.3803399046,992909.5238051156
 01/01  23:00:00,1581780.4992249259,141062.82102817055,180000.0,0.0,289488.38578702684,932224.2684174355
 01/01  24:00:00,1383352.2667160314,158919.31478107045,180000.0,0.0,143301.55974175083,874127.9140446996
 01/02  01:00:00,1435166.2116136889,193365.52491872702,180000.0,0.0,83191.84508497614,958892.0162952003
 01/02  02:00:00,1179640.140333857,185340.393010535,180000.0,0.0,47510.71846471471,747072.2035438216
 01/02  03:00:00,1180059.643944258,192331.04697096383,180000.0,0.0,47510.71846471471,740501.0531937941
 01/02  04:00:00,1205353.4961965801,199854.25403317687,180000.0,0.0,47510.71846471471,758271.6983839029
 01/02  05:00:00,1302205.0014533312,205909.72747941024,180000.0,0.0,47510.71846471471,849067.730194421
 01/02  06:00:00,1473792.2544620382,210962.05144266417,180000.0,0.0,47510.71846471471,1019460.2989753755
 01/02  07:00:00,2017478.1897679078,212254.51425066558,180000.0,0.0,194274.59777069578,1415947.145441818
 01/02  08:00:00,2534467.554802544,190837.29522093234,180000.0,0.0,239477.10319259032,1909579.8507215711
 01/02  09:00:00,3169784.522183806,151258.482108383,45000.0,0.0,150226.19887021132,2809155.1621750398
 01/02  10:00:00,3794292.7378155217,102234.0955270719,0.0,0.0,47510.71846471471,3632546.377979953
 01/02  11:00:00,4233678.59503144,53243.734414543986,0.0,0.0,252941.6792757079,3918063.395321074
 01/02  12:00:00,4164288.1407256415,24400.187356110313,0.0,0.0,244285.8803651323,3889172.6734452294
 01/02  13:00:00,4019304.458461647,0.0,0.0,0.0,237553.5923235735,3776607.346490738
 01/02  14:00:00,3290087.6723152343,0.0,0.0,0.0,235630.08145455676,3049742.6978506204
 01/02  15:00:00,2840530.546383532,50491.025797332644,130597.50026405879,0.0,95261.8757880565,2559465.2515240274
 01/02  16:00:00,2551976.344842715,64948.87125189527,166265.27303628737,0.0,99349.3363847172,2216269.34452248
 01/02  17:00:00,1678411.677488063,4302.075543712411,10905.973712763904,0.0,47510.71846471471,1607549.0036585908
 01/02  18:00:00,1650396.1401744038,0.0,0.0,0.0,220915.2233065783,1413621.7312885416
 01/02  19:00:00,2458835.903078885,19474.167382839005,90000.0,0.0,815568.6084631188,1512790.422006308
 01/02  20:00:00,2625888.564241804,53800.68081751517,180000.0,0.0,961755.4345083949,1402471.7174928284
 01/02  21:00:00,2085951.1090626693,93627.45574851766,180000.0,0.0,623698.3992786941,1149620.2300431645
 01/02  22:00:00,1197348.3522081743,131761.5808352636,180000.0,0.0,47510.71846471471,793070.2559940119
 01/02  23:00:00,1202557.6459224583,156113.94817149278,180000.0,0.0,47510.71846471471,779927.9552939577
 01/02  24:00:00,1185970.4383491038,171241.73749200278,180000.0,0.0,47510.71846471471,760214.5042438759
 01/03  01:00:00,1311457.6249036302,202586.7272302813,180000.0,0.0,47510.71846471471,861643.3538938487
 01/03  02:00:00,1251022.6994226556,187970.77305199712,180000.0,0.0,56455.044005642776,806880.0570502304
 01/03  03:00:00,1195612.596968649,190026.23557004682,180000.0,0.0,47510.71846471471,758358.817619102
 01/03  04:00:00,1199455.475416641,193956.23325323773,180000.0,0.0,47510.71846471471,758271.6983839029
 01/03  05:00:00,1292933.9675014329,196638.69352751167,180000.0,0.0,47510.71846471471,849067.730194421
 01/03  06:00:00,2556117.5450485274,195466.4904962732,180000.0,0.0,59676.924711245905,2105114.944261724
 01/03  07:00:00,2002062.9148700295,196839.23935278752,180000.0,0.0,194274.59777069578,1415947.145441818
 01/03  08:00:00,3660589.231101873,166311.82398810086,90000.0,0.0,335171.76892617566,3054532.332520148
 01/03  09:00:00,3102720.8606421268,129194.820566704,0.0,0.0,150226.19887021132,2809155.1621750393
 01/03  10:00:00,4120898.5020761,71486.52087575819,0.0,0.0,259673.9673172666,3777736.468039293
 01/03  11:00:00,5265193.46254724,18828.081715048877,0.0,0.0,252941.6792757079,4983993.915536368
 01/03  12:00:00,4139887.953369531,0.0,0.0,0.0,244285.8803651323,3889172.6734452294
 01/03  13:00:00,4223603.273163702,56128.8641390884,148169.95056296696,0.0,237553.5923235735,3776607.346490738
 01/03  14:00:00,3964709.3185381023,208232.55182249856,554724.1429640453,0.0,188600.24070709624,3008437.4900344047
 01/03  15:00:00,4161418.4823680855,338804.2414780191,899707.7944769588,0.0,238515.3477580819,2679676.205644969
 01/03  16:00:00,3713184.8539343504,306274.9299679555,797939.7727997473,0.0,254865.19014472465,2348961.4413745874
 01/03  17:00:00,2355152.7401922112,130798.7427491186,334039.9342450788,0.0,175712.71788468375,1706457.4392050495
 01/03  18:00:00,2422348.8917560834,0.0,0.0,0.0,47510.71846471471,2358978.987712085
 01/03  19:00:00,2179044.198093554,3628.1037450723743,0.0,0.0,705928.4889291618,1448484.9001927006
 01/03  20:00:00,2421597.287945998,29509.404521708435,0.0,0.0,961755.4345083949,1402471.7174928284
 01/03  21:00:00,2026614.741625442,64201.517561407774,0.0,0.0,719633.5038709064,1203774.6962008344
 01/03  22:00:00,1647986.8807220308,97304.17966282637,180000.0,0.0,332767.3803399046,992909.5238051156
 01/03  23:00:00,1561136.4119632004,120418.73376644513,180000.0,0.0,289488.38578702684,932224.2684174355
 01/03  24:00:00,1152555.4122688712,137826.71141177032,180000.0,0.0,47510.71846471471,760214.5042438759
 01/04  01:00:00,1278106.9407495083,169236.04307615926,180000.0,0.0,47510.71846471471,861643.3538938487
 01/04  02:00:00,1154113.9167460501,159814.16942272836,180000.0,0.0,47510.71846471471,747072.2035438216
 01/04  03:00:00,1151874.1784263789,164145.58145308465,180000.0,0.0,47510.71846471471,740501.0531937941
 01/04  04:00:00,1174237.2917997784,168738.04963637533,180000.0,0.0,47510.71846471471,758271.6983839029
 01/04  05:00:00,1268449.2818342557,172154.00786033447,180000.0,0.0,47510.71846471471,849067.730194421
 01/04  06:00:00,3136024.595161739,167705.55979789505,180000.0,0.0,47510.71846471471,2724949.1313198456
 01/04  07:00:00,3789753.5322965635,159159.2062377475,180000.0,0.0,340461.42381597176,3095130.969938117
 01/04  08:00:00,2107077.2382282475,160863.92695414537,45000.0,0.0,95502.3146466836,1791137.6909599686
 01/04  09:00:00,3635127.235995132,121555.919210577,0.0,0.0,457795.58682599594,3041631.050928387
 01/04  10:00:00,4210834.4041981995,72020.53291071206,0.0,0.0,312570.5162152283,3814241.809228477
 01/04  11:00:00,4207939.786883593,27504.92626669619,0.0,0.0,252941.6792757079,3918063.395321074
 01/04  12:00:00,4781545.864169763,2099.5986710563925,0.0,0.0,244285.8803651323,4528730.985574406
 01/04  13:00:00,4548641.668768811,27673.08988719379,75291.91233385248,0.0,237553.5923235735,4202979.554576855
 01/04  14:00:00,3831929.562002843,168748.43149737566,461428.50675390847,0.0,188600.24070709627,3008437.4900344047
 01/04  15:00:00,5273080.990994326,345036.6018777779,939207.4224881459,0.0,238515.3477580819,3745606.7258602628
 01/04  16:00:00,3428543.6299380437,301128.9172594319,806652.5121240793,0.0,99349.3363847172,2216269.34452248
 01/04  17:00:00,3852628.8300975636,202998.45075373055,532112.1812250427,0.0,495784.9264890775,2613589.3655214324
 01/04  18:00:00,2645268.638532514,31752.255588765078,82474.22134217783,0.0,740551.6845714641,1774631.2914508237
 01/04  19:00:00,2001470.4530009169,0.0,0.0,0.0,596288.3693952048,1384179.3783790926
 01/04  20:00:00,2407635.03314177,15547.14971748049,0.0,0.0,961755.4345083949,1402471.7174928284
 01/04  21:00:00,1858709.5403848763,46385.88707072454,0.0,0.0,623698.3992786941,1149620.2300431645
 01/04  22:00:00,1447686.5000217145,77003.79896251009,0.0,0.0,332767.3803399046,992909.5238051156
 01/04  23:00:00,965331.067299939,98887.36954897373,0.0,0.0,47510.71846471471,779927.9552939577
 01/04  24:00:00,947020.4329462346,112291.73208913371,0.0,0.0,47510.71846471471,760214.5042438759
 01/05  01:00:00,1065286.9646196868,136416.066946338,0.0,0.0,47510.71846471471,861643.3538938487
 01/05  02:00:00,941152.2686015369,126852.5212782151,0.0,0.0,47510.71846471471,747072.2035438216
 01/05  03:00:00,936781.1589180987,129052.56194480445,0.0,0.0,47510.71846471471,740501.0531937941
 01/05  04:00:00,957465.8948538797,131966.6526904765,0.0,0.0,47510.71846471471,758271.6983839029
 01/05  05:00:00,1051045.4665980423,134750.1926241211,0.0,0.0,47510.71846471471,849067.730194421
 01/05  06:00:00,1220712.8802663113,137882.67724693735,0.0,0.0,47510.71846471471,1019460.2989753755
 01/05  07:00:00,1763132.3633085922,137908.68779135015,0.0,0.0,194274.59777069578,1415947.145441818
 01/05  08:00:00,2282203.1183824786,118572.85880086712,0.0,0.0,239477.10319259032,1909579.8507215711
 01/05  09:00:00,3233405.576082958,79908.83642191332,0.0,0.0,252941.6792757079,2886410.381355165
 01/05  10:00:00,4084355.7309110053,34943.749710663964,0.0,0.0,259673.9673172666,3777736.468039293
 01/05  11:00:00,4534145.19841355,1987.7610986355044,0.0,0.0,457795.58682599594,4064932.064468804
 01/05  12:00:00,4533377.77833036,11247.888585016326,31677.65661819456,0.0,440483.98900484486,4043538.844563135
