Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,276.48216449559874,30.885053795834335,307.36721829143306,1106521.985849159,111186.19366500361,0.0,0.0,65351.281774845425,910267.6850945245
 01/01  02:00:00,226.19437425647826,32.6692512958908,258.86362555236906,931909.0519885286,117609.30466520687,0.0,0.0,47510.71846471471,747072.2035438216
 01/01  03:00:00,224.36905471480395,34.816273339544594,259.1853280543486,933067.1809956548,125338.58402236053,0.0,0.0,47510.71846471471,740501.0531937941
 01/01  04:00:00,229.30534504538977,36.111486767743486,265.41683181313323,955500.5945272797,130001.35236387656,0.0,0.0,47510.71846471471,758271.6983839029
 01/01  05:00:00,254.52646499275585,36.73386874041799,291.26033373317387,1048537.2014394258,132241.92746550476,0.0,0.0,47510.71846471471,849067.730194421
 01/01  06:00:00,300.7861675053817,37.058286808829806,337.8444543142115,1216240.0355311614,133409.8325117873,0.0,0.0,47510.71846471471,1019460.2989753755
 01/01  07:00:00,378.57638927399205,37.22858886750596,415.80497814149794,1496897.921309393,134022.91992302146,0.0,0.0,47510.71846471471,1300362.3506169287
 01/01  08:00:00,503.81694310322206,32.599741450056776,536.4166845532789,1931100.0643918035,117359.0692202044,0.0,0.0,47510.71846471471,1751656.9710394344
 01/01  09:00:00,775.9875945805003,22.354287218434788,798.3418817989351,2874030.7744761663,80475.43398636524,0.0,0.0,47510.71846471471,2731899.942994914
 01/01  10:00:00,1025.571845080125,10.325006787905606,1035.8968518680306,3729228.6667249105,37170.024436460175,0.0,0.0,47510.71846471471,3632546.377979953
