Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,276.48216449559874,103.22254278496102,379.7047072805598,1366936.946210015,191601.15402585967,180000.0,0.0,65351.281774845425,910267.6850945245
 01/01  02:00:00,226.19437425647826,104.03340003782637,330.22777429430465,1188819.9874594966,194520.24013617495,180000.0,0.0,47510.71846471471,747072.2035438216
 01/01  03:00:00,224.36905471480395,105.48077709746535,329.8498318122693,1187459.3945241696,199730.7975508753,180000.0,0.0,47510.71846471471,740501.0531937941
 01/01  04:00:00,229.30534504538977,106.77363528899721,336.078980334387,1209884.329203793,204385.08704039,180000.0,0.0,47510.71846471471,758271.6983839029
 01/01  05:00:00,254.52646499275585,108.17970586506036,362.70617085781623,1305742.2150881384,209446.94111421728,180000.0,0.0,47510.71846471471,849067.730194421
 01/01  06:00:00,300.7861675053817,109.65388561750777,410.4400531228895,1477584.191242402,214753.98822302796,180000.0,0.0,47510.71846471471,1019460.2989753755
 01/01  07:00:00,378.57638927399205,110.60864283819852,489.1850321121905,1761066.115603886,218191.1142175147,180000.0,0.0,47510.71846471471,1300362.3506169287
 01/01  08:00:00,503.81694310322206,105.11279643689652,608.9297395401186,2192147.062344427,198406.06717282752,180000.0,0.0,47510.71846471471,1751656.9710394344
 01/01  09:00:00,775.9875945805003,68.88759937081676,844.875193951317,3041550.698224741,157995.35773494033,90000.0,0.0,47510.71846471471,2731899.942994914
 01/01  10:00:00,1025.571845080125,30.735856713914202,1056.3077017940393,3802707.726458541,110649.08417009114,0.0,0.0,47510.71846471471,3632546.377979953
 01/01  11:00:00,1112.416856385065,19.058075787965258,1131.4749321730303,4073309.755822909,68609.07283667492,0.0,0.0,150226.19887021132,3845044.6980959084
