Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,1061532.7788166623,66196.9866325066,0.0,0.0,65351.281774845425,910267.6850945245
 01/01  02:00:00,890119.9431179817,75820.19579465994,0.0,0.0,47510.71846471471,747072.2035438216
 01/01  03:00:00,893110.5008868335,85381.90391353916,0.0,0.0,47510.71846471471,740501.0531937941
 01/01  04:00:00,919005.2446941577,93506.00253075454,0.0,0.0,47510.71846471471,758271.6983839029
 01/01  05:00:00,1016741.8316725215,100446.55769860049,0.0,0.0,47510.71846471471,849067.730194421
 01/01  06:00:00,1189674.2780016488,106844.07498227479,0.0,0.0,47510.71846471471,1019460.2989753755
 01/01  07:00:00,1474912.6633533346,112037.6619669634,0.0,0.0,47510.71846471471,1300362.3506169287
 01/01  08:00:00,1915086.3621314482,101345.36695984885,0.0,0.0,47510.71846471471,1751656.9710394344
 01/01  09:00:00,2864426.8184387516,70871.47794895085,0.0,0.0,47510.71846471471,2731899.942994914
 01/01  10:00:00,3722092.335606472,30033.693318022135,0.0,0.0,47510.71846471471,3632546.377979953
 01/01  11:00:00,4006651.1027329313,1950.4197466969756,0.0,0.0,150226.19887021132,3845044.6980959084
 01/01  12:00:00,4139887.953369531,0.0,0.0,0.0,244285.8803651323,3889172.6734452294
 01/01  13:00:00,4361442.345687454,152610.14054383885,453433.61235178215,0.0,95021.43692942942,3655233.6362150675
 01/01  14:00:00,4274597.040942224,315119.66573827784,934394.848579739,0.0,94540.55921217523,2925827.074401974
 01/01  15:00:00,4607508.051231496,430411.7874182927,1254189.8174000944,0.0,238515.3477580819,2679676.205644969
 01/01  16:00:00,4046850.0069539445,374495.54564608634,1063384.3101412107,0.0,254865.19014472465,2348961.4413745874
 01/01  17:00:00,2911583.5643970803,210373.39072501735,583785.6755076211,0.0,303914.7173046528,1805365.8747515082
 01/01  18:00:00,2428057.6254698085,50895.353751218805,139454.23651379446,0.0,567435.7063599529,1654413.1432655582
 01/01  19:00:00,6741223.764892856,20215.914142742276,54808.180673720795,0.0,925208.7279970758,5719988.236852698
 01/01  20:00:00,3093518.639082835,0.0,0.0,0.0,961755.4345083949,2103902.4731513737
 01/01  21:00:00,1523125.262589655,10980.750775267443,0.0,0.0,431828.1900942693,1041311.297727825
 01/01  22:00:00,1404861.884877362,34179.18381815769,0.0,0.0,332767.3803399046,992909.5238051156
 01/01  23:00:00,1314337.492244395,53619.814047639906,0.0,0.0,289488.38578702684,932224.2684174355
 01/01  24:00:00,1112737.8061308626,68304.85419590176,0.0,0.0,143301.55974175083,874127.9140446996
 01/02  01:00:00,1150116.2728582844,88315.58616332235,0.0,0.0,83191.84508497614,958892.0162952003
 01/02  02:00:00,899474.4402241686,85174.69290084683,0.0,0.0,47510.71846471471,747072.2035438216
 01/02  03:00:00,896065.9892662645,88337.39229297025,0.0,0.0,47510.71846471471,740501.0531937941
 01/02  04:00:00,916815.5528076449,91316.31064424179,0.0,0.0,47510.71846471471,758271.6983839029
