Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,276.48216449559874,18.388051842362948,294.87021633796166,1061532.7788166623,66196.9866325066,0.0,0.0,65351.281774845425,910267.6850945245
 01/01  02:00:00,226.19437425647826,21.06116549851665,247.2555397549949,890119.9431179817,75820.19579465994,0.0,0.0,47510.71846471471,747072.2035438216
 01/01  03:00:00,224.36905471480395,23.71719553153865,248.08625024634262,893110.5008868335,85381.90391353916,0.0,0.0,47510.71846471471,740501.0531937941
 01/01  04:00:00,229.30534504538977,25.973889591876258,255.27923463726603,919005.2446941577,93506.00253075454,0.0,0.0,47510.71846471471,758271.6983839029
 01/01  05:00:00,254.52646499275585,27.901821582944578,282.42828657570044,1016741.8316725215,100446.55769860049,0.0,0.0,47510.71846471471,849067.730194421
 01/01  06:00:00,300.7861675053817,29.678909717298556,330.46507722268024,1189674.2780016488,106844.07498227479,0.0,0.0,47510.71846471471,1019460.2989753755
 01/01  07:00:00,378.57638927399205,31.12157276860094,409.69796204259296,1474912.6633533346,112037.6619669634,0.0,0.0,47510.71846471471,1300362.3506169287
 01/01  08:00:00,503.81694310322206,28.151490822180232,531.9684339254022,1915086.3621314482,101345.36695984885,0.0,0.0,47510.71846471471,1751656.9710394344
 01/01  09:00:00,775.9875945805003,19.68652165248635,795.6741162329868,2864426.8184387516,70871.47794895085,0.0,0.0,47510.71846471471,2731899.942994914
 01/01  10:00:00,1025.571845080125,8.342692588339482,1033.9145376684644,3722092.335606472,30033.693318022135,0.0,0.0,47510.71846471471,3632546.377979953
 01/01  11:00:00,1112.416856385065,0.5417832629713821,1112.9586396480365,4006651.1027329313,1950.4197466969756,0.0,0.0,150226.19887021132,3845044.6980959084
 01/01  12:00:00,1149.9688759359808,0.0,1149.9688759359808,4139887.953369531,0.0,0.0,0.0,244285.8803651323,3889172.6734452294
 01/01  13:00:00,1043.166275775509,168.34548691545027,1211.5117626909591,4361442.345687454,152610.14054383885,453433.61235178215,0.0,95021.43692942942,3655233.6362150675
 01/01  14:00:00,840.3007018400574,347.087365088338,1187.3880669283953,4274597.040942224,315119.66573827784,934394.848579739,0.0,94540.55921217523,2925827.074401974
 01/01  15:00:00,811.9184573369745,467.94489022732967,1279.8633475643041,4607508.051231496,430411.7874182927,1254189.8174000944,0.0,238515.3477580819,2679676.205644969
 01/01  16:00:00,724.7139308796242,399.41107105202695,1124.1250019316512,4046850.0069539445,374495.54564608634,1063384.3101412107,0.0,254865.19014472465,2348961.4413745874
 01/01  17:00:00,588.173471712345,220.59974062017736,808.7732123325223,2911583.5643970803,210373.39072501735,583785.6755076211,0.0,303914.7173046528,1805365.8747515082
 01/01  18:00:00,621.5855653346653,52.87488618472591,674.4604515193912,2428057.6254698085,50895.353751218805,139454.23651379446,0.0,567435.7063599529,1654413.1432655582
 01/01  19:00:00,1851.7221305767757,20.84002633790641,1872.5621569146824,6741223.764892856,20215.914142742276,54808.180673720795,0.0,925208.7279970758,5719988.236852698
 01/01  20:00:00,859.3107330785654,0.0,859.3107330785654,3093518.639082835,0.0,0.0,0.0,961755.4345083949,2103902.4731513737
 01/01  21:00:00,420.04014217066316,3.0502085486854007,423.0903507193486,1523125.262589655,10980.750775267443,0.0,0.0,431828.1900942693,1041311.297727825
 01/01  22:00:00,380.74519473866786,9.494217727266026,390.23941246593387,1404861.884877362,34179.18381815769,0.0,0.0,332767.3803399046,992909.5238051156
 01/01  23:00:00,350.19935505465423,14.894392791011086,365.0937478456653,1314337.492244395,53619.814047639906,0.0,0.0,289488.38578702684,932224.2684174355
 01/01  24:00:00,290.120264426378,18.97357060997271,309.0938350363507,1112737.8061308626,68304.85419590176,0.0,0.0,143301.55974175083,874127.9140446996
 01/02  01:00:00,294.944635193045,24.532107267589545,319.4767424606345,1150116.2728582844,88315.58616332235,0.0,0.0,83191.84508497614,958892.0162952003
 01/02  02:00:00,226.19437425647826,23.659636916901896,249.85401117338014,899474.4402241686,85174.69290084683,0.0,0.0,47510.71846471471,747072.2035438216
 01/02  03:00:00,224.36905471480395,24.538164525825067,248.90721924062902,896065.9892662645,88337.39229297025,0.0,0.0,47510.71846471471,740501.0531937941
 01/02  04:00:00,229.30534504538977,25.36564184562272,254.6709868910125,916815.5528076449,91316.31064424179,0.0,0.0,47510.71846471471,758271.6983839029
 01/02  05:00:00,254.52646499275585,25.988962227760396,280.51542722051624,1009855.5379938586,93560.26401993743,0.0,0.0,47510.71846471471,849067.730194421
 01/02  06:00:00,300.7861675053817,26.491060004565643,327.2772275099473,1178198.0190358104,95367.8160164363,0.0,0.0,47510.71846471471,1019460.2989753755
 01/02  07:00:00,451.45102097701164,26.459631618450572,477.91065259546224,1720478.349343664,95254.67382642205,0.0,0.0,194274.59777069578,1415947.145441818
 01/02  08:00:00,601.0084054393366,23.139442039173993,624.1478474785106,2246932.250922638,83301.99134102637,0.0,0.0,239477.10319259032,1909579.8507215711
 01/02  09:00:00,825.9794555765063,15.03723466764369,841.01669024415,3027660.08487894,54134.044803517274,0.0,0.0,150226.19887021132,2809155.1621750398
 01/02  10:00:00,1025.571845080125,4.636635695279929,1030.208480775405,3708750.5307914577,16691.888503007744,0.0,0.0,47510.71846471471,3632546.377979953
 01/02  11:00:00,1161.2319057269158,0.0,1161.2319057269158,4180434.8606168968,0.0,0.0,0.0,252941.6792757079,3918063.395321074
 01/02  12:00:00,1149.9688759359808,257.9732436463276,1407.9421195823084,5068591.63049631,223679.0483714774,705024.628755302,0.0,244285.8803651323,3889172.6734452294
 01/02  13:00:00,1116.4734606837908,563.3119792802015,1679.7854399639923,6047227.583870373,485215.677854805,1542707.4475539206,0.0,237553.5923235735,3776607.346490738
 01/02  14:00:00,913.9132423097873,874.0035357887639,1787.9167780985513,6436500.401154784,756668.7714456047,2389743.957393945,0.0,235630.08145455676,3049742.6978506204
 01/02  15:00:00,738.733894533928,1037.1920252958917,1775.9259198298196,6393333.311387351,911065.0478987338,2822826.2431664756,0.0,95261.8757880565,2559465.2515240274
 01/02  16:00:00,644.6561668207034,956.4573886424273,1601.113555463131,5764008.799667271,861607.3490422277,2581639.250070511,0.0,99349.3363847172,2216269.34452248
 01/02  17:00:00,462.00100784210736,680.5593034396175,1142.5603112817248,4113217.120614209,629622.3413132072,1820391.1510694157,0.0,47510.71846471471,1607549.0036585908
 01/02  18:00:00,458.44337227066774,386.508259833825,844.9516321044928,3041825.875576174,362521.25145040674,1028908.4839513632,0.0,220915.2233065783,1413621.7312885416
 01/02  19:00:00,652.6004821377906,182.08229932873144,834.6827814665219,3004858.013279479,171320.95907284634,484175.31851058686,0.0,815568.6084631188,1512790.422006308
 01/02  20:00:00,664.4688565067471,35.02023869138335,699.4890951981305,2518160.74271327,32956.25460960884,93116.60467937123,0.0,961755.4345083949,1402471.7174928284
 01/02  21:00:00,503.42323703170877,0.0,503.42323703170877,1812323.6533141518,0.0,0.0,0.0,623698.3992786941,1149620.2300431645
 01/02  22:00:00,245.99632538136413,0.0,245.99632538136413,885586.7713729108,0.0,0.0,0.0,47510.71846471471,793070.2559940119
 01/02  23:00:00,240.6788049308237,3.3011680185938914,243.97997294941757,878327.9026179034,11884.20486693801,0.0,0.0,47510.71846471471,779927.9552939577
 01/02  24:00:00,231.86908357141695,7.369989924775122,239.23907349619208,861260.6645862914,26531.963729190436,0.0,0.0,47510.71846471471,760214.5042438759
 01/03  01:00:00,258.01969379815245,12.652587735467385,270.6722815336198,974420.2135210315,45549.31584768259,0.0,0.0,47510.71846471471,861643.3538938487
 01/03  02:00:00,245.29220176962735,12.818213663681364,258.11041543330873,929197.4955599114,46145.569189252914,0.0,0.0,56455.044005642776,806880.0570502304
 01/03  03:00:00,229.32954483294503,14.261747751078515,243.59129258402353,876928.6533024848,51342.29190388265,0.0,0.0,47510.71846471471,758358.817619102
 01/03  04:00:00,229.30534504538977,15.715814163003472,245.02115920839321,882076.1731502158,56576.93098681251,0.0,0.0,47510.71846471471,758271.6983839029
 01/03  05:00:00,254.52646499275585,16.870445749860195,271.396910742616,977028.8786734178,60733.60469949671,0.0,0.0,47510.71846471471,849067.730194421
 01/03  06:00:00,605.7364040422929,16.947386703359516,622.6837907456523,2241661.6466843486,61010.59213209427,0.0,0.0,59676.924711245905,2105114.944261724
 01/03  07:00:00,451.45102097701164,18.202653846381153,469.65367482339275,1690753.229364214,65529.553846972165,0.0,0.0,194274.59777069578,1415947.145441818
 01/03  08:00:00,945.6326130871591,16.027194299075127,961.6598073862342,3461975.306590443,57697.899476670456,0.0,0.0,335171.76892617566,3054532.332520148
 01/03  09:00:00,825.9794555765063,17.152077721732134,843.1315332982385,3035273.519873659,61747.47979823568,0.0,0.0,150226.19887021132,2809155.1621750393
 01/03  10:00:00,1124.8366614445392,14.01756478040969,1138.854226224949,4099875.214409816,50463.23320947488,0.0,0.0,259673.9673172666,3777736.468039293
 01/03  11:00:00,1457.3237168978308,8.82798125109732,1466.151698148928,5278146.113336141,31780.732503950356,0.0,0.0,252941.6792757079,4983993.915536368
 01/03  12:00:00,1149.9688759359808,5.521303692468272,1155.4901796284491,4159764.646662417,19876.69329288578,0.0,0.0,244285.8803651323,3889172.6734452294
 01/03  13:00:00,1116.4734606837908,1.0660156281943511,1117.5394763119853,4023142.114723147,3837.656261499664,0.0,0.0,237553.5923235735,3776607.346490738
 01/03  14:00:00,889.3757288198773,0.0,889.3757288198773,3201752.6237515584,0.0,0.0,0.0,188600.24070709624,3008437.4900344047
 01/03  15:00:00,811.9184573369745,0.0,811.9184573369745,2922906.446413108,0.0,0.0,0.0,238515.3477580819,2679676.205644969
 01/03  16:00:00,724.7139308796242,0.0,724.7139308796242,2608970.151166647,0.0,0.0,0.0,254865.19014472465,2348961.4413745874
