Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,921909,-,-,-,33.57,-86.74,-6,200,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2020,1,1,0,30,0.1,1.35,0.021,0.62,0,0,0,0,0,0.1,0,0,0,0,0.297,100,166.3,0.89,0.14,993,0.8,283,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,1,30,0,1.35,0.022,0.62,0,0,0,0,0,0,0,0,0,0,0.297,100,155.71,0.89,0.14,993,0.9,279,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,2,30,-0.30000000000000004,1.34,0.023,0.62,0,0,0,0,7,-0.30000000000000004,0,0,0,0,0.297,100,143.52,0.89,0.14,993,0.9,277,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,3,30,-0.30000000000000004,1.33,0.023,0.62,0,0,0,0,7,-0.30000000000000004,0,0,0,0,0.297,100,131.05,0.9,0.14,992,0.9,278,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,4,30,0,1.31,0.025,0.62,0,0,0,0,7,-0.1,0,0,0,0,0.297,99.59,118.64,0.9,0.14,992,1,280,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,5,30,-0.2,1.3,0.025,0.62,0,0,0,0,0,-0.2,0,0,0,0,0.297,100,106.5,0.89,0.14,993,1,287,0.2,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,6,30,0.2,1.32,0.022,0.62,0,0,0,0,7,-0.4,0,0,0,0,0.296,95.84,94.82000000000001,0.89,0.14,993,1,295,0.30000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,7,30,2.4000000000000004,1.32,0.021,0.62,29,519,86,7,4,0.2,43,1,100,43,0.296,85.63,83.72,0.88,0.14,993,1,293,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,8,30,6,1.31,0.02,0.62,46,781,262,1,0,0.7000000000000001,62,695,14,254,0.296,68.87,73.93,0.88,0.14,994,1,296,0.1,12.5405,9.6553,,,,,,,,,,,,,,,,
2020,1,1,9,30,9.4,1.31,0.02,0.62,55,887,420,0,7,0,133,532,0,352,0.296,51.95,65.67,0.89,0.14,994,1,292,0.1,18.6809,14.5324,,,,,,,,,,,,,,,,
