Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,921909,-,-,-,33.57,-86.74,-6,200,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2023,1,1,0,30,9.9,1.25,0.07200000000000001,0.62,0,0,0,0,3,9.9,0,0,0,0,0.272,100,166.3,0.96,0.14,991,2.2,214,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,1,30,9.8,1.24,0.069,0.62,0,0,0,0,0,9.8,0,0,0,0,0.269,100,155.72,0.96,0.14,991,2.3000000000000003,219,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,2,30,9.9,1.22,0.068,0.62,0,0,0,0,0,9.9,0,0,0,0,0.268,100,143.54,0.96,0.14,990,2.4000000000000004,222,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,3,30,9.9,1.22,0.066,0.62,0,0,0,0,3,9.9,0,0,0,0,0.267,100,131.06,0.96,0.14,991,2.5,225,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,4,30,9.4,1.23,0.063,0.62,0,0,0,0,3,9.4,0,0,0,0,0.266,100,118.65,0.96,0.14,991,2.5,230,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,5,30,8.8,1.24,0.059000000000000004,0.62,0,0,0,0,3,8.8,0,0,0,0,0.265,100,106.51,0.96,0.14,992,2.6,230,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,6,30,9.4,1.26,0.052000000000000005,0.62,0,0,0,0,3,9.4,0,0,0,0,0.265,100,94.83,0.9500000000000001,0.14,993,2.5,227,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,7,30,11.600000000000001,1.28,0.044,0.62,32,427,79,0,0,10.700000000000001,32,427,0,79,0.265,94.3,83.73,0.9500000000000001,0.14,994,2.3000000000000003,221,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
