Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,921909,-,-,-,33.57,-86.74,-6,200,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2021,1,1,0,30,17,0.87,0.055,0.62,0,0,0,0,4,17,0,0,0,0,0.263,100,166.3,0.97,0.14,986,4,140,0.30000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,1,30,17.3,0.8200000000000001,0.052000000000000005,0.62,0,0,0,0,4,17.3,0,0,0,0,0.261,100,155.75,0.97,0.14,986,4.2,142,0.30000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,2,30,17.5,0.71,0.047,0.62,0,0,0,0,4,17.5,0,0,0,0,0.26,100,143.57,0.97,0.14,985,4.4,149,0.4,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,3,30,17.7,0.79,0.048,0.62,0,0,0,0,3,17.7,0,0,0,0,0.26,100,131.09,0.97,0.14,986,4.1000000000000005,164,0.4,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,4,30,17.8,0.93,0.062,0.62,0,0,0,0,8,17.8,0,0,0,0,0.261,100,118.68,0.97,0.14,986,3.7,176,0.30000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,5,30,17.7,0.9500000000000001,0.069,0.62,0,0,0,0,7,17.7,0,0,0,0,0.26,100,106.53,0.97,0.14,987,3.6,175,0.30000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,6,30,17.8,0.9400000000000001,0.078,0.62,0,0,0,0,8,17.8,0,0,0,0,0.26,100,94.85000000000001,0.97,0.14,987,3.6,168,0.2,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,7,30,18.2,0.91,0.088,0.62,38,291,70,5,4,18.2,11,0,71,11,0.26,99.7,83.75,0.97,0.14,987,3.7,163,0.2,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,8,30,19,0.88,0.095,0.62,70,576,229,2,5,18.7,21,0,29,21,0.261,98.07000000000001,73.94,0.97,0.14,988,3.8000000000000003,162,0.30000000000000004,1.0367,0.7982,,,,,,,,,,,,,,,,
2021,1,1,9,30,20,0.91,0.094,0.62,84,716,379,0,7,19.3,15,0,0,15,0.262,95.63,65.66,0.97,0.14,988,3.7,170,0.30000000000000004,0.7961,0.6193,,,,,,,,,,,,,,,,
