Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,921909,-,-,-,33.57,-86.74,-6,200,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2019,1,1,0,30,13.700000000000001,1.37,0.14300000000000002,0.62,0,0,0,0,7,13.700000000000001,0,0,0,0,0.218,100,166.3,0.96,0.14,992,3,287,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,1,30,13.4,1.36,0.136,0.62,0,0,0,0,7,13.4,0,0,0,0,0.218,100,155.73,0.96,0.14,993,2.9000000000000004,291,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,2,30,13,1.3800000000000001,0.123,0.62,0,0,0,0,7,13,0,0,0,0,0.217,100,143.54,0.96,0.14,993,2.8000000000000003,312,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,3,30,12.600000000000001,1.41,0.131,0.62,0,0,0,0,7,12.600000000000001,0,0,0,0,0.217,100,131.06,0.9500000000000001,0.14,993,2.8000000000000003,168,0.2,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,4,30,12.3,1.47,0.151,0.62,0,0,0,0,4,12.3,0,0,0,0,0.216,100,118.65,0.9500000000000001,0.14,993,2.7,19,0.2,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,5,30,11.9,1.51,0.155,0.62,0,0,0,0,7,11.9,0,0,0,0,0.216,100,106.51,0.9500000000000001,0.14,993,2.8000000000000003,28,0.2,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,6,30,11.9,1.5,0.135,0.62,0,0,0,0,7,11.600000000000001,0,0,0,0,0.215,97.92,94.83,0.9500000000000001,0.14,994,2.7,14,0.2,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,7,30,12.8,1.47,0.117,0.62,40,304,73,7,4,12.200000000000001,17,0,100,17,0.215,95.97,83.73,0.9500000000000001,0.14,995,2.7,172,0.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,8,30,14.5,1.45,0.10400000000000001,0.62,71,601,237,1,4,13.200000000000001,56,1,14,56,0.214,91.94,73.93,0.96,0.14,996,2.7,322,0.1,2.7648,2.1287,,,,,,,,,,,,,,,,
2019,1,1,9,30,15.8,1.46,0.093,0.62,84,739,388,0,4,13.100000000000001,114,4,0,116,0.214,84.17,65.67,0.96,0.14,996,2.7,297,0.1,6.1562,4.7891,,,,,,,,,,,,,,,,
