Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,276.0234526564912,232.21454105767188,508.23799371416305,1829656.7773709872,655972.3478076187,180000.0,0.0,223293.66306557474,652089.814609081
 01/01  02:00:00,274.3486987839822,238.30002244388902,512.6487212278712,1845535.3964203363,677880.0807980004,180000.0,0.0,223293.66306557474,646060.7006680483
 01/01  03:00:00,272.673944911473,242.1108365338425,514.7847814453155,1853225.2132031356,691599.011521833,180000.0,0.0,223293.66306557474,640031.5867270154
 01/01  04:00:00,270.99919103896394,245.69548600520037,516.6946770441643,1860100.8373589916,704503.7496187214,180000.0,0.0,223293.66306557474,634002.4727859828
 01/01  05:00:00,269.32443716645486,248.66800743536902,517.9924446018239,1864772.8005665657,715204.8267673284,180000.0,0.0,223293.66306557474,627973.3588449501
 01/01  06:00:00,262.8950376072857,251.8920718521635,514.7871094594492,1853233.5940540172,726811.4586677887,180000.0,0.0,223293.66306557474,627973.3588449501
 01/01  07:00:00,264.8157898947107,253.73772714169615,518.5535170364069,1866792.6613310645,733455.8177101061,180000.0,0.0,223293.66306557474,640031.5867270154
 01/01  08:00:00,267.45091991093227,247.13173259064502,514.5826525015773,1852497.5490056782,709674.2373263221,180000.0,0.0,223293.66306557474,652089.814609081
 01/01  09:00:00,268.41129605464477,218.77309141860633,487.1843874732511,1753863.794903704,607583.1291069826,180000.0,0.0,223293.66306557474,658118.9285501137
 01/01  10:00:00,264.839407410662,187.06166305958914,451.9010704702511,1626843.853692904,493421.9870145209,180000.0,0.0,223293.66306557474,658118.9285501137
 01/01  11:00:00,878.3100997777541,155.94723912225146,1034.2573389000056,3723326.42004002,381410.0608401053,180000.0,0.0,2151902.6400271114,953435.0030521146
 01/01  12:00:00,704.8833595047604,135.26013702399246,840.1434965287528,3024516.5875035105,306936.49328637286,180000.0,0.0,1608974.9028152507,890028.7940468721
 01/01  13:00:00,843.5816221034655,120.20834029117493,963.7899623946405,3469643.8646207056,252750.0250482298,180000.0,0.0,2007842.2122428697,998190.509445594
 01/01  14:00:00,837.865146187716,110.51613455714228,948.3812807448583,3414172.61068149,217858.08440571223,180000.0,0.0,1989834.6587698394,998190.509445594
 01/01  15:00:00,840.7042672540548,106.67821176333499,947.3824790173896,3410576.9244626034,204041.5623480059,180000.0,0.0,2016845.988979385,981400.0150748678
