Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,276.0234526564912,153.81283996935076,429.836292625842,1547410.653453031,373726.2238896628,180000.0,0.0,223293.66306557474,652089.814609081
 01/01  02:00:00,274.3486987839822,175.5550507474695,449.9037495314517,1619653.4983132258,451998.18269089016,180000.0,0.0,223293.66306557474,646060.7006680483
 01/01  03:00:00,272.673944911473,184.56732715295118,457.2412720644242,1646068.579431927,484442.3777506243,180000.0,0.0,223293.66306557474,640031.5867270154
 01/01  04:00:00,270.99919103896394,190.39253039106637,461.3917214300303,1661010.1971481093,505413.1094078389,180000.0,0.0,223293.66306557474,634002.4727859828
 01/01  05:00:00,269.32443716645486,192.33443206074082,461.65886922719574,1661971.9292179043,512403.95541866694,180000.0,0.0,223293.66306557474,627973.3588449501
 01/01  06:00:00,262.8950376072857,193.89128206852087,456.78631967580657,1644430.7508329034,518008.61544667504,180000.0,0.0,223293.66306557474,627973.3588449501
 01/01  07:00:00,264.8157898947107,194.4156758267959,459.23146572150665,1653233.276597424,519896.4329764653,180000.0,0.0,223293.66306557474,640031.5867270154
 01/01  08:00:00,267.45091991093227,184.34132740780868,451.792247318741,1626452.0903474675,483628.77866811136,180000.0,0.0,223293.66306557474,652089.814609081
 01/01  09:00:00,268.41129605464477,148.46752044464498,416.8788164992897,1500763.7393974431,354483.0736007218,180000.0,0.0,223293.66306557474,658118.9285501137
 01/01  10:00:00,264.839407410662,113.64512959018765,378.4845370008497,1362544.3332030587,229122.4665246756,180000.0,0.0,223293.66306557474,658118.9285501137
 01/01  11:00:00,878.3100997777541,46.36587039159169,924.6759701693459,3328833.492609645,121917.13340973009,45000.0,0.0,2151902.6400271114,953435.0030521146
 01/01  12:00:00,704.8833595047604,18.286980628977375,723.1703401337379,2603413.224481456,65833.13026431855,0.0,0.0,1608974.9028152507,890028.7940468721
 01/01  13:00:00,843.5816221034655,8.994117593081024,852.5757396965465,3069272.662907568,32378.82333509169,0.0,0.0,2007842.2122428697,998190.509445594
 01/01  14:00:00,837.865146187716,6.493817426106563,844.3589636138227,3039692.2690097615,23377.74273398362,0.0,0.0,1989834.6587698394,998190.509445594
 01/01  15:00:00,840.7042672540548,12.752728799062805,853.4569960531176,3072445.1857912233,45909.823676626096,0.0,0.0,2016845.988979385,981400.0150748678
 01/01  16:00:00,897.8424008613135,48.450900567425386,946.2933014287389,3406655.88514346,84423.24204273138,90000.0,0.0,2192419.6353414296,1008951.8898752877
 01/01  17:00:00,912.0497883814129,102.58756347921688,1014.6373518606299,3652694.466698267,189315.22852518078,180000.0,0.0,2054661.8512727483,1179853.950250653
 01/01  18:00:00,282.9920840773947,116.7000452258743,399.692129303269,1438891.6654917684,240120.16281314753,180000.0,0.0,223293.66306557474,700322.7261373426
 01/01  19:00:00,616.0004246172223,130.81523178623735,746.8156564034598,2688536.363052455,290934.83443045453,180000.0,0.0,1262554.5928778315,829030.7043844531
 01/01  20:00:00,1607.3574198642602,133.91485176104698,1741.2722716253072,6268580.177851106,302093.4663397691,180000.0,0.0,4501888.368257555,1117433.9547153835
 01/01  21:00:00,1410.1804808200766,139.10292066949182,1549.2834014895684,5577420.245362447,320770.5144101706,180000.0,0.0,3781586.229336347,1061033.3576621716
 01/01  22:00:00,1153.066905705105,143.25772022964617,1296.3246259347513,4666768.6533651035,335727.7928267262,180000.0,0.0,2858699.113843548,1022306.9652097248
 01/01  23:00:00,1006.5952936374186,146.12061211555906,1152.7159057529777,4149777.260710719,346034.2036160126,180000.0,0.0,2462532.9374368833,927179.9757040667
 01/01  24:00:00,591.7520354398761,149.83549188642345,741.5875273262996,2669715.098374678,359407.77079112444,180000.0,0.0,1125472.0920643888,842814.366628102
 01/02  01:00:00,415.9482161386197,152.4116673315496,568.3598834701694,2046095.5804926096,368682.0023935786,180000.0,0.0,558234.157663937,820878.4685463815
 01/02  02:00:00,274.3486987839822,154.15094598769474,428.4996447716769,1542598.721178037,374943.40555570106,180000.0,0.0,223293.66306557474,646060.7006680483
 01/02  03:00:00,272.673944911473,154.88310067281,427.55704558428295,1539205.3641034185,377579.1624221159,180000.0,0.0,223293.66306557474,640031.5867270154
 01/02  04:00:00,270.99919103896394,154.78501825114617,425.7842092901101,1532823.1534443966,377226.06570412614,180000.0,0.0,223293.66306557474,634002.4727859828
 01/02  05:00:00,269.32443716645486,153.626286133911,422.9507233003659,1522622.6038813172,373054.6300820797,180000.0,0.0,223293.66306557474,627973.3588449501
 01/02  06:00:00,262.8950376072857,152.13084319891485,415.0258808062006,1494093.1709023218,367671.0355160934,180000.0,0.0,223293.66306557474,627973.3588449501
 01/02  07:00:00,374.59804881712944,150.48188465234944,525.0799334694789,1890287.7604901239,361734.7847484579,180000.0,0.0,568138.3120741035,690403.0698391941
 01/02  08:00:00,847.2039190005527,145.05297092197412,992.2568899225269,3572124.8037210964,342190.6953191069,180000.0,0.0,2025849.7657159003,936644.5086813885
 01/02  09:00:00,268.41129605464477,143.4024582340799,411.8137542887247,1482529.5154394086,336248.8496426876,180000.0,0.0,223293.66306557474,658118.9285501137
 01/02  10:00:00,264.839407410662,138.83771164010813,403.6771190507701,1453237.6285827723,319815.76190438925,180000.0,0.0,223293.66306557474,658118.9285501137
 01/02  11:00:00,258.8783871653734,120.35719008786545,379.23557725323883,1365248.0781116597,298285.88431631564,135000.0,0.0,223293.66306557474,652089.814609081
 01/02  12:00:00,253.8777430637974,77.96362914680583,331.84137221060325,1194628.9399581715,280669.064928501,0.0,0.0,223293.66306557474,652089.814609081
 01/02  13:00:00,255.0841176224258,72.79151003924306,327.8756276616689,1180352.259582008,262049.43614127504,0.0,0.0,223293.66306557474,664148.0424911462
 01/02  14:00:00,254.36973989362926,67.99820519353106,322.3679450871603,1160524.602313777,244793.53869671182,0.0,0.0,223293.66306557474,664148.0424911462
 01/02  15:00:00,254.36973989362926,64.2900722128912,318.65981210652046,1147175.3235834735,231444.25996640834,0.0,0.0,223293.66306557474,664148.0424911462
 01/02  16:00:00,253.40936374991674,61.637795690261996,315.04715944017875,1134169.7739846434,221896.06448494317,0.0,0.0,223293.66306557474,658118.9285501137
 01/02  17:00:00,323.43426946902,65.72229439121527,389.1565638602353,1400963.6298968468,236600.25980837498,0.0,0.0,223293.66306557474,892206.2703732118
 01/02  18:00:00,282.9920840773947,56.156935442674225,339.1490195200689,1220936.4702722481,202164.96759362723,0.0,0.0,223293.66306557474,700322.7261373426
 01/02  19:00:00,1579.259324764974,44.11260166455745,1623.3719264295314,5844138.935146313,158805.36599240685,0.0,0.0,4380337.382314602,1178979.9554795888
 01/02  20:00:00,1607.3574198642602,37.22774770170669,1644.585167565967,5920506.603237482,134019.89172614407,0.0,0.0,4501888.368257555,1117433.9547153835
