Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,276.0234526564912,55.81077330845584,331.83422596494705,1194603.2134738094,200918.78391044104,0.0,0.0,223293.66306557474,652089.814609081
 01/01  02:00:00,274.3486987839822,49.96086246257289,324.30956124655506,1167514.420487598,179859.1048652624,0.0,0.0,223293.66306557474,646060.7006680483
 01/01  03:00:00,272.673944911473,46.063035398351786,318.73698030982473,1147453.1291153692,165826.92743406643,0.0,0.0,223293.66306557474,640031.5867270154
 01/01  04:00:00,270.99919103896394,42.66918302161259,313.6683740605765,1129206.1466180757,153609.05887780534,0.0,0.0,223293.66306557474,634002.4727859828
 01/01  05:00:00,269.32443716645486,39.60438156735442,308.9288187338093,1112143.7474417135,142575.77364247595,0.0,0.0,223293.66306557474,627973.3588449501
 01/01  06:00:00,262.8950376072857,38.07200436807997,300.9670419753657,1083481.3511113164,137059.2157250879,0.0,0.0,223293.66306557474,627973.3588449501
 01/01  07:00:00,264.8157898947107,37.22401052799001,302.03980042270075,1087343.2815217227,134006.43790076405,0.0,0.0,223293.66306557474,640031.5867270154
 01/01  08:00:00,267.45091991093227,36.00836403610103,303.45928394703327,1092453.42220932,129630.11052996371,0.0,0.0,223293.66306557474,652089.814609081
 01/01  09:00:00,268.41129605464477,34.028010906081306,302.43930696072607,1088781.505058614,122500.8392618927,0.0,0.0,223293.66306557474,658118.9285501137
 01/01  10:00:00,264.839407410662,30.68499474834651,295.52440215900845,1063887.8477724306,110465.98109404746,0.0,0.0,223293.66306557474,658118.9285501137
 01/01  11:00:00,878.3100997777541,16.36108426081507,894.6711840385692,3220816.2625388484,58899.90333893424,0.0,0.0,2151902.6400271114,953435.0030521146
 01/01  12:00:00,704.8833595047604,4.295825019654278,709.1791845244147,2553045.064287893,15464.9700707554,0.0,0.0,1608974.9028152507,890028.7940468721
 01/01  13:00:00,843.5816221034655,0.0,843.5816221034655,3036893.8395724758,0.0,0.0,0.0,2007842.2122428697,998190.509445594
 01/01  14:00:00,837.865146187716,0.0,837.865146187716,3016314.5262757777,0.0,0.0,0.0,1989834.6587698394,998190.509445594
 01/01  15:00:00,840.7042672540548,0.0,840.7042672540548,3026535.362114597,0.0,0.0,0.0,2016845.988979385,981400.0150748678
 01/01  16:00:00,897.8424008613135,0.0,897.8424008613135,3232232.6431007287,0.0,0.0,0.0,2192419.6353414296,1008951.8898752877
 01/01  17:00:00,912.0497883814129,1.8759790322234082,913.9257674136363,3290132.762689091,6753.52451600427,0.0,0.0,2054661.8512727483,1179853.950250653
 01/01  18:00:00,282.9920840773947,9.626600457135428,292.61868453453013,1053427.2643243084,34655.76164568754,0.0,0.0,223293.66306557474,700322.7261373426
 01/01  19:00:00,616.0004246172223,21.21322927804811,637.2136538952705,2293969.154022974,76367.62540097321,0.0,0.0,1262554.5928778315,829030.7043844531
 01/01  20:00:00,1607.3574198642602,27.606656772022397,1634.9640766362827,5885870.675890618,99383.96437928063,0.0,0.0,4501888.368257555,1117433.9547153835
 01/01  21:00:00,1410.1804808200766,37.06206725000153,1447.242548070078,5210073.173052281,133423.44210000552,0.0,0.0,3781586.229336347,1061033.3576621716
