Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,1231289.12004044,192604.6904770716,45000.0,0.0,223293.66306557474,652089.814609081
 01/01  02:00:00,1390336.3188210076,222681.00319867188,180000.0,0.0,223293.66306557474,646060.7006680483
 01/01  03:00:00,1397374.334098283,235748.1324169802,180000.0,0.0,223293.66306557474,640031.5867270154
 01/01  04:00:00,1399227.2583271116,243630.17058684168,180000.0,0.0,223293.66306557474,634002.4727859828
 01/01  05:00:00,1398731.1053805752,249163.13158133772,180000.0,0.0,223293.66306557474,627973.3588449501
 01/01  06:00:00,1385290.5164033442,258868.38101711572,180000.0,0.0,223293.66306557474,627973.3588449501
 01/01  07:00:00,1394727.3297749115,261390.48615395286,180000.0,0.0,223293.66306557474,640031.5867270154
 01/01  08:00:00,1218377.5453134712,210554.23363411517,45000.0,0.0,223293.66306557474,652089.814609081
 01/01  09:00:00,1084104.0075103247,117823.34171360344,0.0,0.0,223293.66306557474,658118.9285501137
 01/01  10:00:00,988595.8525936763,35173.985915293204,0.0,0.0,223293.66306557474,658118.9285501137
 01/01  11:00:00,3161916.3591999146,0.0,0.0,0.0,2151902.6400271114,953435.0030521146
 01/01  12:00:00,2537580.0942171374,0.0,0.0,0.0,1608974.9028152507,890028.7940468721
 01/01  13:00:00,3036893.8395724758,0.0,0.0,0.0,2007842.2122428697,998190.509445594
 01/01  14:00:00,3689963.564285268,160191.30095573477,513457.7370537558,0.0,1989834.6587698394,998190.509445594
 01/01  15:00:00,4483186.703545374,347249.48425310815,1109401.857177669,0.0,2016845.988979385,981400.0150748678
 01/01  16:00:00,4118931.2715643346,214301.8611251273,672396.7673384784,0.0,2192419.6353414296,1008951.8898752877
 01/01  17:00:00,3283379.238173086,0.0,0.0,0.0,2054661.8512727483,1179853.950250653
 01/01  18:00:00,1018771.5026786209,0.0,0.0,0.0,223293.66306557474,700322.7261373426
 01/01  19:00:00,2229404.79979645,11803.271174449426,0.0,0.0,1262554.5928778315,829030.7043844531
 01/01  20:00:00,5819933.727946062,33447.01643472414,0.0,0.0,4501888.368257555,1117433.9547153835
 01/01  21:00:00,5146905.054034998,70255.3230827215,0.0,0.0,3781586.229336347,1061033.3576621716
 01/01  22:00:00,4261408.682809686,110367.82227130875,0.0,0.0,2858699.113843548,1022306.9652097248
 01/01  23:00:00,3765727.8775074147,141984.8204127076,0.0,0.0,2462532.9374368833,927179.9757040667
 01/01  24:00:00,2300516.599146576,170209.27156302246,0.0,0.0,1125472.0920643888,842814.366628102
 01/02  01:00:00,1686940.4897928648,189526.91169383377,0.0,0.0,558234.157663937,820878.4685463815
 01/02  02:00:00,1190315.5867957454,202660.27117340974,0.0,0.0,223293.66306557474,646060.7006680483
 01/02  03:00:00,1192006.1903519013,210379.98867059863,0.0,0.0,223293.66306557474,640031.5867270154
 01/02  04:00:00,1192334.8210434779,216737.73330320758,0.0,0.0,223293.66306557474,634002.4727859828
 01/02  05:00:00,1191186.8773167306,221618.9035174931,0.0,0.0,223293.66306557474,627973.3588449501
 01/02  06:00:00,1170986.12405485,224563.98866862155,0.0,0.0,223293.66306557474,627973.3588449501
 01/02  07:00:00,1570038.400902179,221485.4251605134,0.0,0.0,568138.3120741035,690403.0698391941
 01/02  08:00:00,3226063.6352225346,176129.52682054497,0.0,0.0,2025849.7657159003,936644.5086813885
 01/02  09:00:00,1109806.441570809,143525.77577408796,0.0,0.0,223293.66306557474,658118.9285501137
 01/02  10:00:00,1068217.9720986537,114796.1054202707,0.0,0.0,223293.66306557474,658118.9285501137
 01/02  11:00:00,1012155.970543564,80193.77674821965,0.0,0.0,223293.66306557474,652089.814609081
 01/02  12:00:00,949137.9900583018,35178.115028631175,0.0,0.0,223293.66306557474,652089.814609081
 01/02  13:00:00,922436.747480337,4133.924039604144,0.0,0.0,223293.66306557474,664148.0424911462
 01/02  14:00:00,915731.0636170653,0.0,0.0,0.0,223293.66306557474,664148.0424911462
 01/02  15:00:00,915731.0636170653,0.0,0.0,0.0,223293.66306557474,664148.0424911462
 01/02  16:00:00,912273.7094997002,0.0,0.0,0.0,223293.66306557474,658118.9285501137
 01/02  17:00:00,1164363.370088472,0.0,0.0,0.0,223293.66306557474,892206.2703732118
 01/02  18:00:00,1018771.5026786209,0.0,0.0,0.0,223293.66306557474,700322.7261373426
 01/02  19:00:00,5685333.569153907,0.0,0.0,0.0,4380337.382314602,1178979.9554795888
 01/02  20:00:00,5788609.252012741,2122.540501403758,0.0,0.0,4501888.368257555,1117433.9547153835
 01/02  21:00:00,5095635.490797847,18985.759845570545,0.0,0.0,3781586.229336347,1061033.3576621716
 01/02  22:00:00,4189815.2422120227,38774.38167364526,0.0,0.0,2858699.113843548,1022306.9652097248
 01/02  23:00:00,3677038.0723578753,53295.01526316764,0.0,0.0,2462532.9374368833,927179.9757040667
 01/02  24:00:00,1655612.5837314576,68742.18968630482,0.0,0.0,674382.8775649817,750466.647589108
 01/03  01:00:00,1075043.159282178,81358.72971880961,0.0,0.0,223293.66306557474,652089.814609081
 01/03  02:00:00,1074632.2389665737,86976.92334423799,0.0,0.0,223293.66306557474,646060.7006680483
 01/03  03:00:00,1073722.8307599341,92096.62907863143,0.0,0.0,223293.66306557474,640031.5867270154
 01/03  04:00:00,1071395.7723557171,95798.68461544695,0.0,0.0,223293.66306557474,634002.4727859828
 01/03  05:00:00,1067830.7258964314,98262.75209719378,0.0,0.0,223293.66306557474,627973.3588449501
 01/03  06:00:00,1046350.0196686414,99927.88428241291,0.0,0.0,223293.66306557474,627973.3588449501
 01/03  07:00:00,1053388.1793375995,100051.33571664091,0.0,0.0,223293.66306557474,640031.5867270154
 01/03  08:00:00,1057190.4480922783,94367.13641292226,0.0,0.0,223293.66306557474,652089.814609081
 01/03  09:00:00,3251954.588387483,55719.75718619147,0.0,0.0,2151902.6400271114,959464.1169931472
 01/03  10:00:00,2139191.0392639874,39278.871305516026,0.0,0.0,1219111.3701241463,808791.5227716304
 01/03  11:00:00,954338.6060245651,22376.412229220718,0.0,0.0,223293.66306557474,652089.814609081
 01/03  12:00:00,932961.3949547283,19001.519925057724,0.0,0.0,223293.66306557474,652089.814609081
 01/03  13:00:00,940532.3460759816,22229.52263524884,0.0,0.0,223293.66306557474,664148.0424911462
 01/03  14:00:00,945704.4826369004,29973.41901983496,0.0,0.0,223293.66306557474,664148.0424911462
 01/03  15:00:00,955503.5991785598,39772.5355614944,0.0,0.0,223293.66306557474,664148.0424911462
 01/03  16:00:00,962353.1936473921,50079.4841476919,0.0,0.0,223293.66306557474,658118.9285501137
 01/03  17:00:00,1232690.1261615783,68326.75607310634,0.0,0.0,223293.66306557474,892206.2703732118
 01/03  18:00:00,1086964.2379272478,68192.73524862694,0.0,0.0,223293.66306557474,700322.7261373426
 01/03  19:00:00,1135882.20881683,74191.36037213178,0.0,0.0,223293.66306557474,712380.9540194079
 01/03  20:00:00,3508987.5235519,70353.77892557344,0.0,0.0,2362591.0156615647,908878.340426363
 01/03  21:00:00,5133743.997193414,57094.2662411381,0.0,0.0,3781586.229336347,1061033.3576621716
 01/03  22:00:00,2732663.593987432,66346.69231526484,0.0,0.0,1540996.3884545616,855285.731732501
 01/03  23:00:00,1214835.8462575062,81305.76886496192,0.0,0.0,223293.66306557474,676206.2703732118
 01/03  24:00:00,1129750.310754352,86316.85024760074,0.0,0.0,223293.66306557474,658118.9285501137
 01/04  01:00:00,1082597.058882497,88912.62931912867,0.0,0.0,223293.66306557474,652089.814609081
 01/04  02:00:00,1078368.4092121415,90713.0935898057,0.0,0.0,223293.66306557474,646060.7006680483
 01/04  03:00:00,1073909.2616131455,92283.05993184278,0.0,0.0,223293.66306557474,640031.5867270154
 01/04  04:00:00,1070175.2469474922,94578.15920722208,0.0,0.0,223293.66306557474,634002.4727859828
 01/04  05:00:00,1067938.841008202,98370.86720896425,0.0,0.0,223293.66306557474,627973.3588449501
 01/04  06:00:00,1053033.0348255108,106610.89943928248,0.0,0.0,223293.66306557474,627973.3588449501
 01/04  07:00:00,1075275.340813004,121938.49719204538,0.0,0.0,223293.66306557474,640031.5867270154
 01/04  08:00:00,1614604.5930784023,130003.5822183877,0.0,0.0,673932.688728156,723228.4881271579
 01/04  09:00:00,1057722.0691465768,91441.40334985557,0.0,0.0,223293.66306557474,658118.9285501137
 01/04  10:00:00,978131.1371470025,24709.270468619437,0.0,0.0,223293.66306557474,658118.9285501137
 01/04  11:00:00,931962.1937953443,0.0,0.0,0.0,223293.66306557474,652089.814609081
 01/04  12:00:00,913959.8750296707,0.0,0.0,0.0,223293.66306557474,652089.814609081
 01/04  13:00:00,918302.8234407329,0.0,0.0,0.0,223293.66306557474,664148.0424911462
 01/04  14:00:00,1994468.2763965882,6854.472416512824,21591.00903365383,0.0,1106564.1609177073,831169.2759683701
 01/04  15:00:00,1220837.2478780895,74010.68110193683,231095.50315908727,0.0,223293.66306557474,664148.0424911462
 01/04  16:00:00,943606.3659801374,7644.930098558724,23687.72638187839,0.0,223293.66306557474,658118.9285501137
 01/04  17:00:00,1164363.370088472,0.0,0.0,0.0,223293.66306557474,892206.2703732118
 01/04  18:00:00,1025056.6737421802,6285.171063559337,0.0,0.0,223293.66306557474,700322.7261373426
 01/04  19:00:00,1257542.9470426932,60852.09859799486,135000.0,0.0,223293.66306557474,712380.9540194079
 01/04  20:00:00,3726334.0287472038,107700.28412087768,180000.0,0.0,2362591.015661565,908878.340426363
 01/04  21:00:00,5401740.377699053,145090.6467467766,180000.0,0.0,3781586.229336347,1061033.3576621716
 01/04  22:00:00,8349054.060838768,165982.05706710598,180000.0,0.0,2858699.113843548,4874338.108443009
 01/04  23:00:00,3657013.527478307,207108.6024222703,180000.0,0.0,1902723.1188440563,1133151.6622582232
 01/04  24:00:00,1472874.3868805142,249440.9263737632,180000.0,0.0,223293.66306557474,658118.9285501137
 01/05  01:00:00,1446095.602542684,272411.1729793156,180000.0,0.0,223293.66306557474,652089.814609081
 01/05  02:00:00,1456035.4009709856,288380.08534864994,180000.0,0.0,223293.66306557474,646060.7006680483
