Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,1273948.9987962893,235264.56923292123,45000.0,0.0,223293.66306557474,652089.814609081
 01/01  02:00:00,1211931.813279879,224276.49765754328,0.0,0.0,223293.66306557474,646060.7006680483
 01/01  03:00:00,1201678.4141241438,220052.21244284106,0.0,0.0,223293.66306557474,640031.5867270154
 01/01  04:00:00,1194039.639185535,218442.5514452649,0.0,0.0,223293.66306557474,634002.4727859828
 01/01  05:00:00,1186872.915022586,217304.94122334835,0.0,0.0,223293.66306557474,627973.3588449501
 01/01  06:00:00,1166842.2735094274,220420.138123199,0.0,0.0,223293.66306557474,627973.3588449501
 01/01  07:00:00,1177244.3293978898,223907.48577693116,0.0,0.0,223293.66306557474,640031.5867270154
 01/01  08:00:00,1182190.7406227458,219367.42894338965,0.0,0.0,223293.66306557474,652089.814609081
 01/01  09:00:00,1166421.454908373,200140.7891116518,0.0,0.0,223293.66306557474,658118.9285501137
 01/01  10:00:00,1122292.0864939927,168870.21981560963,0.0,0.0,223293.66306557474,658118.9285501137
 01/01  11:00:00,3282759.8180380086,120843.45883809408,0.0,0.0,2151902.6400271114,953435.0030521146
 01/01  12:00:00,2625653.632902085,88073.53868494714,0.0,0.0,1608974.9028152507,890028.7940468721
 01/01  13:00:00,3097916.1100817253,61022.270509249385,0.0,0.0,2007842.2122428697,998190.509445594
 01/01  14:00:00,3064731.402726141,48416.87645036301,0.0,0.0,1989834.6587698394,998190.509445594
 01/01  15:00:00,3065660.5803328715,39125.21821827405,0.0,0.0,2016845.988979385,981400.0150748678
 01/01  16:00:00,3277224.8527542483,44992.20965351969,0.0,0.0,2192419.6353414296,1008951.8898752877
 01/01  17:00:00,3384080.790498146,100701.55232505959,0.0,0.0,2054661.8512727483,1179853.950250653
 01/01  18:00:00,1150819.3509165677,132047.84823794683,0.0,0.0,223293.66306557474,700322.7261373426
 01/01  19:00:00,2386302.6810528305,168701.15243083017,0.0,0.0,1262554.5928778315,829030.7043844531
