Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,480514,-,-,-,39.81,-105.14,-7,1681,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2014,1,3,2,30,0,0,0,-8.6,-0.30000000000000004,819,261,4.2,0.16,0,0,0
2014,1,3,3,30,0,0,0,-8.5,-0.2,818,263,4.3,0.16,0,0,0
2014,1,3,4,30,0,0,0,-8.5,-0.2,818,264,4.4,0.16,0,0,0
2014,1,3,5,30,0,0,0,-8.6,-0.1,817,263,4.5,0.16,0,0,0
2014,1,3,6,30,0,0,0,-8.700000000000001,0,817,262,4.6000000000000005,0.16,0,0,0
2014,1,3,7,30,0,0,0,-8.8,1.2000000000000002,816,261,4.7,0.16,0,0,0
2014,1,3,8,30,747,28,157,-7.6000000000000005,3.7,816,263,4.7,0.16,28,747,157
2014,1,3,9,30,887,36,307,-6.1000000000000005,6.4,816,264,4.9,0.16,36,887,307
2014,1,3,10,30,953,41,422,-5.5,8.5,815,266,5.4,0.16,41,953,422
2014,1,3,11,30,980,43,487,-5.2,9.600000000000001,814,269,5.4,0.16,43,980,487
2014,1,3,12,30,983,43,492,-4.5,9.9,813,270,5,0.16,43,983,492
2014,1,3,13,30,291,200,321,-3.4000000000000004,9.200000000000001,812,268,4.7,0.16,41,953,435
2014,1,3,14,30,221,164,236,-2.7,7.5,812,267,4.4,0.16,38,896,329
2014,1,3,15,30,241,96,144,-3.5,4.800000000000001,811,265,4.1000000000000005,0.16,30,768,182
2014,1,3,16,30,0,16,16,-4.7,2.7,811,262,3.8000000000000003,0.16,14,408,31
2014,1,3,17,30,0,0,0,-5.6000000000000005,1.9000000000000001,811,261,3.8000000000000003,0.8,0,0,0
2014,1,3,18,30,0,0,0,-6.2,1.8,811,264,3.8000000000000003,0.8,0,0,0
2014,1,3,19,30,0,0,0,-6.5,1.7000000000000002,811,272,3.8000000000000003,0.8,0,0,0
2014,1,3,20,30,0,0,0,-7.1000000000000005,1.3,811,284,3.5,0.8,0,0,0
2014,1,3,21,30,0,0,0,-7.5,0.7000000000000001,812,295,2.9000000000000004,0.8,0,0,0
2014,1,3,22,30,0,0,0,-7.7,-0.1,812,312,1.9000000000000001,0.8,0,0,0
2014,1,3,23,30,0,0,0,-7.5,-0.9,812,173,1.2000000000000002,0.8,0,0,0
2014,1,4,0,30,0,0,0,-7.2,-0.8,812,40,1.4000000000000001,0.8,0,0,0
2014,1,4,1,30,0,0,0,-6.6000000000000005,-1.1,812,64,2,0.8,0,0,0
2014,1,4,2,30,0,0,0,-6.1000000000000005,-2.2,813,70,2.6,0.8,0,0,0
2014,1,4,3,30,0,0,0,-6.6000000000000005,-3.2,813,70,3.2,0.8,0,0,0
2014,1,4,4,30,0,0,0,-7.6000000000000005,-4.2,813,71,3.4000000000000004,0.8,0,0,0
2014,1,4,5,30,0,0,0,-8.6,-4.9,814,69,3.6,0.8,0,0,0
2014,1,4,6,30,0,0,0,-9.4,-5.300000000000001,814,69,3.6,0.8,0,0,0
2014,1,4,7,30,0,0,0,-10,-5.5,814,72,3.7,0.8,0,0,0
2014,1,4,8,30,0,21,21,-10.4,-5.1000000000000005,815,73,3.8000000000000003,0.8,52,587,153
2014,1,4,9,30,0,11,11,-10.5,-4.6000000000000005,815,70,3.7,0.8,74,788,315
2014,1,4,10,30,17,233,240,-10.8,-4.4,815,65,3.6,0.8,86,876,438
2014,1,4,11,30,0,142,142,-11.200000000000001,-4.6000000000000005,814,58,3.6,0.8,92,912,506
2014,1,4,12,30,10,236,241,-11.600000000000001,-4.9,814,52,3.6,0.8,91,918,512
2014,1,4,13,30,31,262,275,-12,-5.4,815,50,3.6,0.8,84,896,456
2014,1,4,14,30,10,161,164,-12.3,-5.9,816,49,3.4000000000000004,0.8,72,830,344
2014,1,4,15,30,3,81,81,-12.600000000000001,-6.7,817,49,3,0.8,54,676,189
2014,1,4,16,30,0,15,15,-13.200000000000001,-7.6000000000000005,817,48,2.6,0.8,21,272,33
2014,1,4,17,30,0,0,0,-13.9,-8.200000000000001,818,44,2.1,0.8,0,0,0
2014,1,4,18,30,0,0,0,-14.3,-8.4,819,37,1.4000000000000001,0.8,0,0,0
2014,1,4,19,30,0,0,0,-14.600000000000001,-8.8,819,122,0.7000000000000001,0.8,0,0,0
2014,1,4,20,30,0,0,0,-15,-9.9,819,207,0.6000000000000001,0.8,0,0,0
2014,1,4,21,30,0,0,0,-15.9,-11.200000000000001,818,208,0.9,0.8,0,0,0
2014,1,4,22,30,0,0,0,-16.6,-11.9,818,220,1.2000000000000002,0.8,0,0,0
2014,1,4,23,30,0,0,0,-17.3,-12,818,228,1.6,0.8,0,0,0
2014,1,5,0,30,0,0,0,-17.900000000000002,-12,817,234,1.8,0.8,0,0,0
2014,1,5,1,30,0,0,0,-18.6,-12.100000000000001,817,242,1.7000000000000002,0.8,0,0,0
2014,1,5,2,30,0,0,0,-18.900000000000002,-12.4,817,255,1.6,0.8,0,0,0
2014,1,5,3,30,0,0,0,-19.3,-12.8,817,271,1.5,0.8,0,0,0
2014,1,5,4,30,0,0,0,-19.700000000000003,-13.200000000000001,818,290,1.5,0.8,0,0,0
2014,1,5,5,30,0,0,0,-20,-13.4,818,308,1.4000000000000001,0.8,0,0,0
2014,1,5,6,30,0,0,0,-20.200000000000003,-13.5,819,320,1.5,0.8,0,0,0
2014,1,5,7,30,0,0,0,-20.400000000000002,-12.5,819,321,1.9000000000000001,0.8,0,0,0
2014,1,5,8,30,0,17,17,-19.8,-10.4,820,321,2.7,0.8,38,748,167
2014,1,5,9,30,1,92,92,-19.200000000000003,-8.8,821,332,3.5,0.8,53,906,331
2014,1,5,10,30,3,173,174,-19.200000000000003,-8.1,821,345,4.1000000000000005,0.8,64,971,455
2014,1,5,11,30,0,77,77,-19.3,-8.1,820,354,4.3,0.8,72,994,524
2014,1,5,12,30,0,75,76,-19.400000000000002,-8.5,821,180,4.2,0.8,74,992,531
2014,1,5,13,30,1,124,124,-19.6,-9,821,6,3.8000000000000003,0.8,71,967,474
2014,1,5,14,30,0,67,67,-19.700000000000003,-9.700000000000001,822,11,3,0.8,61,908,360
2014,1,5,15,30,0,9,9,-19.8,-10.9,822,19,2.2,0.8,45,779,203
2014,1,5,16,30,0,16,16,-20.6,-12.3,823,30,1.5,0.8,18,423,38
2014,1,5,17,30,0,0,0,-20.900000000000002,-13.3,823,35,1.3,0.8,0,0,0
2014,1,5,18,30,0,0,0,-21.1,-13.8,824,38,1.3,0.8,0,0,0
2014,1,5,19,30,0,0,0,-21.3,-14.4,824,46,1.2000000000000002,0.8,0,0,0
2014,1,5,20,30,0,0,0,-21.700000000000003,-15.100000000000001,824,55,1,0.8,0,0,0
2014,1,5,21,30,0,0,0,-22.200000000000003,-15.700000000000001,824,103,0.7000000000000001,0.8,0,0,0
2014,1,5,22,30,0,0,0,-22.700000000000003,-15.9,824,193,0.9,0.8,0,0,0
2014,1,5,23,30,0,0,0,-23,-15.600000000000001,823,251,1.8,0.8,0,0,0
2014,1,6,0,30,0,0,0,-23,-14.9,823,270,2.9000000000000004,0.8,0,0,0
2014,1,6,1,30,0,0,0,-22.8,-14.200000000000001,823,280,3.7,0.8,0,0,0
2014,1,6,2,30,0,0,0,-23.1,-13.8,823,286,4.2,0.8,0,0,0
2014,1,6,3,30,0,0,0,-23.400000000000002,-13.4,823,289,4.5,0.8,0,0,0
2014,1,6,4,30,0,0,0,-23.400000000000002,-13,823,290,4.6000000000000005,0.8,0,0,0
2014,1,6,5,30,0,0,0,-23.1,-12.5,823,289,4.6000000000000005,0.8,0,0,0
2014,1,6,6,30,0,0,0,-22.5,-12,823,287,4.7,0.8,0,0,0
2014,1,6,7,30,0,0,0,-21.6,-10.5,824,285,4.9,0.8,0,0,0
2014,1,6,8,30,8,85,87,-19.400000000000002,-7.6000000000000005,824,284,5.300000000000001,0.8,32,761,163
2014,1,6,9,30,0,46,46,-17.400000000000002,-4.800000000000001,824,287,5.5,0.8,44,909,323
2014,1,6,10,30,974,51,444,-15.700000000000001,-2.5,824,292,5.4,0.8,51,974,444
2014,1,6,11,30,991,54,507,-14,-0.7000000000000001,824,296,4.9,0.8,54,991,507
2014,1,6,12,30,994,55,514,-12,0.5,823,297,4.4,0.8,55,994,514
2014,1,6,13,30,965,52,457,-10.5,1,823,295,4.1000000000000005,0.8,52,965,457
2014,1,6,14,30,907,47,348,-9.700000000000001,0.5,823,289,3.6,0.8,47,907,348
2014,1,6,15,30,781,37,197,-8.8,-1,823,280,3.4000000000000004,0.8,37,781,197
2014,1,6,16,30,445,16,38,-10.600000000000001,-3.1,823,274,3.7,0.8,16,445,38
2014,1,6,17,30,0,0,0,-11.3,-4.6000000000000005,823,270,4.2,0.73,0,0,0
2014,1,6,18,30,0,0,0,-11.700000000000001,-4.9,823,269,4.7,0.73,0,0,0
2014,1,6,19,30,0,0,0,-11.9,-4.6000000000000005,823,269,5.2,0.73,0,0,0
2014,1,6,20,30,0,0,0,-11.8,-4,823,271,5.5,0.73,0,0,0
2014,1,6,21,30,0,0,0,-11.600000000000001,-3.6,822,272,5.7,0.73,0,0,0
2014,1,6,22,30,0,0,0,-11.4,-3.3000000000000003,822,271,5.800000000000001,0.73,0,0,0
2014,1,6,23,30,0,0,0,-11.4,-3.2,822,271,5.9,0.73,0,0,0
2014,1,7,0,30,0,0,0,-11.5,-3.1,822,269,5.9,0.73,0,0,0
2014,1,7,1,30,0,0,0,-11.4,-2.8000000000000003,822,268,5.9,0.73,0,0,0
2014,1,7,2,30,0,0,0,-11.100000000000001,-2.5,822,267,5.800000000000001,0.73,0,0,0
2014,1,7,3,30,0,0,0,-10.700000000000001,-2,821,267,5.7,0.73,0,0,0
2014,1,7,4,30,0,0,0,-10.200000000000001,-1.5,821,266,5.5,0.73,0,0,0
2014,1,7,5,30,0,0,0,-9.8,-1.2000000000000002,821,266,5.300000000000001,0.73,0,0,0
2014,1,7,6,30,0,0,0,-9.5,-0.8,821,265,5.1000000000000005,0.73,0,0,0
2014,1,7,7,30,0,0,0,-9.1,0,821,264,4.800000000000001,0.73,0,0,0
2014,1,7,8,30,0,34,34,-8.1,1.3,821,263,4.3,0.73,39,705,162
2014,1,7,9,30,0,45,45,-6.6000000000000005,2.8000000000000003,821,261,3.6,0.73,55,862,321
2014,1,7,10,30,0,48,48,-4.800000000000001,4,820,259,2.6,0.73,65,924,439
2014,1,7,11,30,0,86,86,-3.5,4.800000000000001,819,248,1.5,0.73,70,952,506
2014,1,7,12,30,25,230,241,-2.8000000000000003,4.800000000000001,819,190,0.7000000000000001,0.73,71,952,513
2014,1,7,13,30,5,239,241,-2,4.4,819,131,0.8,0.73,69,918,456
2014,1,7,14,30,77,209,234,-2,3.7,819,123,1,0.73,62,852,347
2014,1,7,15,30,0,31,31,-2.9000000000000004,2.8000000000000003,819,131,1,0.73,46,719,196
2014,1,7,16,30,0,17,17,-4.1000000000000005,1.9000000000000001,819,148,0.8,0.73,20,352,38
2014,1,7,17,30,0,0,0,-4.7,1.2000000000000002,819,164,0.6000000000000001,0.75,0,0,0
2014,1,7,18,30,0,0,0,-5.1000000000000005,0.6000000000000001,819,178,0.5,0.75,0,0,0
2014,1,7,19,30,0,0,0,-5.6000000000000005,0,819,191,0.4,0.75,0,0,0
2014,1,7,20,30,0,0,0,-6.1000000000000005,-0.7000000000000001,819,203,0.4,0.75,0,0,0
2014,1,7,21,30,0,0,0,-6.6000000000000005,-1.2000000000000002,819,268,0.30000000000000004,0.75,0,0,0
2014,1,7,22,30,0,0,0,-7,-1.9000000000000001,819,335,0.4,0.75,0,0,0
2014,1,7,23,30,0,0,0,-7.300000000000001,-2.6,820,344,0.4,0.75,0,0,0
2014,1,8,0,30,0,0,0,-7.800000000000001,-3.2,820,342,0.5,0.75,0,0,0
2014,1,8,1,30,0,0,0,-8.5,-3.8000000000000003,820,330,0.5,0.75,0,0,0
2014,1,8,2,30,0,0,0,-9.200000000000001,-4.5,820,303,0.5,0.75,0,0,0
2014,1,8,3,30,0,0,0,-10,-5.2,820,271,0.5,0.75,0,0,0
2014,1,8,4,30,0,0,0,-10.9,-5.9,820,248,0.5,0.75,0,0,0
2014,1,8,5,30,0,0,0,-11.5,-6.300000000000001,820,231,0.6000000000000001,0.75,0,0,0
2014,1,8,6,30,0,0,0,-12.100000000000001,-6.6000000000000005,820,225,0.7000000000000001,0.75,0,0,0
2014,1,8,7,30,0,0,0,-12.5,-5.300000000000001,821,231,1.2000000000000002,0.75,0,0,0
2014,1,8,8,30,692,40,160,-10.9,-2.5,821,234,1.5,0.75,40,692,160
2014,1,8,9,30,851,56,320,-8.6,0.5,821,231,1.2000000000000002,0.75,56,851,320
2014,1,8,10,30,923,66,441,-6.6000000000000005,2.7,821,229,0.8,0.75,66,923,441
2014,1,8,11,30,44,337,357,-6.2,4,820,157,0.30000000000000004,0.75,71,953,510
2014,1,8,12,30,38,335,353,-6.300000000000001,4.6000000000000005,819,78,0.30000000000000004,0.75,72,955,518
2014,1,8,13,30,67,315,344,-6.300000000000001,4.6000000000000005,819,65,0.6000000000000001,0.75,69,923,461
2014,1,8,14,30,16,221,227,-5.9,3.5,819,71,0.6000000000000001,0.75,61,859,351
2014,1,8,15,30,8,128,130,-4.2,1.6,819,107,0.4,0.75,47,724,199
2014,1,8,16,30,0,24,24,-6.1000000000000005,-0.30000000000000004,819,167,0.5,0.75,20,365,40
2014,1,8,17,30,0,0,0,-6.9,-1.2000000000000002,819,218,0.8,0.73,0,0,0
2014,1,8,18,30,0,0,0,-6.7,-1.2000000000000002,819,247,1.4000000000000001,0.73,0,0,0
2014,1,8,19,30,0,0,0,-6.7,-1.2000000000000002,819,259,1.9000000000000001,0.73,0,0,0
2014,1,8,20,30,0,0,0,-7,-1.4000000000000001,819,261,2,0.73,0,0,0
2014,1,8,21,30,0,0,0,-7.4,-1.7000000000000002,819,262,2.1,0.73,0,0,0
2014,1,8,22,30,0,0,0,-7.800000000000001,-1.9000000000000001,819,263,2.3000000000000003,0.73,0,0,0
2014,1,8,23,30,0,0,0,-8.200000000000001,-2.3000000000000003,818,265,2.4000000000000004,0.73,0,0,0
2014,1,9,0,30,0,0,0,-8.700000000000001,-2.8000000000000003,818,267,2.5,0.73,0,0,0
2014,1,9,1,30,0,0,0,-9.3,-3.3000000000000003,818,269,2.7,0.73,0,0,0
2014,1,9,2,30,0,0,0,-9.9,-3.7,817,269,2.8000000000000003,0.73,0,0,0
2014,1,9,3,30,0,0,0,-10.4,-3.8000000000000003,817,268,2.9000000000000004,0.73,0,0,0
2014,1,9,4,30,0,0,0,-10.600000000000001,-4.1000000000000005,817,264,2.9000000000000004,0.73,0,0,0
2014,1,9,5,30,0,0,0,-10.8,-4.4,816,258,2.8000000000000003,0.73,0,0,0
2014,1,9,6,30,0,0,0,-11,-4.5,816,253,2.8000000000000003,0.73,0,0,0
2014,1,9,7,30,0,0,0,-11,-3.2,816,252,3,0.73,0,0,0
2014,1,9,8,30,751,35,166,-9.3,-0.30000000000000004,816,255,3.4000000000000004,0.73,35,751,166
2014,1,9,9,30,894,51,328,-7.6000000000000005,2.5,816,264,3.8000000000000003,0.73,51,894,328
2014,1,9,10,30,1,117,117,-7,4.2,815,273,4,0.73,62,956,452
2014,1,9,11,30,28,249,262,-7.300000000000001,5.1000000000000005,814,277,3.6,0.73,64,979,517
2014,1,9,12,30,29,320,333,-7.6000000000000005,5.4,813,279,3.1,0.73,62,987,525
2014,1,9,13,30,143,281,342,-7.4,5.300000000000001,813,280,2.5,0.73,60,956,468
2014,1,9,14,30,35,238,250,-6,4.1000000000000005,813,279,1.5,0.73,56,891,359
2014,1,9,15,30,2,106,106,-4.9,2.1,813,234,0.6000000000000001,0.73,46,749,206
2014,1,9,16,30,392,21,44,-6.1000000000000005,0.6000000000000001,813,184,0.30000000000000004,0.73,21,392,44
2014,1,9,17,30,0,0,0,-6.7,-0.1,812,184,0.5,0.16,0,0,0
2014,1,9,18,30,0,0,0,-7.1000000000000005,-0.7000000000000001,812,195,0.7000000000000001,0.16,0,0,0
2014,1,9,19,30,0,0,0,-7.7,-1,811,213,1,0.16,0,0,0
2014,1,9,20,30,0,0,0,-8.1,-1.1,811,241,1.3,0.16,0,0,0
2014,1,9,21,30,0,0,0,-8,-1.4000000000000001,811,275,1.9000000000000001,0.16,0,0,0
2014,1,9,22,30,0,0,0,-8.1,-1.9000000000000001,811,294,2.6,0.16,0,0,0
2014,1,9,23,30,0,0,0,-9.3,-2.6,811,295,3.8000000000000003,0.16,0,0,0
2014,1,10,0,30,0,0,0,-11.4,-3.4000000000000004,812,286,5,0.16,0,0,0
2014,1,10,1,30,0,0,0,-13.3,-4.1000000000000005,812,279,6,0.16,0,0,0
2014,1,10,2,30,0,0,0,-13.9,-4.4,811,279,7.2,0.16,0,0,0
2014,1,10,3,30,0,0,0,-14.3,-4.5,811,283,8.1,0.16,0,0,0
2014,1,10,4,30,0,0,0,-14.9,-4.9,811,286,8.3,0.16,0,0,0
2014,1,10,5,30,0,0,0,-15.4,-5.2,811,287,8.1,0.16,0,0,0
2014,1,10,6,30,0,0,0,-15.600000000000001,-5.300000000000001,811,286,7.6000000000000005,0.16,0,0,0
2014,1,10,7,30,0,0,0,-15.700000000000001,-4.9,812,283,6.9,0.16,0,0,0
2014,1,10,8,30,740,34,164,-15.100000000000001,-3.5,812,282,6.5,0.16,34,740,164
2014,1,10,9,30,889,46,323,-13.9,-1.6,812,285,6.7,0.16,46,889,323
2014,1,10,10,30,952,54,445,-12.600000000000001,0,811,289,7,0.16,54,952,445
2014,1,10,11,30,983,56,513,-11.5,1.2000000000000002,811,293,7.1000000000000005,0.16,56,983,513
2014,1,10,12,30,984,58,522,-10.700000000000001,2,811,298,7.1000000000000005,0.16,58,984,522
2014,1,10,13,30,961,56,469,-10.100000000000001,2.3000000000000003,811,302,6.9,0.16,56,961,469
2014,1,10,14,30,910,49,361,-9.600000000000001,1.9000000000000001,811,306,6.1000000000000005,0.16,49,910,361
2014,1,10,15,30,783,40,210,-9.1,0.6000000000000001,812,308,4.9,0.16,40,783,210
2014,1,10,16,30,2,23,24,-9.1,-0.6000000000000001,813,307,4.3,0.16,19,460,47
2014,1,10,17,30,0,0,0,-9.3,-1.1,814,305,4.3,0.16,0,0,0
2014,1,10,18,30,0,0,0,-9.4,-1.4000000000000001,815,300,4.4,0.16,0,0,0
2014,1,10,19,30,0,0,0,-9.5,-1.7000000000000002,815,295,4.3,0.16,0,0,0
2014,1,10,20,30,0,0,0,-9.600000000000001,-2.1,816,292,4.2,0.16,0,0,0
2014,1,10,21,30,0,0,0,-9.8,-2.4000000000000004,816,292,4,0.16,0,0,0
2014,1,10,22,30,0,0,0,-9.8,-2.6,816,290,3.8000000000000003,0.16,0,0,0
2014,1,10,23,30,0,0,0,-9.8,-2.8000000000000003,816,288,3.7,0.16,0,0,0
2014,1,11,0,30,0,0,0,-10,-3,817,288,3.7,0.16,0,0,0
2014,1,11,1,30,0,0,0,-10.3,-3.1,817,288,3.8000000000000003,0.16,0,0,0
2014,1,11,2,30,0,0,0,-10.5,-3,818,287,4.1000000000000005,0.16,0,0,0
2014,1,11,3,30,0,0,0,-10.4,-2.5,818,285,4.3,0.16,0,0,0
2014,1,11,4,30,0,0,0,-10.100000000000001,-1.9000000000000001,818,282,4.5,0.16,0,0,0
2014,1,11,5,30,0,0,0,-9.5,-1.3,818,280,4.6000000000000005,0.16,0,0,0
2014,1,11,6,30,0,0,0,-8.9,-0.8,818,278,4.800000000000001,0.16,0,0,0
2014,1,11,7,30,0,0,0,-8.1,0.6000000000000001,819,277,5.1000000000000005,0.16,0,0,0
2014,1,11,8,30,2,79,79,-6.1000000000000005,3.1,819,276,5.300000000000001,0.16,29,739,160
2014,1,11,9,30,11,113,117,-4.4,5.5,819,276,5.800000000000001,0.16,37,888,315
2014,1,11,10,30,84,250,284,-3.8000000000000003,7.300000000000001,818,278,6,0.16,42,947,432
2014,1,11,11,30,446,186,394,-3,8.5,817,278,5.6000000000000005,0.16,44,976,499
2014,1,11,12,30,12,161,166,-2.2,9.3,816,275,5,0.16,44,979,508
2014,1,11,13,30,21,160,170,-1.1,9.4,816,270,4.1000000000000005,0.16,43,959,458
2014,1,11,14,30,13,127,131,0.2,8.5,816,264,3.4000000000000004,0.16,39,907,353
2014,1,11,15,30,13,90,93,-1.3,6.5,816,258,3,0.16,36,780,208
