Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1238839,-,-,-,40.69,-74.18,-5,4,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2023,1,1,0,30,7.2,1.42,0.07200000000000001,0.61,0,0,0,0,4,7.2,0,0,0,0,0.281,100,161.25,0.92,0.13,1006,2.3000000000000003,274,1.2000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,1,30,6.800000000000001,1.46,0.07,0.61,0,0,0,0,0,6.800000000000001,0,0,0,0,0.281,100,154.14000000000001,0.92,0.13,1007,2,273,1.4000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,2,30,6.4,1.49,0.06,0.61,0,0,0,0,0,6.4,0,0,0,0,0.279,100,143.98,0.91,0.13,1007,1.6,274,1.4000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,3,30,6.2,1.5,0.048,0.61,0,0,0,0,0,6.2,0,0,0,0,0.279,100,132.85,0.9,0.13,1008,1.3,276,1.5,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,4,30,6,1.46,0.042,0.61,0,0,0,0,0,6,0,0,0,0,0.279,100,121.49000000000001,0.89,0.13,1008,1.1,278,1.8,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,5,30,5.800000000000001,1.42,0.037,0.61,0,0,0,0,0,5.800000000000001,0,0,0,0,0.278,99.82000000000001,110.27,0.89,0.13,1010,1,279,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,6,30,5.5,1.4000000000000001,0.035,0.61,0,0,0,0,0,5.4,0,0,0,0,0.278,99.48,99.45,0.9,0.13,1010,1,278,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,7,30,5.7,1.37,0.038,0.61,12,143,15,4,8,5.2,9,12,57,9,0.279,96.79,88.92,0.91,0.13,1011,1,276,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
