Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,782857,-,-,-,44.85,-93.02,-6,237,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2021,1,1,0,30,-8.6,1.31,0.036000000000000004,0.61,0,0,0,0,7,-9.9,0,0,0,0,0.309,90.19,157.92000000000002,0.93,0.8,997,0.9,171,2.8000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,1,30,-8.8,1.3,0.037,0.61,0,0,0,0,4,-10.3,0,0,0,0,0.305,89.12,153.36,0.92,0.8,997,0.9,173,2.7,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,2,30,-8.9,1.31,0.036000000000000004,0.61,0,0,0,0,7,-10.5,0,0,0,0,0.304,87.94,144.98,0.92,0.8,997,0.9,174,2.7,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,3,30,-9.1,1.32,0.036000000000000004,0.61,0,0,0,0,7,-10.700000000000001,0,0,0,0,0.304,88.13,134.99,0.92,0.8,997,0.8,176,2.6,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,4,30,-9.4,1.33,0.035,0.61,0,0,0,0,0,-11,0,0,0,0,0.304,87.99,124.45,0.92,0.8,996,0.8,178,2.3000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,5,30,-9.8,1.33,0.034,0.61,0,0,0,0,7,-11.4,0,0,0,0,0.302,87.89,113.86,0.92,0.8,996,0.8,181,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,6,30,-10.200000000000001,1.32,0.035,0.61,0,0,0,0,0,-11.9,0,0,0,0,0.3,87.69,103.56,0.92,0.8,995,0.8,184,1.6,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,7,30,-10.3,1.31,0.036000000000000004,0.61,0,0,0,0,0,-12.200000000000001,0,0,0,0,0.298,85.77,93.86,0.92,0.8,995,0.7000000000000001,187,1.2000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,
