Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,897344,-,-,-,42.97,-87.9,-6,196,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2022,1,1,0,30,-2.5,1.3,0.076,0.61,0,0,0,0,7,-3.4000000000000004,0,0,0,0,0.267,93.52,158.75,0.9500000000000001,0.75,984,1,5,5.2,0.0000,0.0000,,,,,,,,,,,,,,,,
2022,1,1,1,30,-3,1.24,0.07,0.61,0,0,0,0,6,-3.9000000000000004,0,0,0,0,0.265,93.64,151.99,0.9500000000000001,0.75,984,1,180,5.300000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2022,1,1,2,30,-3.3000000000000003,1.1400000000000001,0.069,0.61,0,0,0,0,6,-4.3,0,0,0,0,0.264,92.66,142.35,0.9500000000000001,0.75,985,1,356,5.7,0.0000,0.0000,,,,,,,,,,,,,,,,
2022,1,1,3,30,-3.6,1.06,0.07100000000000001,0.61,0,0,0,0,6,-4.7,0,0,0,0,0.263,92.26,131.67000000000002,0.9500000000000001,0.75,986,1,356,6.4,0.0000,0.0000,,,,,,,,,,,,,,,,
2022,1,1,4,30,-3.9000000000000004,1,0.07200000000000001,0.61,0,0,0,0,7,-5.2,0,0,0,0,0.261,90.5,120.71000000000001,0.96,0.75,986,1,179,6.9,0.0000,0.0000,,,,,,,,,,,,,,,,
2022,1,1,5,30,-4.3,0.97,0.067,0.61,0,0,0,0,6,-6,0,0,0,0,0.259,88.25,109.88,0.96,0.75,987,1,4,7,0.0000,0.0000,,,,,,,,,,,,,,,,
2022,1,1,6,30,-4.5,0.96,0.064,0.61,0,0,0,0,6,-6.6000000000000005,0,0,0,0,0.258,85.48,99.45,0.96,0.75,988,1,8,6.9,0.0000,0.0000,,,,,,,,,,,,,,,,
2022,1,1,7,30,-4.4,0.9500000000000001,0.062,0.61,10,76,11,5,9,-7,3,0,71,3,0.259,82.35000000000001,89.28,0.96,0.75,988,0.9,13,7,0.0000,0.0000,,,,,,,,,,,,,,,,
