Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,897344,-,-,-,42.97,-87.9,-6,196,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2019,1,1,0,30,-3.1,0.98,0.095,0.61,0,0,0,0,4,-4.4,0,0,0,0,0.314,90.94,158.76,0.97,0.76,991,1,335,5.800000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,1,30,-3.7,0.98,0.094,0.61,0,0,0,0,4,-5.2,0,0,0,0,0.314,89.45,151.99,0.97,0.76,994,0.9,335,5.5,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,2,30,-4.4,1,0.091,0.61,0,0,0,0,4,-5.9,0,0,0,0,0.313,88.97,142.34,0.97,0.76,995,0.9,336,5.1000000000000005,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,3,30,-5,1.02,0.093,0.61,0,0,0,0,4,-6.7,0,0,0,0,0.312,87.82000000000001,131.66,0.97,0.76,997,0.8,342,5.1000000000000005,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,4,30,-5.4,1.02,0.093,0.61,0,0,0,0,4,-7.300000000000001,0,0,0,0,0.313,86.60000000000001,120.71000000000001,0.97,0.76,997,0.8,349,5.2,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,5,30,-5.7,1,0.089,0.61,0,0,0,0,4,-7.5,0,0,0,0,0.314,87.27,109.87,0.97,0.76,998,0.8,353,4.800000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,6,30,-5.9,0.96,0.085,0.61,0,0,0,0,4,-7.7,0,0,0,0,0.317,86.79,99.45,0.97,0.76,999,0.8,352,4.3,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,7,30,-5.4,0.91,0.081,0.61,9,64,10,5,4,-7.800000000000001,3,0,71,3,0.32,83.44,89.27,0.96,0.76,1000,0.8,352,4.2,0.0000,0.0000,,,,,,,,,,,,,,,,
