Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,897344,-,-,-,42.97,-87.9,-6,196,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2021,1,1,0,30,-6,1.3,0.052000000000000005,0.61,0,0,0,0,7,-7.6000000000000005,0,0,0,0,0.31,88.33,158.74,0.93,0.77,1002,0.4,183,1.5,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,1,30,-5.800000000000001,1.3,0.055,0.61,0,0,0,0,7,-7.2,0,0,0,0,0.309,89.54,151.99,0.93,0.77,1002,0.4,175,1.2000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,2,30,-5.5,1.27,0.062,0.61,0,0,0,0,7,-7,0,0,0,0,0.308,89.34,142.36,0.9400000000000001,0.77,1002,0.5,159,1.3,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,3,30,-5.300000000000001,1.22,0.077,0.61,0,0,0,0,7,-6.7,0,0,0,0,0.306,90.05,131.68,0.9500000000000001,0.77,1001,0.6000000000000001,140,1.5,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,4,30,-4.9,1.18,0.092,0.61,0,0,0,0,7,-6.5,0,0,0,0,0.305,88.79,120.72,0.9500000000000001,0.77,1000,0.7000000000000001,121,1.7000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,5,30,-4.3,1.18,0.09,0.61,0,0,0,0,6,-6.1000000000000005,0,0,0,0,0.304,87.58,109.89,0.9500000000000001,0.77,998,0.8,98,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,6,30,-3.9000000000000004,1.26,0.057,0.61,0,0,0,0,6,-5.5,0,0,0,0,0.303,88.92,99.46000000000001,0.9400000000000001,0.77,997,0.9,83,2.4000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,
2021,1,1,7,30,-2.8000000000000003,1.23,0.05,0.61,10,92,11,5,7,-5.2,4,0,71,4,0.303,83.65,89.28,0.9400000000000001,0.77,996,1,80,3.1,0.0000,0.0000,,,,,,,,,,,,,,,,
