Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,7967129.032042053,954806.2635294739,180000.0,0.0,106659.78783043935,6699491.832076943
 01/01  02:00:00,12345113.838760087,1012371.7028784319,180000.0,0.0,76150.4136874763,11050420.573588982
 01/01  03:00:00,2435423.660855912,799643.3169399677,180000.0,0.0,61018.74828592609,1368590.4470248222
 01/01  04:00:00,2320053.4826975884,785060.6981447791,180000.0,0.0,61018.74828592609,1267802.8876616876
 01/01  05:00:00,2239884.119388194,767824.9693107227,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/01  06:00:00,2217346.169268133,742431.4320928421,180000.0,0.0,61018.74828592609,1212845.282402577
 01/01  07:00:00,2239717.5229710788,721621.2476013721,180000.0,0.0,61018.74828592609,1257164.6966233053
 01/01  08:00:00,2912864.804371724,714110.043293924,180000.0,0.0,183671.35320743476,1815739.5154230462
 01/01  09:00:00,16603436.703627294,932361.0811895918,180000.0,0.0,586813.3655723133,14885487.302431226
 01/01  10:00:00,7869639.420011502,672635.6760518234,180000.0,0.0,604036.3993626958,6397037.0802286025
 01/01  11:00:00,4600801.432683861,640877.2945526743,180000.0,0.0,586813.3655723133,3180594.1362694316
 01/01  12:00:00,9247716.802471798,934430.989120244,180000.0,0.0,438572.25330509373,7686179.489849114
 01/01  13:00:00,12307333.975663563,1145152.4480419217,180000.0,0.0,303863.5247303174,10671490.746733448
 01/01  14:00:00,2254001.0303947064,700800.584980441,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/01  15:00:00,2257271.574272713,704071.1288584478,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/01  16:00:00,2616821.072444804,746251.995301082,180000.0,0.0,184286.46155709127,1499455.359428754
 01/01  17:00:00,5449498.200626155,736601.100626536,180000.0,0.0,467482.3457389499,4054604.932010698
 01/01  18:00:00,8166271.935154205,683079.3136715665,180000.0,0.0,740590.4529864416,6541551.462009409
 01/01  19:00:00,4946297.512824055,886329.6905970373,180000.0,0.0,981712.9260517947,2870376.933530558
 01/01  20:00:00,5649424.3895382285,848048.850532687,180000.0,0.0,1204382.1486274523,3380012.4195229197
 01/01  21:00:00,5163679.748901457,880709.3081085394,180000.0,0.0,640942.9003420866,3410254.1812535953
 01/01  22:00:00,3640006.9992650626,924541.8912937631,180000.0,0.0,537604.6975997923,1938121.9189900816
 01/01  23:00:00,2877719.106757379,952422.1058942466,180000.0,0.0,129726.35094255858,1563797.2907233383
 01/01  24:00:00,2682569.6281823316,974387.5726940641,180000.0,0.0,61018.74828592609,1431320.2123734863
 01/02  01:00:00,2593322.611838621,984768.4580223213,180000.0,0.0,61018.74828592609,1341364.2569251778
 01/02  02:00:00,2503720.995601398,985122.7972334066,180000.0,0.0,61018.74828592609,1251408.3014768695
 01/02  03:00:00,2482194.156125404,985755.6648677763,180000.0,0.0,61018.74828592609,1229248.594366505
 01/02  04:00:00,2461314.138103711,987035.3539564479,180000.0,0.0,61018.74828592609,1207088.8872561408
 01/02  05:00:00,2461046.534342934,988987.3842654633,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/02  06:00:00,2469951.321126668,995036.5839513768,180000.0,0.0,61018.74828592609,1212845.282402577
 01/02  07:00:00,7050587.911166201,927304.5742389841,180000.0,0.0,295744.09451485146,5627626.411951891
 01/02  08:00:00,2667228.6395634552,973747.7283697535,180000.0,0.0,61018.74828592609,1433118.2704604566
 01/02  09:00:00,2524218.4334261385,960720.9857922235,180000.0,0.0,61018.74828592609,1303703.7449138265
 01/02  10:00:00,2404608.9270217204,847944.1840617019,180000.0,0.0,61018.74828592609,1299715.7303057122
 01/02  11:00:00,2288051.77141837,737020.2906070825,180000.0,0.0,61018.74828592609,1297496.0962359195
 01/02  12:00:00,2388341.4461363824,733292.53141719,180000.0,0.0,61018.74828592609,1405496.0962359195
 01/02  13:00:00,2139644.7251078705,585875.3416804482,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/02  14:00:00,2050673.5171320222,497473.0717177567,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/02  15:00:00,1992922.05091725,439721.6055029846,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/02  16:00:00,1967433.6421121468,415883.8927545174,180000.0,0.0,61018.74828592609,1303703.7449138265
 01/02  17:00:00,2050533.604197398,428522.16741658055,180000.0,0.0,61018.74828592609,1370182.8662449194
 01/02  18:00:00,2146547.341789523,441608.25076289044,180000.0,0.0,61018.74828592609,1442869.6362539188
 01/02  19:00:00,4120076.7220981456,512493.9761598486,180000.0,0.0,866687.6646660267,2533017.118627606
 01/02  20:00:00,5315469.816505674,392308.8627602972,180000.0,0.0,1204382.1486274523,3501797.834262756
 01/02  21:00:00,3506752.6028736597,420050.5278651499,180000.0,0.0,785800.9166861954,2069127.7991250781
 01/02  22:00:00,2982656.0484943967,484341.21696572885,180000.0,0.0,418458.2102713257,1840118.1298759165
 01/02  23:00:00,2343087.1783619607,560471.7663904489,180000.0,0.0,61018.74828592609,1489823.3044883502
 01/02  24:00:00,2319328.251894987,611146.1964067195,180000.0,0.0,61018.74828592609,1431320.2123734863
 01/03  01:00:00,2246303.2379652425,637749.0841489424,180000.0,0.0,61018.74828592609,1341364.2569251778
 01/03  02:00:00,2179948.5083535793,661350.3099855875,180000.0,0.0,61018.74828592609,1251408.3014768695
 01/03  03:00:00,2182405.9753561947,685967.4840985674,180000.0,0.0,61018.74828592609,1229248.594366505
 01/03  04:00:00,2182812.647483802,708533.8633365388,180000.0,0.0,61018.74828592609,1207088.8872561408
 01/03  05:00:00,2208466.008138038,736406.8580605674,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/03  06:00:00,2338485.1404421185,753513.467246091,180000.0,0.0,92020.20910861435,1291900.757600625
 01/03  07:00:00,2899882.7995371227,750263.0408484425,180000.0,0.0,342615.35075867776,1607091.5774695275
 01/03  08:00:00,2611537.490461631,767963.0083081311,180000.0,0.0,183671.35320743476,1460559.2364987463
 01/03  09:00:00,2285021.078870469,721523.6312365539,180000.0,0.0,61018.74828592609,1303703.7449138265
 01/03  10:00:00,2179721.087600523,623056.3446405046,180000.0,0.0,61018.74828592609,1299715.7303057122
 01/03  11:00:00,2080205.3494243366,529173.868613049,180000.0,0.0,61018.74828592609,1297496.0962359195
 01/03  12:00:00,2163087.9244468207,508039.00972762867,180000.0,0.0,61018.74828592609,1405496.0962359195
 01/03  13:00:00,1959045.8828240049,387591.63758733525,45000.0,0.0,121729.94239702393,1397897.0466817685
 01/03  14:00:00,2278921.6038217526,294061.05653670843,0.0,0.0,302633.3080310044,1675968.9211093187
 01/03  15:00:00,2208848.375531469,239750.80876054819,0.0,0.0,302633.3080310044,1660205.9405951959
 01/03  16:00:00,2226769.135677009,217180.73074719365,0.0,0.0,307554.1748282565,1695206.9739436817
 01/03  17:00:00,3509090.994006536,211204.6791332382,135000.0,0.0,332158.508814517,2819917.9838088094
 01/03  18:00:00,3634396.6070391913,230066.3682493969,180000.0,0.0,740590.4529864416,2462689.079316565
 01/03  19:00:00,4651584.439808296,332104.8937287289,180000.0,0.0,981712.9260517947,3129888.657383108
 01/03  20:00:00,5571275.126364687,277508.6868647386,180000.0,0.0,1204382.1486274523,3872403.320017328
 01/03  21:00:00,5358886.02213384,303497.500684815,180000.0,0.0,1220374.9657185217,3603240.1965332674
 01/03  22:00:00,17292188.25352165,719496.9649254361,180000.0,0.0,1013698.5602339334,15319254.236980855
 01/03  23:00:00,3626128.127076943,486907.6396598917,180000.0,0.0,611417.6995585739,2296029.4286612417
 01/03  24:00:00,2687933.720909042,466837.2143142779,180000.0,0.0,245428.2315129487,1759825.1802529597
 01/04  01:00:00,2138404.048499721,529849.8946834212,180000.0,0.0,61018.74828592609,1341364.2569251778
 01/04  02:00:00,2095424.980132102,576826.7817641107,180000.0,0.0,61018.74828592609,1251408.3014768695
 01/04  03:00:00,2104616.8303744476,608178.3391168207,180000.0,0.0,61018.74828592609,1229248.594366505
 01/04  04:00:00,2107691.432986927,633412.6488396642,180000.0,0.0,61018.74828592609,1207088.8872561408
 01/04  05:00:00,2117362.290528096,645303.1404506247,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/04  06:00:00,2349000.3063275046,653971.6971107409,180000.0,0.0,123021.6699313026,1370956.232798673
 01/04  07:00:00,2600858.1731798416,661966.6799929067,180000.0,0.0,248503.77326123128,1490474.8894652282
 01/04  08:00:00,2936174.1372099556,663618.5638534965,180000.0,0.0,368019.32559949177,1705192.355309649
 01/04  09:00:00,2236758.596142715,673261.1485088004,180000.0,0.0,61018.74828592609,1303703.7449138265
 01/04  10:00:00,2186781.9062025785,630117.1632425603,180000.0,0.0,61018.74828592609,1299715.7303057122
 01/04  11:00:00,2042941.1189163164,581909.6381050289,90000.0,0.0,61018.74828592609,1297496.0962359195
 01/04  12:00:00,2142186.6231227387,516509.5714156695,0.0,0.0,123882.82162082172,1493260.1598889008
 01/04  13:00:00,1767334.2139952427,393564.83056782075,0.0,0.0,61018.74828592609,1305923.3789836187
 01/04  14:00:00,1691169.8576533552,317969.4122390897,0.0,0.0,61018.74828592609,1305923.3789836187
 01/04  15:00:00,1791895.1525482892,269720.4267948595,0.0,0.0,121422.38822219567,1394494.019386513
 01/04  16:00:00,2230072.4851986812,220484.08026886615,0.0,0.0,307554.1748282565,1695206.9739436817
 01/04  17:00:00,2857420.663464635,188807.16008488266,0.0,0.0,535144.2642011663,2122659.4169286145
 01/04  18:00:00,6405971.789172502,122494.76336307448,0.0,0.0,740590.4529864416,5521835.8663361985
 01/04  19:00:00,7510335.088037173,126040.19986622213,90000.0,0.0,981712.9260517947,6284703.99947449
 01/04  20:00:00,8942022.255271476,204064.53932708362,180000.0,0.0,918356.7660371739,7602619.97905205
 01/04  21:00:00,9707381.71515254,369322.0884041187,180000.0,0.0,930658.9330303041,8175627.33452088
 01/04  22:00:00,2326255.629002057,262241.3503586527,180000.0,0.0,180165.23561439262,1644110.5516475863
 01/04  23:00:00,2099546.0351616186,316930.6231901068,180000.0,0.0,61018.74828592609,1489823.3044883502
 01/04  24:00:00,2074408.8349660588,366226.7794777912,180000.0,0.0,61018.74828592609,1431320.2123734863
 01/05  01:00:00,2014200.0580823994,405645.90426609956,180000.0,0.0,61018.74828592609,1341364.2569251778
 01/05  02:00:00,1967131.078520398,448532.8801524062,180000.0,0.0,61018.74828592609,1251408.3014768695
 01/05  03:00:00,1985000.4193499787,488561.92809235165,180000.0,0.0,61018.74828592609,1229248.594366505
 01/05  04:00:00,1999805.388105773,525526.6039585097,180000.0,0.0,61018.74828592609,1207088.8872561408
 01/05  05:00:00,2032795.826264618,560736.6761871472,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/05  06:00:00,2071653.9666036665,596739.2294283754,180000.0,0.0,61018.74828592609,1212845.282402577
 01/05  07:00:00,2669949.758871208,625694.1329334007,180000.0,0.0,295559.56200995453,1548783.2334673777
 01/05  08:00:00,2637592.471203079,651160.1164574116,180000.0,0.0,244997.6556681891,1542090.8066301597
 01/05  09:00:00,2226715.118487284,663217.6708533693,180000.0,0.0,61018.74828592609,1303703.7449138265
 01/05  10:00:00,2178787.946978418,622123.2040183998,180000.0,0.0,61018.74828592609,1299715.7303057122
 01/05  11:00:00,2085109.8405015715,534078.3596902841,180000.0,0.0,61018.74828592609,1297496.0962359195
 01/05  12:00:00,2191658.1942679137,536609.2795487216,180000.0,0.0,61018.74828592609,1405496.0962359195
 01/05  13:00:00,1965090.5957588162,411321.2123313942,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/05  14:00:00,1894282.5517930111,341082.1063787456,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/05  15:00:00,1993827.136262782,291652.4105093524,180000.0,0.0,121422.38822219567,1394494.019386513
 01/05  16:00:00,2391816.421018544,247228.01608872914,135000.0,0.0,307554.1748282565,1695206.9739436817
 01/05  17:00:00,2055557.6194093048,258256.3620236697,180000.0,0.0,128803.68841807381,1477687.7467175892
 01/05  18:00:00,3621164.6231225193,258945.01208605146,180000.0,0.0,315919.64838358504,2845249.256166095
 01/05  19:00:00,6214590.1073656045,251119.18269540332,180000.0,0.0,981712.9260517947,4773880.035973741
 01/05  20:00:00,4149863.588041046,246418.2299688804,180000.0,0.0,1204382.1486274523,2482082.2385895452
 01/05  21:00:00,4097412.772264481,255196.89048532012,180000.0,0.0,1220374.9657185217,2390067.556863403
 01/05  22:00:00,3651551.69566276,284947.21074836614,180000.0,0.0,894675.0945753981,2232190.8989575705
 01/05  23:00:00,2421373.174778827,353394.5850240736,180000.0,0.0,198433.9535991911,1637771.2769583268
 01/05  24:00:00,2126666.025027332,418483.9695390645,180000.0,0.0,61018.74828592609,1431320.2123734863
 01/06  01:00:00,2072288.583429188,463734.429612888,180000.0,0.0,61018.74828592609,1341364.2569251778
 01/06  02:00:00,2034261.5284759142,515663.33010792243,180000.0,0.0,61018.74828592609,1251408.3014768695
 01/06  03:00:00,2052554.3994165019,556684.846172031,180000.0,0.0,61018.74828592609,1229248.594366505
 01/06  04:00:00,2087893.1664102415,614183.3202761348,180000.0,0.0,61018.74828592609,1207088.8872561408
 01/06  05:00:00,2155300.4411987723,683241.2911213014,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/06  06:00:00,2228301.6345019196,748835.393221377,180000.0,0.0,61018.74828592609,1212845.282402577
 01/06  07:00:00,2322270.2975265305,799053.5800384157,180000.0,0.0,61018.74828592609,1257164.6966233053
 01/06  08:00:00,2397058.3036810523,835217.0006197928,180000.0,0.0,61018.74828592609,1297496.0962359195
 01/06  09:00:00,2418755.105041787,853550.843368403,180000.0,0.0,61018.74828592609,1303703.7449138265
 01/06  10:00:00,6052743.894935344,765965.6947950647,180000.0,0.0,332158.508814517,4757551.550931068
 01/06  11:00:00,4932493.7606954295,747153.2476704115,180000.0,0.0,323546.99191932584,3668139.008789938
 01/06  12:00:00,6814620.806471173,760401.4481291559,180000.0,0.0,564669.4649846789,5300446.885146836
 01/06  13:00:00,3445947.6238059886,669961.215884998,180000.0,0.0,547446.4311942966,2041712.7205688169
 01/06  14:00:00,3394993.1782863233,618964.6158102257,180000.0,0.0,543755.7810963575,2046014.4632350188
 01/06  15:00:00,14142948.02934606,962093.4439204589,180000.0,0.0,423194.54456368095,12571401.7227172
 01/06  16:00:00,10000956.859366829,957069.9320763838,180000.0,0.0,307554.1748282565,8549505.49630431
 01/06  17:00:00,3602232.067781923,578470.9696756147,180000.0,0.0,602806.1826633827,2230145.0931929527
 01/06  18:00:00,3998572.0181209533,564693.336276992,180000.0,0.0,740590.4529864416,2491668.584357575
 01/06  19:00:00,5318825.133443891,719235.845196255,180000.0,0.0,521611.88050872297,3870668.3831074047
 01/06  20:00:00,7014854.274508903,622305.7544846307,180000.0,0.0,632331.3834468954,5546080.855787992
 01/06  21:00:00,4026161.9053750047,624158.3686501264,180000.0,0.0,930658.9330303041,2244122.7486025896
 01/06  22:00:00,4241704.5655640755,662036.1877607445,180000.0,0.0,1013698.5602339334,2330213.892280067
 01/06  23:00:00,3335565.569940113,699866.7792713584,180000.0,0.0,473633.429235515,1933705.630314943
 01/06  24:00:00,2792332.3101998763,743290.9833256305,180000.0,0.0,184532.5048969539,1650941.479201062
 01/07  01:00:00,2569219.5936774523,780174.0928849466,180000.0,0.0,95249.52794431103,1487624.8242429986
 01/07  02:00:00,2321485.468549883,802887.2701818912,180000.0,0.0,61018.74828592609,1251408.3014768695
 01/07  03:00:00,2308178.7917763013,812309.2385318305,180000.0,0.0,61018.74828592609,1229248.594366505
 01/07  04:00:00,2299526.7036681264,825816.85753402,180000.0,0.0,61018.74828592609,1207088.8872561408
 01/07  05:00:00,2306667.079936335,834607.9298588642,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/07  06:00:00,2317720.109255874,838253.8679753316,180000.0,0.0,61018.74828592609,1212845.282402577
 01/07  07:00:00,2360390.7450071443,837174.0275190296,180000.0,0.0,61018.74828592609,1257164.6966233053
 01/07  08:00:00,2544428.30807773,839729.1324243023,180000.0,0.0,122345.05074668044,1379027.666367333
