Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,8171364.505438454,1159041.736925876,180000.0,0.0,106659.78783043935,6699491.832076943
 01/01  02:00:00,12734534.94108101,1401792.805199355,180000.0,0.0,76150.4136874763,11050420.573588982
 01/01  03:00:00,2842782.3547522174,1207002.0108362732,180000.0,0.0,61018.74828592609,1368590.4470248222
 01/01  04:00:00,2699220.9011874683,1164228.116634658,180000.0,0.0,61018.74828592609,1267802.8876616876
 01/01  05:00:00,2632823.367315563,1160764.217238092,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/01  06:00:00,2643355.0398225817,1168440.3026472905,180000.0,0.0,61018.74828592609,1212845.282402577
 01/01  07:00:00,2701682.3332821983,1183586.0579124915,180000.0,0.0,61018.74828592609,1257164.6966233053
 01/01  08:00:00,3396805.621495794,1198050.8604179942,180000.0,0.0,183671.35320743476,1815739.5154230462
 01/01  09:00:00,17052288.67688625,1381213.0544485468,180000.0,0.0,586813.3655723133,14885487.302431226
 01/01  10:00:00,8264223.866005873,1067220.1220461952,180000.0,0.0,604036.3993626958,6397037.0802286025
 01/01  11:00:00,4890137.829418719,930213.6912875319,180000.0,0.0,586813.3655723133,3180594.1362694316
 01/01  12:00:00,9489404.388953596,1176118.5756020418,180000.0,0.0,438572.25330509373,7686179.489849114
 01/01  13:00:00,12488929.097182345,1326747.569560704,180000.0,0.0,303863.5247303174,10671490.746733448
 01/01  14:00:00,2404169.6330032726,850969.1875890071,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/01  15:00:00,2320140.6459117313,766940.2004974661,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/01  16:00:00,2621235.8086921386,750666.7315484164,180000.0,0.0,184286.46155709127,1499455.359428754
 01/01  17:00:00,5423109.366774596,710212.2667749765,180000.0,0.0,467482.3457389499,4054604.932010698
 01/01  18:00:00,8108660.963152875,625468.3416702368,180000.0,0.0,740590.4529864416,6541551.462009409
 01/01  19:00:00,4876582.442380404,816614.6201533859,180000.0,0.0,981712.9260517947,2870376.933530558
 01/01  20:00:00,5571851.566406553,770476.0274010123,180000.0,0.0,1204382.1486274523,3380012.4195229197
