Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,7707731.781015655,695409.0125030766,180000.0,0.0,106659.78783043935,6699491.832076943
 01/01  02:00:00,12437018.970200144,1104276.8343184888,180000.0,0.0,76150.4136874763,11050420.573588982
 01/01  03:00:00,2369351.720768138,733571.3768521935,180000.0,0.0,61018.74828592609,1368590.4470248222
 01/01  04:00:00,2265124.3221968384,730131.537644029,180000.0,0.0,61018.74828592609,1267802.8876616876
 01/01  05:00:00,2231723.516985246,759664.3669077752,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/01  06:00:00,2259336.3780343793,784421.6408590882,180000.0,0.0,61018.74828592609,1212845.282402577
 01/01  07:00:00,2323755.1909153173,805658.9155456107,180000.0,0.0,61018.74828592609,1257164.6966233053
 01/01  08:00:00,3016713.5316783786,817958.770600579,180000.0,0.0,183671.35320743476,1815739.5154230462
 01/01  09:00:00,16665391.82026627,994316.1978285664,180000.0,0.0,586813.3655723133,14885487.302431226
 01/01  10:00:00,7781152.713650943,584148.969691264,180000.0,0.0,604036.3993626958,6397037.0802286025
 01/01  11:00:00,4404599.1334638195,444674.99533263326,180000.0,0.0,586813.3655723133,3180594.1362694316
 01/01  12:00:00,8731018.901934557,507733.0885830029,90000.0,0.0,438572.25330509373,7686179.489849114
 01/01  13:00:00,11495807.573311493,513626.04568985314,0.0,0.0,303863.5247303174,10671490.746733448
 01/01  14:00:00,1713652.9752615914,340452.5298473258,0.0,0.0,61018.74828592609,1305923.3789836187
 01/01  15:00:00,1663633.2779385168,290432.83252425096,0.0,0.0,61018.74828592609,1305923.3789836187
 01/01  16:00:00,1959346.8536782088,268777.77653448685,0.0,0.0,184286.46155709127,1499455.359428754
 01/01  17:00:00,4757415.046010827,224517.94601120683,0.0,0.0,467482.3457389499,4054604.932010698
 01/01  18:00:00,7573357.850952672,135165.22947003378,135000.0,0.0,740590.4529864416,6541551.462009409
 01/01  19:00:00,4317556.3749852935,257588.55275827606,180000.0,0.0,981712.9260517947,2870376.933530558
 01/01  20:00:00,5064797.48378943,263421.94478388963,180000.0,0.0,1204382.1486274523,3380012.4195229197
 01/01  21:00:00,4588745.088509931,305774.64771701384,180000.0,0.0,640942.9003420866,3410254.1812535953
 01/01  22:00:00,3084084.846614123,368619.7386428232,180000.0,0.0,537604.6975997923,1938121.9189900816
 01/01  23:00:00,2351158.102190833,425861.1013277004,180000.0,0.0,129726.35094255858,1563797.2907233383
 01/01  24:00:00,2187599.4826011835,479417.42711291584,180000.0,0.0,61018.74828592609,1431320.2123734863
 01/02  01:00:00,2131151.6412491626,522597.487432863,180000.0,0.0,61018.74828592609,1341364.2569251778
 01/02  02:00:00,2073894.7412914224,555296.5429234307,180000.0,0.0,61018.74828592609,1251408.3014768695
 01/02  03:00:00,2076498.6149376025,580060.1236799753,180000.0,0.0,61018.74828592609,1229248.594366505
