Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,1897.8674356979386,371.9560380349655,2269.823473732904,8171364.505438454,1159041.736925876,180000.0,0.0,106659.78783043935,6699491.832076943
 01/01  02:00:00,3097.9839266337935,439.38689033315416,3537.370816966947,12734534.94108101,1401792.805199355,180000.0,0.0,76150.4136874763,11050420.573588982
 01/01  03:00:00,404.3834288655401,385.2783363434092,789.6617652089493,2842782.3547522174,1207002.0108362732,180000.0,0.0,61018.74828592609,1368590.4470248222
 01/01  04:00:00,376.38688459800267,373.3966990651828,749.7835836631855,2699220.9011874683,1164228.116634658,180000.0,0.0,61018.74828592609,1267802.8876616876
 01/01  05:00:00,358.9053194659641,372.43450478835894,731.339824254323,2632823.367315563,1160764.217238092,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/01  06:00:00,359.6985381042476,374.5667507353585,734.2652888396061,2643355.0398225817,1168440.3026472905,180000.0,0.0,61018.74828592609,1212845.282402577
 01/01  07:00:00,371.69340982491855,378.77390497569206,750.4673148006107,2701682.3332821983,1183586.0579124915,180000.0,0.0,61018.74828592609,1257164.6966233053
 01/01  08:00:00,560.7652114105,382.79190567166506,943.557117082165,3396805.621495794,1198050.8604179942,180000.0,0.0,183671.35320743476,1815739.5154230462
 01/01  09:00:00,4303.076561788251,433.6702929023741,4736.746854690625,17052288.67688625,1381213.0544485468,180000.0,0.0,586813.3655723133,14885487.302431226
 01/01  10:00:00,1949.1677066554662,346.4500339017209,2295.6177405571875,8264223.866005873,1067220.1220461952,180000.0,0.0,604036.3993626958,6397037.0802286025
 01/01  11:00:00,1049.978927258663,308.39269202431444,1358.3716192829772,4890137.829418719,930213.6912875319,180000.0,0.0,586813.3655723133,3180594.1362694316
 01/01  12:00:00,2259.2460592643206,376.6996043339005,2635.945663598221,9489404.388953596,1176118.5756020418,180000.0,0.0,438572.25330509373,7686179.489849114
 01/01  13:00:00,3050.6059798949,418.54099154464,3469.14697143954,12488929.097182345,1326747.569560704,180000.0,0.0,303863.5247303174,10671490.746733448
 01/01  14:00:00,381.44456817062934,286.3803298858353,667.8248980564646,2404169.6330032726,850969.1875890071,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/01  15:00:00,381.44456817062934,263.0389445826295,644.4835127532589,2320140.6459117313,766940.2004974661,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/01  16:00:00,469.60252142881177,258.51853654122675,728.1210579700385,2621235.8086921386,750666.7315484164,180000.0,0.0,184286.46155709127,1499455.359428754
 01/01  17:00:00,1259.1380833332278,247.28118521527125,1506.419268548499,5423109.366774596,710212.2667749765,180000.0,0.0,467482.3457389499,4054604.932010698
 01/01  18:00:00,2028.6646170785107,223.7412060195102,2252.405823098021,8108660.963152875,625468.3416702368,180000.0,0.0,740590.4529864416,6541551.462009409
 01/01  19:00:00,1077.768839507505,276.8373944870516,1354.6062339945565,4876582.442380404,816614.6201533859,180000.0,0.0,981712.9260517947,2870376.933530558
 01/01  20:00:00,1283.7154275015391,264.0211187225034,1547.7365462240425,5571851.566406553,770476.0274010123,180000.0,0.0,1204382.1486274523,3380012.4195229197
 01/01  21:00:00,1139.7140113313658,274.76240623031003,1414.4764175616758,5092115.103222033,809144.6624291162,180000.0,0.0,640942.9003420866,3410254.1812535953
 01/01  22:00:00,704.295863325361,292.90927318526667,997.2051365106277,3589938.4914382594,874473.3834669602,180000.0,0.0,537604.6975997923,1938121.9189900816
 01/01  23:00:00,484.80472246198127,308.11512866943605,792.9198511314173,2854511.464073102,929214.4632099697,180000.0,0.0,129726.35094255858,1563797.2907233383
 01/01  24:00:00,424.4950154134077,321.87973117637586,746.3747465897836,2686949.0877232207,978767.0322349531,180000.0,0.0,61018.74828592609,1431320.2123734863
 01/02  01:00:00,396.8205982823055,332.94093436231856,729.761532644624,2627141.5175206466,1018587.3637043467,180000.0,0.0,61018.74828592609,1341364.2569251778
 01/02  02:00:00,371.8328328799977,341.81583588944466,713.6486687694423,2569135.207569992,1050537.0092020007,180000.0,0.0,61018.74828592609,1251408.3014768695
 01/02  03:00:00,365.67735868267425,349.9122053349109,715.5895640175851,2576122.4304633066,1079683.939205679,180000.0,0.0,61018.74828592609,1229248.594366505
 01/02  04:00:00,359.5218844853508,356.8721404003789,716.3940248857297,2579018.4895886267,1104739.705441364,180000.0,0.0,61018.74828592609,1207088.8872561408
 01/02  05:00:00,358.9053194659641,362.751922348713,721.657241814677,2597966.0705328374,1125906.9204553668,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/02  06:00:00,359.6985381042476,368.31133476156174,728.0098728658094,2620835.5423169136,1145920.8051416224,180000.0,0.0,61018.74828592609,1212845.282402577
 01/02  07:00:00,1650.912038035338,352.8327581996219,2003.74479623496,7213481.266445857,1090197.9295186386,180000.0,0.0,295744.09451485146,5627626.411951891
 01/02  08:00:00,420.4113642204727,369.15392736785975,789.5652915883325,2842435.049717997,1148954.138524295,180000.0,0.0,61018.74828592609,1433118.2704604566
 01/02  09:00:00,384.30484656497634,362.69042839201796,746.9952749569943,2689182.9898451795,1125685.5422112646,180000.0,0.0,61018.74828592609,1303703.7449138265
 01/02  10:00:00,382.4068730444495,338.3911884520253,720.7980614964749,2594873.0213873093,1038208.2784272911,180000.0,0.0,61018.74828592609,1299715.7303057122
 01/02  11:00:00,380.8420780031354,314.481170653253,695.3232486563884,2503163.695162998,952132.2143517107,180000.0,0.0,61018.74828592609,1297496.0962359195
 01/02  12:00:00,409.73580964422007,325.1626327676271,734.8984424118472,2645634.3926826497,990585.4779634576,180000.0,0.0,61018.74828592609,1405496.0962359195
 01/02  13:00:00,381.6026065076172,272.81204126534567,654.4146477729628,2355892.731982666,802123.3485552443,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/02  14:00:00,381.44456817062934,244.4790214925997,625.923589663229,2253324.9227876244,700124.4773733589,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/02  15:00:00,381.44456817062934,227.89659100457862,609.341159175208,2193628.1730307485,640427.727616483,180000.0,0.0,61018.74828592609,1305923.3789836187
 01/02  16:00:00,380.98604148823046,220.21869151105366,601.204732999284,2164337.038797423,612787.2894397932,180000.0,0.0,61018.74828592609,1303703.7449138265
 01/02  17:00:00,400.558732439116,221.52437097486288,622.0831034139788,2239499.1722903242,617487.7355095064,180000.0,0.0,61018.74828592609,1370182.8662449194
 01/02  18:00:00,423.5941919518425,224.27621026427406,647.8704022161165,2332333.4479780197,627394.3569513866,180000.0,0.0,61018.74828592609,1442869.6362539188
 01/02  19:00:00,952.1063183161938,251.10633050315545,1203.2126488193492,4331565.535749657,723982.7898113595,180000.0,0.0,866687.6646660267,2533017.118627606
 01/02  20:00:00,1317.5447093737157,214.13003175078887,1531.6747411245044,5514029.068048216,590868.11430284,180000.0,0.0,1204382.1486274523,3501797.834262756
 01/02  21:00:00,807.4172430579192,220.76939399040515,1028.1866370483244,3701471.893373968,614769.8183654586,180000.0,0.0,785800.9166861954,2069127.7991250781
 01/02  22:00:00,643.9763420912966,237.91391685807713,881.8902589493737,3174804.9322177456,676490.1006890777,180000.0,0.0,418458.2102713257,1840118.1298759165
 01/02  23:00:00,445.17094776986437,258.8897810270637,704.0607287969281,2534618.6236689407,752003.2116974293,180000.0,0.0,61018.74828592609,1489823.3044883502
 01/02  24:00:00,424.4950154134077,271.64403340712,696.1390488205277,2506100.5757538998,797918.5202656318,180000.0,0.0,61018.74828592609,1431320.2123734863
 01/03  01:00:00,396.8205982823055,276.8128858054353,673.633484087741,2425080.542715867,816526.3888995671,180000.0,0.0,61018.74828592609,1341364.2569251778
